comments,N,lang,comment_in_english
"在这里待了愉快的四天,地理位置很方便,出门不远就是地铁,房子不大,但是很温馨舒适｡离埃菲尔铁塔也很近,步行可至｡这个区域也很安全｡房东Tetsuo很巴黎范儿｡",1,finnish,"Here to be a pleasant four days,location is very convenient,go out not far is the subway,the House not big,but very cosy and comfortable apartment. From the Eiffel Tower is also very near,within walking distance of the apartment. This area is also very safe area. The landlord Tetsuo is the Paris range of children's."
"Tetsuo是我遇到过最热情的房东!房屋位置非常的好离两个地铁站非常的近所以交通非常的方便,房屋虽小但五脏俱全,非常推荐这里的房子!",1,finnish,"Tetsuo is I have met the most welcoming landlords! The House location is very good away from two metro stations very close so the traffic is very convenient,the house is small but perfectly formed,very recommended here in the House!"
"Asunto on toimiva ja sijainti keskeinen, vietettiin kahden teinin ja äidin kaupunkilomaa ja viihdyttiin loistavasti. Kolmas kerros ilman hissiä ja kapeahkot kierreportaat hieman hankaloittivat tullessa ja lähtiessä, muuten ei hissiä kaivattu. Metroasema ja bussipysäkki ihan nurkilla ja kivoja ruokapaikkoja muutaman korttelin päässä. Kävelymatkan päässä ostoskaduista ja Louvresta ja muista keskustan turistikohteista. Welly oli hyvä isäntä vaikkei häntä tavattukaan kasvotusten, yhteydenpito whatsupilla ja sähköpostilla sujui mainiosti. Vahvasti suositellaan!",1,finnish,"The apartment is functional and the location of the key, was celebrated two teenagers and the mother city vacation and comfort was great. Third floor without a lift and fairly narrow spiral staircase a little complicate in and out, otherwise no lift needed. Metro station and bus stop just around the corner and some nice food places a few blocks away. Walking distance from the shopping streets and the Louvre, and other downtown tourist destinations. Welly was a good host even though him met face-to-face, contact whatsupin and email will be just fine. Strongly recommended!"
"Kiva, rauhallinen asunto. Erinomainen sijainti metroaseman ja kauppojen lähellä. Sopii myös (pienelle) lapsiperheelle – mm. Luxembourgin puisto leikkipaikkoineen oli parin korttelin päässä. Eiffel-tornille ja Notre Damellekin oli kävelymatka. Brigitte ja Michel olivat todella ystävällisiä ja avuliaita. Koska oli luvassa helteisiä öitä, Brigitte jopa kävi ostamassa tuulettimen ja toi sen asuntoon. Viihdyimme erittäin hyvin ja voisimme tulla toistekin.",1,finnish,"Nice, quiet apartment. Excellent location, metro station and shops nearby. Also suitable for (small) family with children – mm. The luxembourg gardens playing with them was a couple of blocks away. The Eiffel tower and Notre dame, too, was the walk. Brigitte and Michel were really friendly and helpful. Because she was getting helteisiä nights, Brigitte even went to buy the fan and brought it to the apartment. We used to have fun very well and we could come back another time."
Pierre-Yvesin asunto on upea ja se sijaitsee hyvällä paikalla. Viiden hengen ryhmämme viihtyi siellä todella hyvin. Yhteydenpito Pierre-Yvesin kanssa oli todella vaivatonta ja hän vastasi kysymyksiimme nopeasti.,1,finnish,Pierre-Yves ' apartment is stunning and it is located in a good location. Five people in our group liked it really well. Contact Pierre-Yves was really easy and he responded to our questions quickly.
Mukava talo ja huoneisto,1,finnish,Nice house and apartment
"Meidän viisi henkinen perhe vietti hienon loman Pariisissa ja majoitumme Nicolaksen asunnossa, joka sijaitsee erittäin rauhallisella alueella. Asunto oli siisti ja hyvin pariisilainen, joka oli meille hieno elämys. Pedit oli valmiiksi pedattu ja puhtaat pyyhkeet ja jopa tohvelit odottivat valmiina.

Villiersin metro asema sijaitsi noin 200 metrin päästä asunnosta ja sinne ole helppo kulkea myös lento kentältä. Kadun toisella puolella oli mahtava leipomo, josta oli helppo käväistä hekemassa aamulla tuoretta patonkia yms. ja kahvia. Alueella oli myös supermarket ja paljon pieniä, mutta hyvin ranskalaisia elintarvike kauppoja. Kävimme lähistöllä syömässa Chez Leon ravintolassa, jonka palvelu oli iloista ja ruuan laatu ja tuoreus vertaansa vailla!

Isäntämme Nicolas auttoi kaikessa tarpeellisessa ystävällisesti ja oli joustava sisään ja uloskirjautumis ajoissa. Suosittelemme ehdottomasti Nicolasta majoittajaksi, jos etsit aitoa pariisilaistunnelmaa rauhalliselta alueelta kuitenkin hyvin läheltä keskustaa!",1,finnish,"Our five-person family spent a wonderful vacation in Paris and we're staying Nicolaksen in the apartment, which is located in a very quiet area. The apartment was clean and very parisian, which for us was a great experience. The beds were pre-made and clean towels and even the slippers were waiting ready.

Villiers metro station is about 200 meters from the apartment and there are easy to pass also airport. Across the street was a great bakery, where it was easy to come by hekemassa in the morning with fresh baguette, etc. and coffee. The area was also a supermarket and a lot small, but very, very French food shops. We went to a nearby eating Chez Leon restaurant, the service was cheerful and the food quality and freshness unmatched!

Our host Nicolas helped in all necessary kindly and was flexible in and logout time. We strongly recommend Nicolasta staying time, if you are looking for a genuine parisian atmosphere of the quiet area, however very close to the center!"
Tutto ok.,1,finnish,Everything is ok.
"Kommunikaatio Brunon kanssa sujui hyvin ja kaikki mitä oli sovittu piti. Asunto oli hieman pienempi kuin kuvista pystyi päättelemään mutta pärjäsimme sen kanssa. Sijainti on ihan ok, vaikka huoneisto sijaitsee melko lähellä isoa rautatieasemaa. Alakarrasta löytyi ehkä yksi Pariisin parhaita juustokauppoja, joka oli iso plussa. Sohvasänky ei ollut kaikista mukavin mutta pärjäsimme sen kanssa koko viikon. Keittiö ei taivu isompiin kokkauksiin kokonsa ja välineistön vuoksi mutta simppelit ateriat pystyy hyvin valmistamaan. Asunnon ikkunat olivat hyvät mutta jos niitä piti öisin auki, asuntoon kuului melua. Meitä se ei haitannut mutta herkkäunista mahdollisesti saattaa häiritä.",1,finnish,"Communication Bruno with is going well and all was agreed. The apartment was a little smaller than the picture was able to conclude but we did it with. The location is quite ok, although the apartment is located quite close to the big railway station. Alakarrasta, you might find one of Paris's best cheese shops, which was a big plus. The sofa bed was not the most comfortable but we did it with the whole week. The kitchen does not bend bigger kokkauksiin size and equipment, but simple meals can be well prepared. The apartment windows were good but if their keep the night open, to the apartment to hear the noise. We didn't mind but a light sleeper may interfere."
"Asunto on hyvällä paikalla. Asunnon löysimme vaikeuksitta ja ohjeet olivat riittävän selkeitä. Aamiastarvikkeet oli tuotu paikalle. Asunto oli siisti. Poikani sairastuttua, lyhyeksi ajaksi onneksi, Catherine osoitti suurta ystävällisyyttä.",1,finnish,"The apartment is in a good location. The apartment we found without difficulty and the instructions were clear enough. Breakfast accessories had been brought to the scene. The apartment was neat. My son got sick, for a short period luckily, Catherine showed me a great kindness."
"Maria oli aktiivisesti yhteydessä meihin varauksenteosta saakka. Hän lähetti lisäksi ohjekirjan karttoineen ja vinkkeineen. Sen avulla asettautuminen sujui mutkattomasti ja tunsimme itsemme tervetulleiksi. 
Asunto oli juuri sellainen kuin kuvissa: siisti, kodikas ja tilava. Eiffel-tornimaisema oli luksusta! Viihdyimme erinomaisesti!",1,finnish,"Mary was actively connected with our booking. He sent also a reference book with maps and tips and. It allows the settling in goes smoothly and we felt welcome. 
The apartment was exactly as pictured: clean, cozy and spacious. Eiffel tower landscape was a luxury! We had a great excellent."
Très jolie maison,1,finnish,Very nice house
"Asunto oli hyvin valoisa ja viihtyisä. Sängyt olivat mukavat, myös lapsen sänky. Alue oli rauhallinen, mutta palvelut olivat lähellä ja julkisilla liikkuminen oli helppoa. Viereinen puisto oli ihana ja söimme läheisessä puiston ravintolassa hyvän illallisen. Matkustimme 1,5 vuotiaan lapsen kanssa ja asunto oli juuri täydellinen meidän tarpeisiimme. Keskustaan oli jonkin verran matkaa, mutta alueella ei ollut juurikaan turisteja. Tuntui siltä kuin asuisimme oikeasti Pariisissa!",1,finnish,"The apartment was very bright and cozy. The beds were comfortable, also the child's bed. The area was quiet, but the service you were close to and in public the movement was easy. The adjacent park was lovely and we ate in a nearby park restaurant for a good dinner. We traveled for 1.5 years with a child and the apartment was just perfect for our needs. The city centre was some distance away, but the area did not have much tourists. I feel like we live really in Paris!"
"Franck oli oikein mukava ja avulias. Paikka oli niin kuin pitikin, todella viihtyisä. Asunto on hauskasti erilainen lasikattoineen ja tasoeroineen. Lähistöllä on paljon kahviloita ja ravintoloita.",1,finnish,"Franck was very nice and helpful. The place was as it should be, really cozy. The apartment is a fun variety of glass roofs and the level difference. Nearby there are many cafes and restaurants."
"Asunto oli hyvällä sijainnilla Maraisissa, monta metroasemaa lähettyvillä ja ostoskatu Rue de Rivoli muutaman minuutin kävelymatkan päässä. Studio oli yllättävän pieni mutta emmepä juuri isompaa olisi tarvinneetkaan. Studion lämmitys toimi onneksi hyvin, sillä meille sattui melko kylmät säät. Asunto sijaitsi maan tasolla mutta onneksi ikkunaluukut sai suljettua ettei sisään nähnyt. Studio oli tyylikkäästi kalustettu ja pienestä koostaan huolimatta toimiva.",1,finnish,"The apartment was well situated Maraisissa, many metro stations nearby and the shopping street Rue de Rivoli a few minutes walk away. The Studio was surprisingly small but we'll just bigger would need. Studio heating, fortunately, well, it happens to us fairly cold weather. The apartment is on the ground level, but luckily the shutters had closed that within seen. Studio was tastefully furnished and despite its small size functional."
Ihastuttava pariisilaiskoti kävelyetäisyydellä kaikesta näkemisen arvoisesta  Turvallinen alue ja luomukaupat kulmilla - iso plussa.,1,finnish,Adorable parisian home within walking distance of all saw the value of establishing a Safe area and an organic shop on the corner - a big plus.
"Asunto oli mielettömän kaunis (arkkitehtuuria opiskeleva tyttäreni ei olisi halunnut lähteä pois ollenkaan), huikean valoisa (isot rautakehikkoiset loft-ikkunat sekä keittiössä että olohuoneessa, mutta pimennysverhoin), kauniisti harmahtavaksi maalatut lautalattiat, napakymppi kaikin puolin. Helteellä asunto saattaa olla kuuma, koska sijaitsee ylimmässä kerroksessa ja isoin ikkunoin - silloin pienet tuuletusikkunat kannattanee jättää auki ja rullaverhot osin alas, meillä tätä ongelmaa ei juuri ollut, koska sää oli onneksi puolipilvinen. Pulujen tepastelu kattoikkunoiden yli antaa oman jäljittelemättömän säväyksensä tämän todella rauhallisen ja valoisan asunnon äänimaailmaan. Keittiössä on kaikki tarpeellinen: pesukone, espressokone, vedenkeitin. Kortteli on vilkas, kauppoja ja leipomoita on sadan metrin säteellä useampi, kahvila heti alakerrassa, lähin supermarketti muutaman minuutin kävelymatkan päässä. Kaiken kaikkiaan paras airbnb-kokemukseni Pariisissa tähän mennessä, vahva suositus!",1,finnish,"The apartment was insanely beautiful (architecture student, my daughter would not want to go out at all), huge bright (big iron cage the loft window, and the kitchen is in the living room, but the blackout curtains), beautifully greyish painted plank floor, the bullseye in every respect. In the heat of the housing may be hot, because is located on the top floor and the biggest ikkunoin - then the small ventilation window, you probably want to leave open and roll the curtains partly down, we this problem will not just be you, because the weather was thankfully cloudy. Pigeons strut roof windows over to give his own inimitable touch in this very quiet and bright apartment in the audio world. In the kitchen there is all necessary: washing machine, espresso machine, kettle. The block is lively, with shops and bakeries are within a hundred yards more, a cafe right downstairs, a supermarket a few minutes walk away. Overall, the best airbnb experience in Paris so far, a strong recommendation!"
Città bellissima!!,1,finnish,Beautiful city!!
Brilliant,3,finnish,Brilliant
"Claudine vastasi nopeasti kyselyihin. Hänen tyttärensä vastaanotti meidät ja antoi käytännön ohjeet. Olemme viisihenkinen perhe ja tilaa oli kivasti teineille. Asunnossa oli kulumisen jälkiä, mutta se oli siisti. Ilmastoinnin puutteesta johtuen yhtenä yönä oli kuuma, kun päivisin oli +35°C. Asuntoon saa kyllä hyvän läpivedon ikkunat ja ovet avaamalla, mutta ilmavirta saa ne paukkumaan ilman salpoja. Parveke ja näkymät Pariisin yli oli ihanat! Lähin metroasema oli 100 metrin päässä (Pasteur) ja lähin isompi ruokakauppa 200 metrin päässä (Casino). Suosittelen.",1,finnish,"Claudine responded quickly to queries. Her daughter received us and gave practical instructions. We are a five-piece family and the space was nice for teenagers. The apartment had signs of wear, but it was cool. The air conditioning due to a lack of one night was hot, when the day was +35°C. to the Apartment get a good pull through the window and the door opening, but the air flow get them to bark without latches. Balcony and view of Paris over was lovely! The nearest subway station was 100 meters away (Pasteur) and the nearest bigger grocery store 200 metres away (the Casino). I highly recommend it."
"Asunto ja asunnon ympäristö olivat tyylikkäitä. Asuntoon mahtui loistavasti pieni perheemme ja sinne olisi mahtunut isompikin porukka. Meidän pikkuiselle oli valmiiksi potta, syöttötuoli ja matkasänky. Naapurustossa oli valtava määrä kahviloita, juustoputiikkeja, leipomoita yms. Metrolla pääsi näppärästi keskustaan.

Blandine ei ottanut meitä itse vastaan, mutta avainten luovutus kävi helposti ja ajallaan. Kylpyhuoneessa oli pieni ongelma, mutta tiesimme siitä jo ennen matkaa ja kylpyhuonetta pystyi käyttämään vierailumme ajan normaalisti.
",1,finnish,"Housing and housing environment were elegant. The apartment fits great for a small family, and there could fit a bigger crew. Our little one was ready for the potty, a highchair and a travel cot. The neighborhood was a huge number of cafes, cheese boutiques, bakeries, etc. Metro to get deftly to the center. 

Blandine did not take us himself, but the handover of keys was easy and on time. The bathroom was a small problem, but we knew that already before the trip and the bathrooms could use our visit time normally. 
"
"Asunto oli kuvauksen mukainen, siisti ja kodikas. Asunto oli hieman kylmä, mutta patterit auttoivat. Emme nähneet Sabinea varsinaisesti kertaakaan, sillä saimme avaimet asunnon siivojalta, mutta se sujui ok. Kaiken kaikkiaan erittäin hyvä asunto, sen verran pieni toki että soveltuu lähinnä yksin matkaaville / pariskunnille.

Asuinalue kerrostalon läheisyydessä hieman rauhaton, mutta mitään vaaratilanteita ei syntynyt.",1,finnish,"The apartment was as described, clean and cozy. The apartment was a bit cold, but the radiators helped. We didn't see Sabine exactly once, since we got the keys to the apartment siivojalta, but it's going ok. All in all a very good apartment, its so small of course that is suitable mainly for a solo trip for / couples. 

Residential apartment building in the vicinity of a little restless, but nothing to dangerous situations did not arise."
"Keyvàn ja Bahàr olivat huomioineet kaikki matkailijan tarpeet wifi : stä vuodevaatteisiin ja peruselintarvikkeista saippuoihin. Saimme kaikesta sopivan tarkat ohjeet sähköpostitse. Asunto oli avara ja nätin kanavan rannalla. Asuinalue oli sopivan keskiluokkainen ;  ei liian kallis, muttei myöskään pelkkä nukkumalähiö. Seinen rannalle pääsi metrolla näppärästi ja lähistön ravintoloihin ja marketteihin jalan.",1,finnish,"Keyvàn and Bahàr were taken into consideration all your travel needs wifi : bed linen and basic food for soaps. We got all the appropriate detailed instructions via e-mail. The apartment was spacious and pretty canal. The residential area was middle-class ; not too expensive, but also not a mere suburban bedroom community. The seine to the beach from the subway convenient and close to restaurants and supermarkets on foot."
"Etienne ja Sylvie ovat erittäin ystävällisiä ja auttavaisia ja innokkaita ratkaisemaan kaikki ongelmat. Siisti huone kivenheiton päässä Sacre Coeurista.  Mahtava aamiainen, jonka Etienne itse valmistaa.",1,finnish,"Etienne and Sylvie are very friendly and helpful and eager to solve all the problems. Clean room a stones throw from the Sacre Ceour. Awesome breakfast, which Etienne can prepare yourself."
"Gennadiy ja hänen assistenttinsa olivat hyvin ystävällisiä ja joustavia, ja saimme sovittua mm. myöhäisen check-inin ja check-outin, jotka sopivat lentoaikatauluihimme. Asunto on pieni, mutta riittää hyvin kahdelle henkilölle. Vessan ovena toimii vain verho, mutta muuten asunto oli todella viihtyisä ja siisti. Meillä wifi-yhteys ei toiminut, mutta se ei haitannut, koska emme olisi kuitenkaan sitä ehtineet kahden päivän aikana paljon käyttää. Asunnon sijainti on mitä parhain, lähellä Louvrea. Asunto on myös todella rauhallinen, koska se on sisäpihan puolella.",1,finnish,"Gennadiy and his assistant were very friendly and flexible, and we had agreed to mm. late check-ins and check-outs, which are suitable for flight schedule to our. The apartment is small, but enough for two persons. The bathroom door only a curtain, but otherwise the apartment was really cozy and clean. Our wifi connection did not work, but it didn't matter, because we hadn't however had time in two days during a lot of use. The apartment location is good, close to the Louvre museum. The apartment is also really quiet, because it is on the courtyard side."
"Dihya majoittajana sai meidät tuntemaan itsemme tervetulleeksi. Hän antoi hyvät ohjeet ja neuvot tuloa ajatellen. Alue jolla asunto sijaitsee on suhteellisen rauhallista ja siistiä. Todella helppo kulkea metrolla ympäri pariisia asunnolta. Asunto oli kaunis hyvin sisustettu. Keittiössä on kaikki tarpeellinen. Talvella pariisilaisasunnot tuuppaavat olemaan pohjoismaalaiseen makuun hieman kylmiä, mutta lämpöä saa lisänpattereilla joita asunnossakin on. Suomalaisena kenkien käyttäminen sisällä on hieman outoa. Joten suosittelen ottamaan sandaalit tai keveät sisäkengät mukaan jos ei halua sukkiaan sotkea tai kävellä sisällä kengät jalassa. Kaiken kaikkiaan ihana kokemus.",1,finnish,"Dihya stay as made us feel welcome. She gives great instructions and advice income. The area in which the apartment is located is relatively quiet and cool. Really easy to travel by metro around paris from the apartment. The apartment was beautiful very well decorated. The kitchen has all the necessary. Winter parisian apartments in the push to the north country taste of a little cold, but the heat gets added to a radiator in which the apartment is. Finn shoes using the inside is a little strange. So I recommend to take sandals or light indoor shoes according if you don't want your socks to mess up or walk inside your shoes. Overall, a wonderful experience."
"Asunnon sijainti oli loistava. Metroasema ja ruokakauppa sekä ravintoloita/kahviloita ihan vieressä. Kaikki meitä kiinnostaneet turistikohteet olivat helposti saavutettavissa. 
Erinomaista oli myös se, että asunnossa oli käytettävissä Wifi-yhteys. 
Asunto oli siisti. Saimme erinomaiset ohjeet saapumista varten. Asunto oli myös tilava ja hyvin varusteltu. Kaikki tarvittava oli saatavilla.
Asunnon """"käyttöohjeet"""" oli selkeästi seinällä. Lisäksi Catherine vastasi todella nopeasti muutamiin kysymyksiini. Suosittelen!",1,finnish,"The apartment location was brilliant. Metro station and grocery store and restaurants/cafes right next door. All of us interested in the tourist spots were easily accessible. 
Excellent was also the fact that the apartment was available Wifi connection. 
The apartment was neat. We received excellent instructions for arrival. The apartment was also spacious and well equipped. Everything you need was available. 
Dwelling ""in the""operating instructions"""" was clearly on the wall. In addition, Catherine responded really quickly to some of my questions. I recommend!"
"Asunto sijaitsi kätevän kävelymatkan päässä julkisiin kulkuneuvoihin ja lähikohteisiin. Kaksi aikuista ja yksi lapsi majoituttiin hyvin. Kaikki toimi oikein hyvin. 
Excellent apartment for three persons.  Perfect location.",1,finnish,"The apartment is convenient walking distance to public transport and near destinations. Two adults and one child were accommodated very well. All worked very well. 
Excellent apartment for three persons. Perfect location."
Ottimo tutto!,1,finnish,Excellent all round!
Asunto sijaitsee mukavalla ja mielenkiintoisella alueella. Pieneltä parvekkeelta aistii Pariisin tunnelma. Johanna oli super avulias.,1,finnish,The apartment is located in a nice and interesting area. A small balcony can sense the Paris atmosphere. Johanna was super helpful.
"Huoneiston kuvaus vastasi aika lailla kuvausta, mikä kannattaa lukea huolella ettei pety. Suihkutila on auki olohuoneeseen ja wc pieni, mikä ei meitä haitannut. Kerrostalon käytävän hajuhaitat saattavat häiritä joitain. Me ajattelimme niiden kuuluvan Pariisin elämään. Keittiön siisteys ei ehkä ihan vastannut omaa tasoa ja useissa astioissa oli halkeamia. Sopuduimme tähän. Asunnon omistajaa emme tavanneet koskaan ja avaimen luovutuskin toteutettiin ilman henkilökontaktia, mutta Johanna oli aktiivisesti yhteydessä meihin viestimien välityksellä ja huolehti, että kaikki oli kunnossa. Nautimme olostamme Pariisissa ja tämä asunto tarjosi meille sopivan tukikohdan ja vapauden tulla ja mennä. Kiitos siitä!",1,finnish,"Apartment description corresponded pretty much to the description, which you should read carefully you won't be disappointed. The shower area is open to the living room and the toilet small, which we don't hampered. Apartment building corridor smell may bother some. We think of them as belonging to the Paris life. Kitchen cleanliness might not exactly answer their own level and in a number of containers had cracks. Sopudu this. The apartment owner we never met and key release is hardly carried out without personal contact, but Johanna was actively connected with our media, and ensure that everything was in order. We enjoy the feel of our Paris and this apartment offered us a suitable base and the freedom to come and go. Thank you for that!"
"Guillemette oli todella hyvä majoittaja. Hän tuli meitä vastaan, näytti asuntoa rauhassa ja oli jopa tehnyt listaa lähialueen ruokakaupoista ja aukioloajoista. Asunto oli juuri sopiva kahdelle ihmiselle, ruokaa sai laitettua pikkukeittiössä ja pesutilat olivat siistit. Kaikki kohdallaan :)",1,finnish,"Guillemette was a really good host. He came to us, showed the apartment for a leisurely and had even made a list of nearby food shops and opening hours. The apartment was just right for two people, food got put in the little kitchen and wash room were clean. All right :)"
Rebecca tuli meitä vastaan asunnolle sovittuna aikana ja oli alusta asti todella ystävällinen ja sai meidät tuntemaan olomme tervetulleiksi. Myös viiden päivän loman aikana hän kyseli kuulumisia ja vielä lopuksi antoi ohjeet poislähtöön.,1,finnish,Rebecca came against us at the apartment at the agreed time and the beginning was really friendly and made us feel welcome. Also five days during the holiday he was asking about consultations and finally give the instructions away.
"Estelle의 집은 포근하고 안락합니다. 가까운 곳에 지하철 역이 있고, 바로옆 골목에는 각종 카페와 음식점 마트가 자리하고 있습니다. 루브르박물관이 도보 15분거리에 있습니다. 보안이 비교적 잘 되어있는 편입니다",1,finnish,"Estelle's House is homely and comfortable. Close to the subway station, right next to the alley in the various cafes and Food Mart. The Louvre Museum is a 15-minute walk away. Security is relatively are."
Hyvä perusmajoitus sopivaan hintaan ja hyvien yhteyksien pääs.,1,finnish,Good basic accommodation at a good price and good access.
Viihtyisä asunto loistavalla sijainnilla. Juuri sopivan kokoinen kahdelle.,1,finnish,Cozy apartment in a great location. Just the right size for two.
"William的房源在第三区很好的位置,是全巴黎最时尚的潮人街区之一｡周围的买手店很棒,离超市也很近｡房子有两个淋浴间,非常方便,互不打扰｡",1,finnish,"William's place in the third area very good location,is full of Paris's most fashionable tide of people block one of the room. Around the store is great,away from supermarket also very close apartment. The House has two shower rooms,very convenient,do not disturb the area."
"hinta - laatusuhde hyvä . sijainti hyvä
vanha talo, kulkeminen hieman hankalaa",1,finnish,"the price - quality ratio good . location good
old house, travel a bit inconvenient"
"Voin lämpimästi suositella tätä asuntoa, joka vastasi täysin kuvausta. Asunto oli täysin varustettu, siisti ja viehättävä. Sain ovikoodin ym. tiedot hyvissä ajoin ja avaimet sovitusti. Muutenkin kommunikointi oli ripeää. Tänne oli hyvät kulkuyhteydet metrolla ja turistien suosima Pigallen alue on palvelujen ympäröimä. Kiitos Celine! :)",1,finnish,"I can warmly recommend this apartment, which answered perfectly to the description. The apartment was fully equipped, clean and charming. I got the door code, etc. information in good time and the keys as agreed. Anyway, communication was swift. Here was a good access to the metro and tourist Pigalle area is a service surrounded by. Thank You Celine! :)"
"살짝 추워진 날씨때문에, 히터 하나로 버텨야했지만 괜찮았어요
샤워에 익숙한 한국분들은 샤워할때 불편함을 느끼실 수 도 있겠네요",1,finnish,"Slightly cold weather because of the heater, as the one hold I had, but okay.
Shower familiar with the Korean people is a shower when you feel any discomfort can also."
"Kaikki sujui reissullamme hienosti, asunto oli kuten kuvailtu ja Matthias oli ystävällisesti meitä vastassa ja tavoitettavissa puhelimitse hoitaen isännän tehtävät hyvin!

Neljälle henkilölle matkalaukkujen levittämisen jälkeen liikkumistilaa ei juuri jäänyt, mutta asunto vastasi meidän tarpeitamme yöpaikkana. Se oli viihtyisä ja sijainniltaan meille erinomainen.  Suosittelemme!",1,finnish,"Everything went smoothly on our trip great, the apartment was as described and Matthias was kind enough to greet us and available by phone the treatment of a host of tasks well! 

The fourth person luggage after applying the movement space is not just missed, but the apartment responded to our needs a place to stay. It was cozy and the location us excellent. We recommend!"
"깨끗하고 값비싼 지역에서 이 가격에 이런 위치는없다고 생각해요~ 걸어서 사이요궁 샹젤리제거리까지갈수잇고 좋습니다~ Livia를 만나볼수는 없었지만 sitter까지 신청하시면서 체크인이나 청소에 문제없이 하셧고, 중간중간 잘지내고있는지 연락도 잘주셔요~ 16구에서 저렴한 가격에 묶고싶다면 추천합니다~!",1,finnish,"Clean and expensive in the area at this price in this location without the need to walk between the main Palace and the Champs-Elysées or up to get funky.....~ Livia to meet the water had no sitter up when you request a check-in or cleaning on without a problem to sharpen, as well, and the contact well was~ 16 in low price tied to me.~!"
Paikka vastaa hyvin kuvausta ja kuvia.,1,finnish,The place corresponds well to the description and pictures.
Majoittaja oli ystävällinen ja auttavainen. Meillä oli kovin tervetullut olo. Naapurusto oli ystävällistä ja asunnon sijainti täysi kymppi.,1,finnish,Host was friendly and helpful. We had a very welcome feel. The neighborhood was friendly and the location of the apartment was a ten.
"Meitä oli kaksi perhettä, yhteensä 7 henkeä. Kohde oli helppo löytää ja se vastasi hyvin kuvausta. Vastaanotto oli ystävällinen ja asunto siisti, tilava sekä viehättävä. Palvelut löytyvät vierestä, mm. ruokakauppa, apteekki, pankkiautomaatti, metro, ravintolat. Alue vaikutti myös turvalliselta. Olemme kiitollisia tästä kaikesta ja viihdyimme Pariisissa.
Valitettavana huomiona: normaalitkin elämisen äänet häiritsivät naapuria.",1,finnish,"We were two families, total of 7 people. The target was easy to find, and it answered well the description. The reception was friendly and the apartment clean, spacious and charming. Services can be found next to, mm. grocery store, pharmacy, atm, metro, restaurants. The area also seemed safe. We are grateful for all of this and we spent in Paris. 
Regret the attention of: the normal life of the sound disturbing the neighbors."
"Kiva yksiö hyvällä paikalla. Pieni kooltaan, mutta kaikki tarpeellinen löytyy yhdelle ihmiselle. Sandrine on oikein avulias! ",1,finnish,"Nice studio apartment in a good location. Small in size, but all necessary to find one person. Sandrine is very helpful! "
"Pidimme tämän yksiön sijainnista keskellä paikallista asutusta, lähellä metroa, pikkukauppoja ja leipomoita. Asunto oli hyvin varusteltu ja siisti.  Kiipeämisen kuudenteen kerrokseen otimme kuntoilun kannalta. ",1,finnish,"We like this studio apartment location in the middle of the local settlements, close to the metro, little shops and bakeries. The apartment was well equipped and clean. Climbing to the sixth floor, we took a fitness point of view. "
"Asunto oli kuvauksen ja valokuvien mukainen, erittäin viihtyisä ja tyylikäs. Ihanasti sisustettu! Majoituimme asunnossa viikon ja siellä oli kaikki tarvittava; toimiva wifi, pesukone, keittiövälineet. Hyvät kulkuyhteydet, metrolle käveli muutamassa minuutissa. Suosittelen! ",1,finnish,"The apartment was the description and photos, very cozy and stylish. Wonderfully decorated! We stayed in the apartment for a week and there was everything you need; a working wifi, washing machine, kitchen utensils. Good transport connections, metro walk in a few minutes. I recommend! "
"Kaikki sujui Simonan kanssa hyvin.Asunto oli kiva,sijainti oli loistava.Asunnosta löytyi kaikki tarpeellinen. Suosittelen lämpimästi.",1,finnish,"Everything Simonan with very.The apartment was nice,location was great.The apartment you will find all necessary. I recommend warmly."
"Vastaanotto oli oikein miellyttävä, vaikka saavuimme ilmoittamaamme aikaa aikaisemmin. Huoneiston kuvaus vastasi erittäin hyvin todellisuutta. Naapurusto suhteutui meihin hyvin ystävällisesti.",1,finnish,"The front desk was very pleasant, although we arrived informed we have time for in the past. Apartment description corresponds very well to reality. The neighborhood relation was us very kindly."
"Asunto sopi täydellisesti tarpeisiimme (2 aikuista + 2 aikuista ja 1 lapsi) pitkän viikonlopun matkallamme. Lyhyt matka lähimmille metroasemille ja ruokakauppoihin sekä ihaniin boulangerie-leipäkauppoihin.

Asunto oli hyvin varusteltu ja vastasi annettua kuvausta.",1,finnish,"The apartment perfectly suited our needs (2 adults + 2 adults and 1 child) for a long weekend trip. A short distance to the nearest subway stations and food shops, as well as a wonderful boulangerie-the bread shops.

The apartment was well equipped and responded to the given description."
Thanks Elsie!,1,finnish,Thanks Elsie!
"ensimmäinen airbnb-kokemukseni, aivan loistava, tämän jälkeen käytän palvelua aina!",1,finnish,"first airbnb experience, absolutely brilliant, after this I use a service always!"
"Oikein mukava ja nätti asunto hyvällä paikalla, lähellä Pariisin rientoja. Ihana puutarha, jossa nauttia vaikkapa aamukahvit. Voisimme mennä uudestaan.",1,finnish,"Very nice and pretty apartment in a good location, close to Paris activities. A lovely garden, where to enjoy, say, morning coffee. We could go again."
Studio oli erittäin viihtyisä ja mukavalla sijainnilla. Suosittelen!,1,finnish,The Studio was very cozy and comfortable location. I recommend!
