comments,N,lang,en-en,comments
"Super lejlighed med perfekt beliggenhed i gåafstand til seværdigheder. Roligt nabolag uden trafikstøj og med flot udsigt til Anne Frank have - imponerende. Flot istandsat, ren, pæn og med velfungerende køkken. Fungerede godt for en familie. Kan anbefales.",1,danish,da-en,"Super apartment with the perfect location in walking distance to the sights. Quiet neighborhood without traffic noise and with beautiful views to the Anne Frank garden - impressive. Nice renovated, clean, neat and with well-functioning kitchen. Worked well for a family. Can is recommended."
"Holly Cottage er et meget hyggeligt er specielt sted at bo. Vi var fuldt tilfredse med alt og værten sørgede tilmed for at der var vand, juice, sodavand, kaffe osv. klar til os. Så det er en klar anbefaling fra vores side.",1,danish,da-en,"Holly Cottage is a very nice special place to stay. We were fully satisfied with everything and the host made sure even that there was water, juice, soft drinks, coffee, etc. ready for us. So it is a clear recommendation from our side."
"Emmaniel/Mathieu's bolig er en fantastisk hyggelig og har alt hvad man har brug for. Boligen ser ud præcis som vist på billederne, og den ligger i et hyggeligt nabolag med nem adgang til metroen. Mathieu var meget imødekommende og besvarede alle vores spørgsmål inden han forlod boligen. Alt i alt havde vi et dejligt ophold, og jeg kan på det kraftigste anbefale andre, at leje denne bolig, hvis de skal bruge nogle dage i smukke Paris.",1,danish,da-en,"Emmaniel/Mathieu's home is a great cozy and has everything you need. The home looks exactly as shown in the pictures, and it is located in a cozy neighborhood with easy access to the metro. Mathieu was very welcoming and answered all our questions before he left the residence. All in all we had a lovely stay, and I can strongly recommend others to rent this home if they need to spend some days in beautiful Paris."
"David laget en veldig oversiktlig veibeskrivelse og svarte kjapt på spørsmål jeg hadde. Nabolaget er utrolig fint, med mange muligheter for forskjellige aktiviteter. ",1,danish,no-en,"David made a very straightforward directions and responded quickly to any questions I had. The neighborhood is incredibly nice, with many opportunities for different activities. "
"숙소 위치가 굉장히 좋고, 주차가 가능해서 차로 여행하시는 분께는 매우 좋습니다.
여섯 명이 묵기에 불편함은 없지만, 거실 쇼파베드가 불편하고 침구류가 지저분했습니다. 긴 시간을 숙소에서 보내기보다는 거의 밖에서 여행하시다가 잠만 주무실 분들께는 적당할 것 같습니다.
마지막에 주차 문제가 조금 있었지만, 호스트가 많이 미안해하고 충분히 이해할 만한 상황이라서 괜찮았습니다.",1,danish,ko-en,"The hostel location is very good, Parking is available in car travel with are very good.
Six people were nice, but the living room sofa bed was uncomfortable and bedding was dirty. Long time to stay in rather than go out and travel..... though they fit like.
The last on the Parking problem a little, but the host has a lot to be sorry about and enough for you to understand the situation I was fine."
Right site for workmates,1,danish,en-en,Right site for workmates
"Det beste ved denne leiligheten er plasseringen - som er svært sentrumsnær i en meget rolig gate. Imidlertid bor man i en bakgård, og solen når knapt ned til førsteetasje. Det kan være en fordel om sommeren, men i april ble det litt kjølig. Alt er velholdt og rent, og vertsskapet driver ryddig business. Godt supermarked ligger ti minutter unna, mange gode spisesteder finner man i retning St. Germain de Pres - et kvarter unna til fots. ",1,danish,no-en,"The best thing about this apartment is the location - which is very sentrumsnær in a very quiet street. However, staying in a backyard, and the sun reaches barely down to førsteetasje. It can be an advantage in summer, but in april, it was a little chilly. Everything is well-kept and clean, and the owner driver neat business. Good supermarket is ten minutes away, many excellent dining options are found in the direction of St. Germain de Pres - a quarter of an hour away on foot. "
"Det var en dejlig oplevelse at ankomme til Bertrand`s lejlighed. 
Lejligheden levede helt op til vores forventinger og beliggenheden var helt perfekt !!! Den ligger ca 15 min fra Eiffeltårnet hvor der er masser af muligheder for tansport rundt i Paris og få min fra toget. Lige rundt om hjørnet ligger der masser af forretninger så det er nemt at handle.
Vi mødte dog ikke Bertrand men vi snakkede og SMS flere gange og han var meget idemødekommendne og hjælpsom. 
Tager vi til Paris igen er der ingen tvivl om at det bliver hos Bertrand.",1,danish,da-en,"It was a lovely experience to arrive to Bertrand's apartment. 
The apartment lived up to our expectations and the location was absolutely perfect !!! It is located about 15 min from the Eiffel tower, where there are plenty of options for transport network around Paris and get my train. Just around the corner, there is plenty of business so it is easy to trade.
We met, however, not Bertrand, but we talked and SMS several times and he was very idemødekommendne and helpful. 
We go to Paris again, there is no doubt that it will be in Bertrand."
"Virkelig fin lejlighed, hvor der var alt hvad man skulle bruge. Lejligheden ligger centralt, men man skal gå et lille stykke for at komme til metroen. Rundt om hjørnet var flere butikker og det lækreste bageri. 
Benjamin havde sørget godt for os og der var styr på det hele - et sted man har lyst til at komme tilbage til. ",1,danish,da-en,"Really nice apartment, where there was everything what we needed. The apartment is centrally located, but you have to go a short distance to get to the metro. Around the corner were several shops, and delicious bakery. 
Benjamin had provided well for us and there was a track of it all - a place you want to come back to. "
"Vi var utrolig glade for at bo i Fabios lejlighed. Den var rummelig, lys og hyggelig. Det var perfekt, at den lå på 5. sal med elevator. 
Vi var vilde med kvarteret. Der var en lokal stemning, som ikke var præget af turister, og der var et fantastisk handelsliv i gaderne omkring, særligt i rue Daguerre. 
Sidst men ikke mindst var det utrolig praktisk, at lejligheden lå tæt på metrostationen Denfert-Rochereau, så det var nemt og hurtigt at komme til og fra lufthavnen. Vi kommer gerne igen og bor der og anbefaler gerne lejligheden til andre.",1,danish,da-en,"We were incredibly happy to stay in Fabios apartment. It was spacious, light and cosy. It was perfect that it was on 5. floor with elevator. 
We were wild with the neighborhood. There was a local atmosphere, which was not marked by tourists, and there was a great shopping in the streets around, especially in the rue Daguerre. 
Last but not least, it was incredibly convenient that the apartment was close to the metro station Denfert-Rochereau, so it was easy and fast to get to and from the airport. We would be happy to come again and stay there and recommend the apartment to others."
"Min kone og jeg tilbragte nogle rigtig dejlige dage i lejligheden. Super praktisk indrettet og med meget smuk udsigt til pladsen foran Sorbonne universitetet. Sarahs velkomst var hjertelig med en god introduktion til lejligheden. Lejligheden indeholder alt nødvendigt til madlavning, men de mange restauranter frister også. Et rigtig dejligt sted for nogle dage i det centrale Paris.",1,danish,da-en,"My wife and I spent some really lovely days in the apartment. Super convenient furnished and with very beautiful views to the square in front of the Sorbonne university. Sarah's welcome was hearty with a good introduction to the apartment. The apartment contains everything necessary for cooking, but the many restaurants is also tempting. A really nice place for a few days in central Paris."
Lejligheden ligger fantastisk i forhold til metro og man hurtigt komme omkring. Dejlige cafeer omkring på gaderne.,1,danish,da-en,The apartment is fantastically located for the metro and you quickly come around. Lovely cafes around on the streets.
"방은 비앤비에 나온 사진 아주 그대로였어요. 복층구조로 위에는 2인용 매트리스, 아래층에는 간이침대로 변형가능한 쇼파가 있었어요. 주방에 오븐은 없었지만 전자레인지가 있었고요. 위치는 찾기 어렵지 않았고, 근처에 베이커리나 가게들이 다양하게 있었어요.",1,danish,ko-en,"How is the beach shown in the photo very literally. The for 2 mattresses, and downstairs is a great variation for the sofa. The kitchen oven is not a microwave there. The location is hard to find, and did not have near the bakery shop there are different kinds."
Det mest slående var at der var næsten ingen støj trods at lejligheden ligger hypercentralt og at sængen indbød til minimum 8 timers søvn. Alt fungerede som det skulle. Også for den af os som brugte det lille skrivebord som arbejdsplads. Vi fik forbedret konditionen ved at gå op til 6. sal et par gange om dagen. Elevatoren var alternativet men den er lille og langsom. Vi satte også pris på at bo på nær Seinen på grænsen mellem 1. og 4. arrondisement og vi botaniserede i begge.,1,danish,da-en,"The most striking was that there was almost no noise, despite that the apartment is located hypercentralt and to sængen invited to a minimum of 8 hours of sleep. Everything worked as it should. Also, for the of us who used it a small desk as a workplace. We got improved your fitness go up to 6. floor a couple of times a day. The elevator was the alternative but it is small and slow. We also set price to stay at near the Seine on the border between the 1. and 4. arrondisement and we botaniserede in both."
"Lejligheden har en enormt god placering! Der er masser af restauranter, cafeer og butikker, og så ligger Luxembourg haven rigtig tæt på. Så der er intet at udsætte på lokationen! Det eneste minus er, at lejligheden er ret lille. Især er det lidt træls, at køkkenet er så småt, da det gør det ret besværligt at lave mad. Til gengæld kan man nemt finde et sted at spise ude i stedet :-) ",1,danish,da-en,"The apartment has a huge good location! There are plenty of restaurants, cafes and shops, and so is Luxembourg garden really close. So there is nothing to expose at the location! The only minus is that the apartment is pretty small. In particular, it is a bit annoying that the kitchen is so small, as it makes it quite tedious to cook. However, you can easily find a place to eat out instead :-) "
Rigtig god lejlighed med venlig vært. Godt kvarter - alt fungerede supert!,1,danish,da-en,Really good apartment with a friendly host. Good neighborhood - everything worked reviewed!
"Flott sted, veldig sentralt, skikkelig by-følelse i hjertet av latinerkvartalet. Bittelite, men rent og med herlig atmosfære.",1,danish,no-en,"Great place, very central, proper city feeling in the heart of the Latin quarter. Tiny, but clean and with a lovely atmosphere."
"Dette er det skønneste sted, jeg nogensinde har boet! Man får SÅ meget for pengene, og lejligheden er vildt charmerende, ren og med rigeligt plads. Også kvarteret var lige i vores ånd med hyggelige og gode spisesteder og caféer. Lejligheden er fuldkommen tyst. Selv med åbne vinduer kunne man absolut intet høre bortset fra en solsort ved 6 tiden om morgenen. ",1,danish,da-en,"This is the loveliest place I have ever lived! You get SO much for the money, and the apartment is wildly charming, clean and with plenty of space. Also the neighborhood was right in our spirit with cosy and good restaurants and cafes. The apartment is completely quiet. Even with the windows open, you could absolutely hear nothing apart from a blackbird at 6 o'clock in the morning. "
"Boligen er perfekt for en familie, som fx vores med 2 børn på 10 og 12. Rummelig, lige op af Metroen og i et roligt kvarter i forhold til en storby. Eve havde sørget for masse basis ting vi kunne bruge, og endda en flaske vin da vi kom. 
Kommunikation med Eve var også i top, hvilket jeg finder meget vigtig.
Desuden fint med en p-plads i aflåst kælder.
En god anbefaling herfra, en lejlighed vi godt vil vende tilbage til.",1,danish,da-en,"The home is perfect for a family like ours with 2 children aged 10 and 12. Spacious, right up to the Metro and in a quiet neighbourhood in relation to a big city. Eve had provided the mass basis, things we could use, and even a bottle of wine when we arrived. 
Communication with Eve was also in the top, which I find very important.
Also fine with a parking space in the locked basement.
A good recommendation from here, an apartment we would return to."
"Fuldstændig perfekt!! 
Skøn lille lejlighed med en fantastisk atmosfære. 
Pauls bageri ligger som genbo, perfekt til at hente det lækreste briochebrød til morgenmaden :) 
2 min fra lejligheden ligger der et supermarked, hvis man gerne vil fylde køleskabet lidt op. 
Pascal er meget hurtig til at kommunikere tilbage ved spørgsmål og hjælp :) 
Kan 100% anbefales",1,danish,da-en,"Totally perfect!! 
Lovely little apartment with a great atmosphere. 
Paul's bakery is located as a neighbor, perfect to download the hottest briochebrød for breakfast :) 
2 min from the apartment there is a supermarket, if you would like to fill the fridge up a bit. 
Pascal is very quick to communicate back by the question and help :) 
100% recommended"
Så hyggeligt et sted; autentisk taglejlighedsstemning i Paris med udsigt til Sacre Cour. Lige ved Pigalle og nemt til alt. Den bedste bager lige rundt om hjørnet!,1,danish,da-en,So lovely a place; authentic taglejlighedsstemning in Paris with a view to the Sacre Cour. Right by the Pigalle and the easy access to everything. The best bakery just around the corner!
"Meget fin, ren og rummelig lejlighed på 6. sal (m. elevator) i charmerende, stille kvarter tæt på lækre butikker og cafeer, og gå afstand til mange seværdigheder. Marie var sød til at give præcis information vedrørende bus til døren fra lufthavnen. ",1,danish,da-en,"Very nice, clean and spacious apartment on the 6. floor (ft. elevator) in a charming, quiet neighborhood close to delicious shops and cafes, and walking distance to many sights. Marie was sweet to give accurate information regarding the bus to the door from the airport. "
dejlig bolig og perfekt beliggenhed. alt fungerede,1,danish,da-en,lovely accommodation and perfect location. everything worked
Kjempefint sted fin beliggenhet. Anbefales,1,danish,no-en,"Terrific place, nice location. Recommended"
"Antoine var hurtig til at svare på beskeder, og da han ind selv kunne modtage mug, så fik han en anden til at modtage os set på aftenen. Oveni det fik han skaffet os en barneseng.
Kan klart anbefale denne udlejer. ",1,danish,da-en,"Antoine was quick to reply to messages, and when he himself could receive the mold, so he got someone else to receive the us seen in the evening. On top of that he got provided us a baby cot.
Can definitely recommend this landlord. "
"God kontakt. Svarede med det samme. Antoine havde ikke selv mulighed for at  overdrage nøgler osv, men Estelle var utrolig hjælpsom og overholdte tidsaftaler. Nemt og smidigt.",1,danish,da-en,"Good contact. Replied with the same. Antoine had not even the ability to assign keys etc, but Estelle was very helpful and complied tidsaftaler. Easily and smoothly."
"Audeline的房子楼下有很多中餐厅,离巴黎春天和老佛爷很近｡房间比图片里更加漂亮｡厨房里除了齐备的作餐用具外,Audeline还提供了胶囊咖啡,饮料,水果,冰箱里还有面包｡卫生间和浴室分离让我们觉得很方便｡",1,danish,zh-en,"Audeline of the house downstairs there are a lot of Chinese restaurant,away from the Printemps and Galeries Lafayette are close as well. Room than the picture more beautiful home. The kitchen in addition to full for meal utensils,Audeline also provides coffee capsules,drinks,fruit,refrigerator as well as bread as well. Toilet and bathroom separated makes us feel very convenient location."
"房东Audelin非常热情,根据我们的行程安排提供了非常具体的到达路线,使我们顺利到达他的房子｡房子所在的位置交通方便,有多条地铁线路能快速到达大部分景点｡房间干净整洁,光线明亮,房东提供了好多早餐,品种很丰富｡感谢Audelin能提供他浪漫温馨的家,让我们在巴黎的蜜月更加完美~",1,danish,zh-en,"The landlord Audelin very warm,according to our itinerary provides very specific directions,so that we successfully reach his house area. The house the location where the traffic is convenient,there are many subway lines can quickly reach most spots apartment. Room clean and tidy,light and bright,the landlord provided a good Breakfast,variety is very rich area. Thank Audelin can provide his romantic and warm home,let us at the Paris honeymoon more perfect~"
"Dejlig lejelighed med masser af plads og hyggelig stemning. Et stenkast fra metroen og en kort gåtur til Sacre Coeur. Midt i det multi-etniske Paris, en rigtig god base for at nyde storbyen.",1,danish,da-en,"Nice restaurant is consistently excellent with plenty of space and cosy atmosphere. A stone's throw from the metro and a short walk to the Sacre Coeur. In the middle of the multi-ethnic Paris, a really good base to enjoy the city."
Efter nogle timers forsinkelse kom vores vært og lukkede os ind i lejligheden. Vi slog ventetiden ihjel på den nærliggende skønne Place de la Contrescarpe. Udlejer gjorde hvad han kunne for at udbedre sin sene ankomst. Lejligheden er hyggelig og uden støj. Der er hvad der skal være til nogle dejlige feriedage i en meget central del af Paris.,1,danish,da-en,"After some hours of delay, came our host and closed us into the apartment. We beat the waiting time to death in the nearby beautiful Place de la Contrescarpe. The landlord did what he could to repair his late arrival. The apartment is cosy and without noise. That is what should be some lovely holidays in a very central part of Paris."
"Vi var meget glade for vores venlige og imødekommende vært og for boligen. Det var hyggeligt at kunne åbne vinduerne og se ud over tagene i Paris, mens solen og den friske luft strømmede ind. Beliggenheden kunne ikke være bedre i det livlige kvarter ved Rue Mouffetard, fyldt med restauranter, marked og små butikker. Vi trivedes virkelig. Lejligheden var i sit udgangspunkt moderne med de nødvendige bekvemmeligheder, men den var lige lille nok til 3 mennesker, og sovesofaen i stuen bør udskiftes. Vi ville meget gerne komme igen 2 mennesker - og 3, hvis der kommer ny sovesofa.",1,danish,da-en,"We were very pleased with our friendly and welcoming host and the accommodation. It was nice to be able to open the windows and look out over the roofs of Paris while the sun and the fresh air flowed in. The location could not be better in the lively area of Rue Mouffetard, filled with restaurants, market and small shops. We thrived really. The apartment was in its starting point modern with the necessary amenities, but it was just small enough for 3 people and the sofa bed in the living room should be replaced. We would very much like to come again 2 people - and 3, if the new sofa bed."
"Fantastisk vært og beliggenhed, vi (2 voksne og 2 teenagere) har elsket autenciteten og at få følelsen af at være i Frankrig, tak for en god og varm (35 grader) uge.",1,danish,da-en,"Great host and location, we (2 adults and 2 teenagers) loved the authenticity and to get the feeling of being in France, thanks for a good and hot (35 degrees) week."
"Rigtig fin og hyggelig lille lejlighed til prisen. Rent og pænt, og værten var særdeles fleksibel og imødekommende. Kan kun anbefale det.",1,danish,da-en,Really nice and cosy little apartment for the price. Very clean and the host was very flexible and accommodating. Can only recommend it.
"Hyggelig lejlighed, der ligger i en lille baggård som gjorde at man lå lidt tilbagetrukken og gjorde at der var stille. Den lå dejlig tæt på en metro station så man hurtigt kunne komme rundt omkring. ",1,danish,da-en,"Cozy apartment, located in a small backyard that did that was a little withdrawn and did that there was quiet. It was lovely, close to a metro station so as to quickly be able to get around. "
"Fin lejlighed, der havde alt hvad vi havde brug for til en forlænget weekend. Nabolaget var så fint - der er gode spisesteder og en hyggelig atmosfære på gaden, der ligger roligt. Joana var sød, meget let at kommunikere med og betænksom.
Alt i alt helt klart anbefalelsesværdigt.",1,danish,da-en,"Fine apartment which had everything we needed for an extended weekend. The neighborhood was so fine - there are good dining options and a cozy atmosphere on the street, which is quiet. Joana was a very sweet, very easy to communicate with and thoughtful.
All in all definitely recommendable."
"Det var en dejlig stille lejlighed uden nogle problemer.. Et rigtig hyggeligt kvarter, især i aftentimerne. 
Dejlig centralt og nemt at komme fra og til. 
Vi oplevede ikke nogle problemer med noget i lejligheden og det var fantastisk at der både var internet og TV. 
Og så er det også dejligt at det ikke var vildt dyrt..",1,danish,da-en,"It was a lovely quiet apartment without any problems.. A really nice neighborhood, especially in the evening hours. 
Nice centrally located and easy to get from and to. 
We experienced no problems with anything in the apartment and it was fantastic that there was both internet and TV. 
And so it is also nice that it was not wildly expensive.."
"Super beliggenhed med alt, hvad man skal bruge omkring sig. Centralt for restauranter og tæt på seinen. Da der kun er vinduer ind til gården, er det svært at få gang i vindcirkulation, men der er en blæser i lejligheden, som kompenserer rigtig godt for det. Dejligt højt til loftet, som gør at selvom man bor 4 i lejligheden, føles man ikke klemt. God hurtig og nem kommunikation med udlejer og Sonia. Skulle man være lidt kritisk, kunne de godt udskifte revnet glas og stangen til badeforhænget, som spiller på sidste vers. 
Rigtig dejligt ophold. ",1,danish,da-en,"Super location with everything you need around. Central location for restaurants and close to the river seine. Since there are only windows into the courtyard, it's hard to get time in vindcirkulation, but there is a fan in the apartment, which compensates very well for it. Nice high ceiling, which makes that even though you live 4 in the apartment, it feels like you are not pinched. Good quick and easy communication with the landlord and Sonia. You had to be a little critical, they could well replace the cracked glass and the rod to the badeforhænget, which plays on the last verse. 
Really nice stay. "
"Lækker lejlighed. Vi var virkelig glade for vores ophold. Super vært og meget hjælpsom. Selvom det ligger lidt væk fra city, tæt på Metro og rart kvarter at gå på opdagelse i. Kan kun anbefales. ",1,danish,da-en,"Delicious apartment. We were really pleased with our stay. Super host and very helpful. Even though it is located a little away from the city, close to the Metro and nice neighbourhood to explore. Can only be recommended. "
Charming flat!,1,english,en-en,Charming flat!
"Joakim er meget hjælpsom. Der var frugt, kaffe og sengetøj og viskestykker og sæbe, så vi behøvede ikke, at slæbe oget med. Lejligheden er lille, men hyggelig, og indeholder det, man har brug for til 2 personer. Meget tæt på en central metrolinie (8) og kvarteret er hyggeligt med cafeer og restauranter. Supermarked overfor og bager lige i nærheden. Kort sagt et godt udgangspunkt for en smuttur til Paris. Tag bussen fra lufthavnen til Operaen og videre med Metro til lejligheden Per",1,danish,da-en,"Joakim is very helpful. There was fruit, coffee and bed linen and tea towels and soap, so we didn't have to lug everything with. The apartment is small, but cozy, and contains what you need for 2 persons. Very close to a central metro line (8) and the neighborhood is nice with cafés and restaurants. Supermarket opposite and a bakery just nearby. In short, a good base for a getaway to Paris. Take the bus from the airport to the Opera and move on with the Metro to the apartment Per"
"Meget central placering. Vi gik til/fra Seinen-området. Lejligheden er gammel, men oser af hygge. Handelsmuligheder indenfor 50 meter - og masser af restauranter.",1,danish,da-en,"Very central location. We went to/from the Seine area. The apartment is old, but exudes warmth. Trading within 50 metres and plenty of restaurants."
"jeg boede i tys lejlighed i 2 dage og havde en meget fin oplevelse. jeg havde mulighed for at aflevere min taske allerede inden checkin og da jeg kom tilbage fremstod legligheden meget ren og pæn. et meget fint og nyt badeværelse med fine håndklæder og sæbe. et hyggeligt soveområde med en god seng og dejlig ugeneret udsigt til en parisisk baggård, gjorde lejligheden lys og lækker. et fint køkken med nepresso maskine, brødrister, og nydeligt og stlfuldt indrettet. sofa området var ligeledes stilfuldt indrettet i retro stil og på bogreolen var en del interessante bøger om alt fra arkitektur til rejseguider omkring Paris. toilettet var lille, men rent og pænt. alt i alt vil jeg meget gerne anbefale Ty lejlighed, da den virkelig ser ud som på billederne. endelig skal det nævnes at man føler det meget fint med sikkerhed og elevatoren mm virkede virkeligt rart. mvh Jako (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I (Website hidden by Airbnb) I...",1,danish,da-en,"I stayed in the hotels apartment in 2 days and had a very fine experience. I had the opportunity to drop off my bag before checkin and when I came back, appeared the legligheden very clean and neat. a very fine and new bathroom with fine towels and soaps. a cosy sleeping area with a comfortable bed and lovely secluded views of a parisian backyard, made the apartment light and delicious. a fine kitchen with nepresso machine, toaster, and kind and stlfuldt decorated. sofa area was also stylishly decorated in retro style and on the bookshelf was a part of interesting books on everything from architecture to travel guides about Paris. the toilet was small, but clean and neat. all in all I would very much like to recommend Ty apartment, since it really looks like on the pictures. finally, it should be mentioned that you feel very fine with security and lift mm seemed really nice. sincerely Jako (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the (Website hidden by Airbnb) In the..."
"Vi boede rigtig dejligt i Tommys lejlighed. Virkelig hyggelig gade med masser af liv. Lejligheden var lige som vi forventede. Pænt, rent og hyggeligt indrettet. Kan klart anbefales. ",1,danish,da-en,"We lived really nice in Tommy's apartment. Really cosy street with a lot of life. The apartment was just as we expected. Nice, clean and cozy decorated. Can be clearly recommended. "
"Havde en rigtig god forlænget weekend i Mathieu's lejlighed. Alt fungerede perfekt og Mathieu og hans kæreste var gode værter der både kom med lokale tips og gjorde at man følte sig hjemme i deres lejlighed. God kommunikation og fleksibilitet omkring ind- og udcheckning. - og så er det også værd at nævne at lejligheden har en rigtig fin placering i Montmartre - tær på offentlig transport, indkøb og gode restauranter uden at være et alt for turistet område. Helt sikkert et sted jeg vil undersøge om er ledigt hvis jeg skal Paris igen!",1,danish,da-en,"Had a really good long weekend in Mathieu's apartment. Everything worked perfectly and Mathieu and his girlfriend were good hosts, both come with local tips and made to feel at home in their apartment. Good communication and flexibility around check - in and check-out. and so, it is also worth to mention that the apartment has a great location in Montmartre - close to public transport, shopping and good restaurants without being too touristy area. Definitely a place I will examine about is available if I'm going to Paris again!"
Definetly recommended ! 10/10,1,danish,en-en,Definetly recommended ! 10/10
"Denne lejlighed på 4. sal består af et køkken med stue, mens der er to værelser ovenpå. Man skal der gå gennem det ene værelse for at komme til badeværelset.
Det er en meget stille, hyggelig og charmerende lejlighed med en personlig og kunstnerisk indretning. Beliggenhed tæt på Canal Saint-Martin er fantastisk.
Vi er en familie på 3, som brugte denne lejlighed som et godt udgangspunkt til at udforske Paris. 
Værtsparret svarerede hurtigt på mails inden opholdet og gjorde et fint indtryk ved modtagelsen. Vi kommer gerne tilbage.",1,danish,da-en,"This apartment on the 4. floor consists of a kitchen with living room, while two rooms upstairs. You must go through one room to get to the bathroom.
It is a very quiet, cozy and charming apartment with a personal and artistic décor. Location close to the Canal Saint-Martin is great.
We are a family of 3 who used this apartment as a good starting point to explore Paris. 
The hosts was similar quickly to emails before the stay and made a fine impression at the time of receipt. We would be happy to come back."
"Boede i lejligheden med min søn fra lørdag til mandag, primært som sovested.
Stille og fredeligt område, og samtidig tæt på byen med Metro.
Levede op til forventningerne.",1,danish,da-en,"Lived in the apartment with my son from Saturday to Monday, mainly as a sleeping place.
Quiet and peaceful area, yet close to the city with the Metro.
Lived up to the expectations."
"den første mail var en standart beskæftigelse og derfor med fejl det fik os til at blive usikker på Ange.
tilliden blev dog oprettet igen.
underligt at oplev at der havde været en person inde i lejligheden mens vi ikke var der.
vi har aldrig mødt Ange.
soveværelse har en lofts højde på 1,50 cm
beskrivelse til lejlighed var god.
hvis man er til natte liv og fest er det sikkert godt.
meget centralt.
rent og pænt.
",1,danish,da-en,"the first email was a standard employment and, therefore, with the mistakes it led us to be unsure of the Ange.
the trust was set up again.
strange to discover that there had been a person inside the apartment while we were not there.
we have never met Ange.
bedroom has a loft height of 1.50 cm
description for the apartment was good.
if you are into night life and party it's probably good.
very centrally located.
clean and neat.
"
Tres gentil,1,danish,fr-en,Very nice
"Lejligheden i Rue St Andre des Arts har den bedste beliggenhed. Der er cafeer, restauranter og take a way i flere udgaver lige udenfor døren. Station med Metro og RER til lufthavn Charles de Gaulle 5 min til fods.
Lejligheden er meget charmerende istandsat og godt udstyret.
I følge beskrivelsen er der to seperate soveværelser, hvilket IKKE er tilfældet. Den store seng står i stuen. Det giver lidt begrænsninger, hvis man fx vil være fire voksne.
Det var nemt at modtage nøgle og vi følte, at der ville være god kontakt undervejs, hvis det havde været aktuelt.
Alt i alt en rigtig god oplevelse.
",1,danish,da-en,"The apartment in Rue St Other des Arts has the best location. There are cafes, restaurants and take a way-in several versions right outside the door. Station of Metro and RER to the airport Charles de Gaulle, 5 min by foot.
The apartment is very charming, refurbished and well equipped.
In the following description, there are two seperate bedrooms, which is NOT the case. The large bed is in the living room. It gives some restrictions, e.g. if they will be four adults.
It was easy to receive your key and we felt that there would be good contact along the way, if it had been currently.
All in all a really good experience.
"
"Perfekt lejlighed for to midt i et af de hyggeligste kvarterer i Paris. Tæt på alting, men en fredelig gade og så er der elevator og lille altan (sydvendt). Regine tog selv imod og gav gode råd til området og var i det hele taget meget venlig. Lejligheden er lys og rummelig og mere personlig end mange af de airbnb-lejligheder vi ellers har været i. Kan absolut anbefales.",1,danish,da-en,"Perfect apartment for two in the middle of one of the friendliest neighbourhoods in Paris. Close to everything, but a peaceful street and then there is the elevator and a small balcony (south facing). Regine took the and gave good advice to the area and was on the whole very friendly. The apartment is light and spacious and more personal than many of the airbnb apartments we would otherwise have been in. Can definitely recommend."
Dejlig lille lejlighed i rolig gade midt i et spændende kvarter. Régine er god og hjælpende vært.,1,danish,da-en,Nice small apartment in quiet street in the middle of an exciting neighbourhood. Régine is good and helping host.
"Antoinettes lejlighed var lige så hyggelig, ren og i god stand som den ser ud på billederne.  Comforten er rigtig god - der er alt hvad man har brug for. Vi benyttede os dagligt af bageren lige nedenunder - det var svært andet da der ofte duftede af nybagte croissanter. Området er skønt og man føler sig nærmest som en del af det lokale miljø samtidig med, at man er i gåafstand til flere seværdigheder, metro, indkøb, gode restauranter osv. 
Rigtig godt sted og udgangspunkt til at udforske fantastiske Paris!",1,danish,da-en,"Antoinettes apartment was just as cozy, clean and in good condition as it looks in the pictures. Comfort is really good - there is everything you need. We took advantage daily of the bakery just downstairs - it was difficult in the second as there often smelled of freshly baked croissants. The area is beautiful and you feel almost like a part of the local environment at the same time, you are in walking distance to several attractions, metro, shopping, good restaurants, etc. 
Really good place and base to explore the amazing Paris!"
"房東有極佳的設計品味,加上空間舒適,我們可以獲得充分的休息｡
附近有超市,好吃的麵包電,交通也非常方便｡
如果喜歡夜生活的話,附近也有很多bar.
離劇院,博物館與購物商圈近,可以盡情享受巴黎的各種藝文活動｡

通訊溝通都非常清楚｡
非常滿意這次的選擇｡",1,danish,zh-en,"Landlord has excellent design taste,plus the space is comfortable,we can get adequate Seating area.
Nearby there are supermarkets,delicious bread,electricity, traffic is also very convenient as well.
If you like the nightlife,nearby there are also many bar.
Away from the Theatre,Museum and shopping district near,can enjoy the Paris of the various arts activities available.

Communication communication is very clear as well.
Very satisfied with this choice as well."
