comments,N,lang,en-en,comments
"Het is een fijne locatie, in het 14e van Parijs. Ideale loopafstand naar bushalte Orlybus, metrostations. Het balkon is overdekt, je kunt er heerlijk eten en zitten. Van binnen is het echt een gevoel van: """"ik ben echt bij iemand uit Parijs in een leuk appartement, voorzien van alle gemakken, ",1,dutch,nl-en,"It is a nice location, in the 14th of Paris. Ideally located within walking distance to bus stop Orlybus, metro stations. The balcony is covered, you can enjoy food and sit. On the inside it is really a feeling of: ""I'm really at someone from Paris in a nice apartment, equipped with all comforts, "
"Ruime eenvoudige woning in rustige omgeving bij Montparnasse. Openbaar vervoer, winkels en markt goed bereikbaar. Goed functioneerend wifi. Een tweepersoonsbed met gezamenlijke deken. Balkon met twee stoelen.",1,dutch,nl-en,"Spacious simple house in peaceful area near Montparnasse. Public transport, shops and market are easily accessible. Well functioneerend wi-fi. A double bed with a shared blanket. Balcony with two chairs."
Prima adres op een fijne locatie!,1,dutch,nl-en,Great address in a great location!
"De advertentie beschrijving was accuraat. Het appartement is gelegen op de begane grond, ideaal voor gezinnen met kinderen. Het appartement heeft 1 slaapkamer en een slaapbank. 

Goede locatie met het metro station voor de deur. In de buurt heb je voldoende voorzieningen zoals supermarkten, winkels en talloze (Aziatische) restaurants.

Pascal werkt bij de bloemenzaak naast het appartement. Hij is erg vriendelijk en bij vragen kon ik meteen bij hem terecht. 

Al met al hebben we ons hier prima vermaakt, zeker voor herhaling vatbaar!
",1,dutch,nl-en,"The ad description was accurate. The apartment is located on the ground floor, ideal for families with children. The apartment has 1 bedroom and a sofa bed. 

Good location with the metro station right outside the door. In the neighbourhood you have plenty of amenities such as supermarkets, shops and numerous (Asian) restaurants.

Pascal works at the flower shop next to the apartment. He is very friendly and any questions I could immediately contact him. 

All in all, we have here a great time, definitely worth repeating!
"
"Het was erg fijn dat je de sleutel op kon halen bij de bloemist naast het appartement, met ruime openingstijden. Helaas was er maar één handdoek, maar na een sms (in het Frans) lag er later op de avond een extra handdoek voor ons klaar.",1,dutch,nl-en,"It was good that you turn the key on could pick up at the florist next to the apartment, with generous opening hours. Unfortunately, there was only one towel, but after a text (in French) was later in the evening, an extra towel ready for us."
"Prima plek, beetje gedateerd en zou opgeknapt mogen worden. Het restaurant ernaast opent vroeg en dat hoor je wel - rond half 7...",1,dutch,nl-en,"Great place, a bit dated and should be renovated. The restaurant next door opens early and you hear it - around half 7..."
"Het was een heel leuk verblijf , zeer centraal gelegen , zeer practisch ingericht en volledig vernieuwd appartement . Een aanrader ! .  Min puntje , de 50 € extra die moet betaald worden als je vertrekt of aankomt op een zondag . Het staat tussen het huisreglement gans achteraan .",1,dutch,nl-en,"It was a very nice stay , very centrally located , very gorgeously decorated and completely renovated apartment . A must ! . Min tip , the 50 € extra which must be paid if you leave or arrive on a Sunday . It stands between the house rules, goose at the rear ."
Martin is een hele aardige jongen. Het appartement heeft een balkon en is zeer centraal gelegen (dichtbij de grote treinstations en naast Metro Stallingrad). Ik heb er een goede week gehad!,1,dutch,nl-en,Martin is a very nice boy. The apartment has a balcony and is very centrally located (close to the major train stations and next to a Metro Stallingrad). I have a good week here!
"Ik voelde echt als een Parisienne in Lionel's huis. Geweldige locatie, klein huis (maar zeker met meer ruimte dan veel hotelkamers in Paris!), goede voorzieningen, veel licht en frisse lucht (voor mij zeer belangrijk). 
Ik had wat twijfels omdat de flat op de 4e verdieping is (zonder lift), maar valt echt reus mee!
Ik zou graag weer bij Lionel's huis willen logeren.",1,dutch,nl-en,"I really felt like a Parisienne in Lionel's house. Great location, small house (but with more space than many hotel rooms in Paris!), good facilities, lots of light and fresh air (very important for me). 
I had some doubts because the flat is on the 4th floor (without lift), but it is really giant!
I would like to get back at Lionel's house want to stay."
"Aangenaam, ruim, appartement. Metro stations, supermarkt, en restaurantjes dichtbij. Ligt aan grotere boulevard maar daarvan ondervind je eigenlijk geen geluidsoverlast. 
Wel wat forse schoonmaakkosten.",1,dutch,nl-en,"Pleasant, spacious, apartment. Metro stations, supermarket, and restaurants close by. Is to larger boulevard, but if you actually no noise. 
Some hefty cleaning fee."
"Ruim en gezellig apartment, goed bereikbaar en leuke buurt voor restaurants en bars. Vriendelijke host en aangename communicatie ",1,dutch,nl-en,"Spacious and cozy apartment, clean and fun neighborhood for restaurants and bars. Friendly host and pleasant communication "
Très joli petit studio. Très bien placé. Bien équipé.,1,dutch,fr-en,Very nice small studio. Very well-placed. Well-equipped.
"Een ruim hoog en sfeervol persoonlijk ingericht appartement. 
En ook fijn; het is stil. 
Ontspannen thuis komen. 
Vlak bij de metro, veel leuke winkels in de buurt. Een aanrader!!",1,dutch,nl-en,"A spacious, high and nicely, personally decorated apartment. 
And also fine; it is silent. 
Relax at home. 
Close to the metro, lots of nice shops in the area. A must!!"
"Goede locatie, fijne sfeer in appartement, zalig thuiskomen na een dag in levendig Parijs. Op loopafstand heerlijke restaurants. Het appartement is erg compleet, zelfs platenspeler met leuke muziek. Patrick en Nam zijn erg vriendelijk en hulpvaardig. ",1,dutch,nl-en,"Good location, fine atmosphere in the apartment, happy to come home after a day in vibrant Paris. Within walking distance of delicious restaurants. The apartment is very complete, even a record player with nice music. Patrick and Nam were very friendly and helpful. "
"Was top! Goede ligging, klein maar fijn! Goed en vriendelijk onthaal, zalige douche, fijne restaurantjes vlakbij,.... Wij gaan zeker terug! ",1,dutch,nl-en,"Was top! Good location, small but nice! Good and friendly welcome, lovely shower, nice restaurants near,.... We will definitely be back! "
Prima appartement in een prima buurt (Montmartre). Patrick heette ons hartelijk welkom en legde in sneltreinvaart de belangrijkste dingen uit.  Het appertement is ingenieus ingedeeld en over alles is nagedacht. Zeker de moeite waard,1,dutch,nl-en,Excellent apartment in a great area (Montmartre). Patrick welcomed us warmly and explained quickly the most important things. The apartment is ingeniously divided and everything has been thought about. Definitely worth it
"De verhuurder was niet aanwezig toen wij er waren, maar heeft heel duidelijk uitgelegd hoe we in het appartement konden komen en via (Hidden by Airbnb) hadden we gemakkelijk en goed contact. Ook via de mail trouwens.
Het echte appartement was nog leuker dan de foto's laten zien. We hebben het meteen aan Nederlanders die daar in de buurt wonen laten weten, dat ze een leuke plek hebben voor hun gasten om te verblijven. Er is heel veel (kunstzinnige) zorg verleend aan de inrichting en aankleding van het appartement.",1,dutch,nl-en,"The landlord was not present when we were there, but very clearly explains how we got into the apartment, could come and via (Hidden by Airbnb) we had easy and good contact. Also, through the mail, by the way.
The actual apartment was even nicer than the photos show. We have the right to Dutch people who live near places where they let you know that they have a nice place for their guests to stay. There is a lot of (artistic) care given to the design and decor of the apartment."
Fantastisch leuke locatie met een bijzondere inrichting,1,dutch,nl-en,Fantastic fun location with a special interior
"Fijne plek in een prachtig deel van Parijs. Toegankelijk, eigenzinnig en schoon. De huisbaas is goed te bereiken bereid te helpen; het was erg koud in de dagen dat wij er waren. Het appartement was niet goed warm te krijgen. De eigenaar heeft, op verzoek van ons, snel een extra kacheltje geregeld.",1,dutch,nl-en,"Lovely place in a lovely part of Paris. Accessible, quirky and clean. The landlord is easy to reach, willing to help; it was very cold in the days that we were there. The apartment was nice and warm. The owner has, on our request, quickly an additional heater arranged."
"Claudia Doszla heeft mij met verscheidene mailtjes een hartelijk welkom geheten en beantwoordde de vragen die ik had over het parkeren van de auto (die kon gewoon in de straat staan, in augustus zonder te hoeven betalen!) heel vlot. Bij aankomst werden we welkom geheten door de werkster, zij legde ons het 1 en ander uit. Het appartement vonden wij (mijn dochter en ik) erg prettig, lekker ruim, alles aanwezig, gezellig, een mooie keuken vooral! De buurt is ook prima, veel winkeltjes, een supermarkt, de Bastille , de metro vlakbij en in de verte zicht op de Eiffeltoren. Leuk! Wij voelden ons heel veilig in het appartement en de buurt.
De kleine slaapkamer ligt aan de stille kant en de grotere slaapkamer is wat rumoeriger. Ik zette gewoon de grote ventilator aan en dan kon ik toch heerlijk slapen. 
Een kleine kritische noot: iets minder prive spulletjes van de eigenaresse zou prettig zijn. Verder hebben wij het heel fijn gehad en is dit een adres om zeker nog eens naar terug te keren! ",1,dutch,nl-en,"Claudia Doszla has provided me with several e-mails a warm welcome and answered all the questions I had about parking the car (which could just in the street, in August without having to pay for it!) very smoothly. Upon arrival, we were welcomed by the worker, they explained to us the 1 and another. The apartment we were in (my daughter and I) very pleasant, very spacious, everything you need, cosy, a nice kitchen especially! The neighborhood is also great, lots of shops, a supermarket, the Bastille , the metro nearby and in the distance view of the eiffel tower. Nice! We felt us very safe in the apartment and the neighborhood.
The small bedroom is located on the pacific side and the larger bedroom is what rumoeriger. I put just the large fan and then I was able to sleep soundly. 
A small critical note: a little less private things of the owner would be nice. We also have the very nice had and is this a place to definitely come back! "
"Ik heb voor twee weken het appartement van julia gehuurd en het is precies waar ik op hoopte. Het is een geweldig ruim en licht appartement met een keukentje waar alles aanwezig is. Ik heb ook veel zelf gekookt. Tegenover zit ook een hele goede bio supermarkt. 

Het appartement is schoon en gezellig ingericht met veel leuke kunst aan de muur. Julia is heel gastvrij en deelt graag leuke hotspots van Parijs.  Pigalle is een supercoole buurt met heel erg veel leuke cafes en restaurants. Ik zou iedereen deze plek aanraden. Ik kom hier absoluut terugkomen.",1,dutch,nl-en,"I have for two weeks the apartment of julia is hired and it is exactly what I was hoping for. It is a great spacious and light apartment with a small kitchenette where everything is. I also have a lot of self-cooked. Opposite is also a very good bio supermarket. 

The apartment is clean and cosy, decorated with lots of nice art on the wall. Julia is very hospitable and likes to share fun hotspots of Paris. Pigalle is a super-cool neighborhood with lot of nice cafes and restaurants. I would everyone this place recommend. I'll definitely come back."
"Een prima appartement, sfeervol, compleet en veilig. De binnen plaats is een oase van rust in de drukke Afrikaanse wijk onder aan de voet van de Sacré coeur. De opstapplaats van de metro is vlakbij, de metrolijnen aldaar brengen je gemakkelijk  naar alle hotspots van Parijs. We hebben ons zeer welkom gevoeld in dit gezellige appartement. Een aanrader voor - met name -  gezinnen met jonge kinderen. ",1,dutch,nl-en,"An excellent apartment, clean, complete and safe. The inside place is an oasis of calm in the bustling African neighborhood at the foot of the Sacré coeur. The point of the metro is nearby, the subway lines there to bring you easy access to all the hotspots of Paris. We have us very welcome felt in this cozy apartment. A must for - in particular - families with young children. "
"Er stond een welkomstpakket klaar met koffie, wijn, vaatwastabletten, spons etc. 
De bedden waren al opgemaakt. Het appartement ligt op een binnenplaats achter hogere bebouwing, dus niet meteen aan de straatkant. We vinden het bed hard, maar dat is persoonlijk natuurlijk. Onze jongste van 6 jaar paste nog maar net in het kleine kinderbed, dus het appartement is geschikter voor 2 volwassenen en 2 kinderen en minder geschikt voor 2 volwassenen en 3 kinderen. verder was het er heerlijk thuiskomen na een dag rondlopen in Parijs. ",1,dutch,nl-en,"There was a welcome pack will be ready with coffee, tea, wine, dishwasher tablets, sponge, etc. 
The beds were already made. The apartment is located in a courtyard behind the higher buildings, not right on the street. We found the bed hard but that's personal, of course. Our youngest of 6 years old paste yet but just in the small cot, so the apartment is suitable for 2 adults and 2 children and is less suitable for 2 adults and 3 children. further, it was lovely to come home after a day of sightseeing in Paris. "
"We hebben het geweldig naar onze zin gehad in dit appartement. Het was schoon, goed ingericht en erg gunstig gelegen. We voelden ons echt thuis. ",1,dutch,nl-en,"We have the great to our liking had in this apartment. It was clean, well decorated and very conveniently located. We felt really at home. "
"De woning was zeer aangenaam. Nieuw gerenoveerd en van alle nodige comfort voorzien. De ligging was ook heel goed, met zicht op de Sacre Coeur en een gezellig balkon om 's avonds nog na te genieten.",1,dutch,nl-en,"The house was very pleasant. New renovated and all the necessary comforts. The location was also very good, with view on the Sacre Coeur and a nice balcony for the evening to enjoy."
"Raphaele biedt een gezellig appartement aan, voorzien van alle benodigdheden om zelf te koken, hoewel het in een straat ligt met veel restaurantjes en bars. De foto is genomen vanop het balkon(netje). Elke morgen hoor je wel heel duidelijk de geluiden van de straatwerkers. De mooie parketvloer kraakt erg als je erop loopt, dus ongemerkt naar het toilet gaan, zit er niet in... De metro is vlakbij en je kunt dus erg vlot Parijs in. Wij parkeerden goedkoop in een Neogarage in de Rue de la Goutte d'or, 47 euro voor 4 volledige dagen.",1,dutch,nl-en,"Raphaele offers a comfortable apartment, equipped with all the necessities to cook for yourself, although it is in a street with many restaurants and bars. The photo is taken from the balcony(net). Every morning you can hear very clearly the sounds of the street workers. The beautiful parquet floor creaks very if you are walking on it, so imperceptibly to go to the toilet, there is not... The metro is close by and you can so very easily Paris. We parked cheap in a Neogarage in the Rue de la Goutte d'or, 47 euros for 4 full days."
"We hebben een supermooi verblijf gehad in Parijs! Heel dicht bij de SacréCoeur, en dicht bij de metro, dus ideaal om gans Parijs te ontdekken! Het appartement was supermooi en heel proper. Ook in de keuken was alles aanwezig, en er zijn dichtbij bakkers genoeg voor een lekkere croissant :-) Bedankt Raphaele om dit practige 2-kamer appartement te verhuren! Ideaal voor een gezin met 2 kinderen! ps: de kinderboekjes in de bibliotheek vonden ze ook top!",1,dutch,nl-en,"We have a awesome stay in Paris! Very close to the SacréCoeur, and close to the metro, so ideal for all of Paris to explore! The apartment was beautiful and very clean. Also in the kitchen everything was present, and there are close to bakers enough for a croissant :-) Thank you Raphaele for this magnificent 2-room apartment to rent! Ideal for a family with 2 children! ps: children's books in the library, they loved it also!!!"
"Het appartement ligt werkelijk op steenworp afstand van de sacré coeur. Het is goed verzorgd en is duidelijk alleen bestemd voor verhuur. De verhuurder woont naast je dus dat is handig. Het appartement ligt aan een druk gezellig straatje maar daar merk je niks van in het appartement zelf (alleen als de balkondeuren open zijn). De douche is heel prettig en ook de keuken is prima ingericht met alles wat je nodig hebt. Neem je nespresso-cups mee! Die zijn echt heel duur in het lokale winkeltje. 
Heerlijk stokbrood bij de bakker en tenslotte via tripadvisor maar liefst 3 keer Italiaans gegeten in een restaurant op loopafstand. Echt super! Montmartre is prachtig, wij komen graag nog een keer terug. ",1,dutch,nl-en,"The apartment is really just steps away from the sacré coeur. It is well looked after and is clearly intended only for rental. The landlord lives next to you, so that is useful. The apartment is located on a busy small street but nothing in the apartment itself (only if the balcony doors are open). The shower is very nice and the kitchen is well-equipped with everything you need. Take your nespresso-cups! Which are really very expensive in the local shop. 
Delicious baguette at the bakery, and finally through tripadvisor but no less than 3 times Italian meal in a restaurant within walking distance. Really super! Montmartre is beautiful, we would be happy to come back again. "
"Wij hebben een fantastisch familieweekend beleefd in Parijs. Het stijlvolle appartement van Patrick heeft hier mede voor gezorgd. Wij hebben Patrick zelf niet ontmoet, de housekeeper opende voor ons de deur en gaf ons een rondleiding.  Het appartement is heel kunstzinnig ingericht. Alles lag er kraaknet bij. Er was ontbijt voorzien, en ook de cava heeft gesmaakt ! Het weekend was te snel voorbij !!!",1,dutch,nl-en,"We have a fantastic weekend polite in Paris. The stylish apartment of Patrick has here ensured. We have Patrick is not met, the housekeeper opened our door and gave us a tour. The apartment is very artistically decorated. Everything was spotlessly clean. There was breakfast provided, and also the cava has tasted ! The weekend was too quickly over !!!"
"We hebben met 11 personen, waaronder 5 kinderen, genoten van de prachtige, sfeervolle en schone ruimte die ook van alle gemakken is voorzien. Het huis ligt in een rustige straat en toch heel dicht bij diverse bezienswaardigheden, winkeltjes en restaurants. Je voelt je een beetje een Parijzenaar!  Parkeren is geen probleem, de ontvangst is prima geregeld, de metro ligt op 10 minuutjes lopen. Een aanrader vinden wij voor een (lang) weekend Parijs!",1,dutch,nl-en,"We were with 11 people, including 5 children, enjoyed the beautiful, comfortable and clean room with all modern conveniences. The house is located in a quiet street and yet very close to several attractions, shops and restaurants. You'll feel a bit of a parisian visits! Parking is no problem, the reception is excellent, the metro is 10 minutes walk away. A must we find for a (long) weekend in Paris!"
"Fantastisch mooie locatie, heel ruim met alle voorzieningen, vlak in het centrum.
Goede communicatie ondanks zelf niet goed bereikbaar te zijn.",1,dutch,nl-en,"Fantastic beautiful location, very spacious with all the amenities, right in the centre.
Good communication in spite of itself is not easily accessible."
"Wij gingen er voor een verjaardag te vieren en het was een weekend om niet te vergten. Een uniek interieur om te logeren en dus een super appartement: hoge plafonds, schilderijen, boeken, houtwerk, trappengang, ... Verder zijn er comfortabele bedden en zetels, propere badkamers en een gezellige keuken. Een ideale buurt om notre dame en het panthenon the verkennen, maar ook een aantal gezellige cafés en restaurants. Communicatie met de housekeeper ging minder vlot en de tijd wanneer we konden in en uit te checken was beperkter als aangegeven online.",1,dutch,nl-en,"We went there for a birthday celebration and it was a weekend not to vergten. A unique design to stay, and so a super apartment: high ceilings, paintings, books, woodwork, staircase leading up, ... there are comfortable beds and seats, clean bathrooms and a cozy kitchen. An ideal near to notre dame cathedral and the panthenon, the explore, but also a number of cosy cafés and restaurants. Communication with the housekeeper went less smoothly, and the time when we could check in and out was more restricted, as shown online."
"Wij hebben hier met de familie (7 volwassenen) genoten van een  fantastisch  weekend. Heel bijzondere sfeervolle  en ronduit prachtige duplex.  Komt helemaal overeen met de foto’s. Vooral de grootse decoratieve en ruime living mét piano is geweldig. 
Rustige straat in Quartier Latin, makkelijk bereik via metro en RERB. Kruideniers en bakkers om de hoek.
Tip voor wie met de wagen komt : via (Website hidden by Airbnb) boek je een plek voor 70€ waar je je wagen een heel WE kwijt kan (Place Bernard Halpern) en op kwartiertje stappen van je locatie. 
In de omgeving van de Rue Mouffetard sympathieke brasseries en toffe kroegen waar je kan blijven hangen ;-) 
Vlotte en vriendelijke communicatie met eigenaar en housekeeper. Wij komen zeker graag terug !",1,dutch,nl-en,"We have here with the family (7 adults) enjoyed a fantastic weekend. Very special, atmospheric and downright beautiful duplex. Is quite match with the photos. Especially the magnificent decorative spacious living room with piano is great. 
Quiet street in the Latin quarter, easy to reach via metro and RERB. Grocers and bakers around the corner.
Tip for those who come by car : via (Website hidden by Airbnb) to book a place for 70€ where your car is a very WE can lose (Place Bernard Halpern), and fifteen steps from your location. 
In the vicinity of the Rue Mouffetard, nice brasseries and nice pubs where you can get stuck ;-) 
Smooth and friendly communication with owner and housekeeper. We will certainly be happy to return !"
nice studio in Paris,1,dutch,en-en,nice studio in Paris
"Zeer leuke studio in het hartje van Parijs! Vlakbij alle openbaar vervoer, en zeer vlot bereikbaar met de auto. Enorm handig met de parkeerplaats die inbegrepen is.",1,dutch,nl-en,"Very nice studio in the heart of Paris! Close to all public transport, and very easily accessible by car. Very handy with the car park which is included."
"Leuk en mooie studio! Fris ingericht, dicht bij de metro en fietsen verhuurpunt. Ideaal dat je de auto in een afgesloten straat kan parkeren en dat de inchecktijd flexibel was. Echt een aanrader!",1,dutch,nl-en,"Nice and beautiful studio! Freshly decorated, close to the metro and bike rental location. Ideal that you have the car in a closed street parking and that the check-in time was flexible. Really a must!"
"Het was een geweldig verblijf! Hele nette en stijlvolle kamer in een mooi oud pand in een leuke buurt! Ana was heel behulpzaam en heeft ons allemaal tips gegeven waar we naar toe konden gaan, erg uitgebreid. Ook vraagt ze tussen de dagen door of alles nog naar wens is en we eventueel iets nodig hebt, mega attent! In het appartement zit een leuk barretje waar je lekker aan kan ontbijten met openslaande ramen erbij, kortom TOP verblijf!",1,dutch,nl-en,"It was a great stay! Very nice and stylish room in a beautiful old building in a nice neighborhood! Ana was very helpful and gave us all tips on where we could go, is very nice. Also ask them between the days or everything is to your satisfaction, and we possibly need something, mega alert! In the apartment there is a nice bar where you can have breakfast with French windows in it, in short, TOP stay!"
"We kwamen enkel om te overnachten na een concert en hebben een lrima verblijf gehad. Voor 3 personen is het klein, maar het was heel netjes, leuk aangekleed en fijne praktische details aanwezig zoals zeep en zelfs een ventilator. Daardoor prima geslapen ondanks de warmte. 
Zeker aan te bevelen!
Extra tip: prima ontbijt bij hotel cosy op enkele minuten loopafstand :)",1,dutch,nl-en,"We were only to stay overnight after a concert and have a lrima to stay. For 3 persons is small, but it was very clean, nicely decorated and fine practical details such as soap and even a fan. This hotel is clean despite the heat. 
Definitely recommend!
Extra tip: nice breakfast at hotel cosy few minutes walking distance :)"
"Mooi, stijlvol appartement. Ideaal dat de auto in een afgesloten straat konden parkeren. Genoeg voorzieningen, zoals een koffie apparaat, ventilator, föhn. 

Ana hielp goed met suggesties en dacht met ons mee. 

Met z’n drieën was het goed te doen. Erg hete dagen en toch viel de warmte mee door de ventilator. De slaapbank sliep erg lekker door het extra matras (topping). Een rustige buurt, geen last gehad van geluid. 
",1,dutch,nl-en,"Beautiful, stylish apartment. Ideal the car in a closed street could park. Enough amenities such as a coffee machine, fan, hair dryer. 

Ana helped with suggestions and thought with us. 

With z’n threes, it was good to do. Very hot days and still fell the heat through the fan. The sofa bed slept very good because of the extra mattress (topping). A quiet area, not bothered by sound. 
"
"We kwamen al even voor de incheck tijd aan om te parkeren en spullen neer te zetten. Dit was geen enkel probleem. Communicatie met Ana was zeer soepel! Snelle reacties op onze vragen. 
De ruimte is mooi en stijlvol ingericht. Het is super schoon en lekker licht! Een hele prettigere ruimte om in te verblijven. De bedden lagen heerlijk. Fijn om een klein keukentje en koffiezet apparaat erbij te hebben. De badkamer is niet heel groot, maar ook schoon en dat is het belangrijkste.
De lokatie is perfect; 5 minuten naar station Nation en vanaf daar ben je super snel bij allerlei toeristische highlights. Wij kunnen deze ruimte dus zeker aanbevelen!",1,dutch,nl-en,"We arrived just before the check in time to park and stuff to put down. This was no problem. Communication with Ana was very smooth! Quick responses to our questions. 
The space is beautiful and stylish decorated. It is super clean and nice and light! A whole more pleasant space to be in. The food was delicious. Nice to have a small kitchenette and coffee machine there. The bathroom is not very big, but clean and that is the most important.
The location is perfect; 5 minutes to station Nation, and from there, you are super fast at all of the tourist highlights. We can provide this space so definitely recommend!"
Mooi appartement. Ruim en veel voorzieningen. Zeer goede locatie.,1,dutch,nl-en,Nice apartment. Spacious and lots of amenities. Very good location.
"Het appartement ligt op een steenworp afstand van Gare du Nord. Maar ook van diverse metrolijnen waardoor je eenvoudig en gemakkelijk alle interessante locaties kunt bereiken. Het appartement is van alle gemakken voorzien: vaatwasser, oven, magnetron, nespresso apparaat, tv en zelfs een wasmachine en droger zijn beschikbaar.  Zag er allemaal zeer net en schoon uit. Ook een lekkere douche trouwens. Omdat we met (relatief) kleine kinderen zijn, vind ik het belangrijk dat het appartement meer is dan alleen een slaapplek. Op zich wel bijzonder dat er in de woonkamer een grote Ikea foto van Amsterdam aan de muur hangt... Ook fijn dat de verhuurder wat tips in een map had opgenomen, zoals waar de dichtst bijzijnde supermarkten zijn. Maar als je de (rustige) straat uitloopt, heb je alle winkels die je nodig hebt direct in de buurt. De communicatie verliep overigens ook zeer prettig. Ik had even wat problemen met het Wifi netwerk, maar een mailtje werd zeer snel beantwoord. Kortom, een mooie plek op een mooie locatie! Zeker aan te raden.",1,dutch,nl-en,"The apartment is located a stone's throw away from Gare du Nord. But also of several subway lines, allowing you to simply and easily find all the interesting locations can be reached. The apartment is equipped with all comforts: dishwasher, oven, microwave, nespresso machine, tv and even a washing machine and tumble dryer are available. All looked very neat and clean. Also a nice shower by the way. Because we are with (relatively) small children, I find it important that the apartment is more than just a place to sleep. However, particularly in the living room there is a large Ikea picture of Amsterdam on the wall... Also like that the owner some tips in a folder was included, like where the nearest supermarkets are. But if you have the (quiet) street ends, you have all the shops you need right in the neighborhood. The communication was also very pleasant. I had a bit of problems with the Wi-fi network, but an email was answered very quickly. In short, a beautiful place in a beautiful location! I would definitely recommend."
"Ontzettend leuk appartement in een levendige buurt van Parijs, alles in de buurt wat je nodig hebt.",1,dutch,nl-en,"Very nice apartment in a lively area of Paris, everything in the near what you need."
gezellig en zeer centraal gelegen,1,dutch,nl-en,cozy and very centrally located
"Niets dan lof: deze B & B is een echt pareltje! Bruno is een vriendelijke en genereuze gastheer en hij is zeer goed geïnformeerd over Parijs en het reilen en zeilen in de stad (cultuur, culinair, uitgaansleven, ...). Zijn tips en inzichten kunnen je verblijf in Parijs nog aangenamer maken. Ik ging bv. voornamelijk naar kunsttentoonstellingen. Bruno had ze bijna allemaal al bezocht en kon me suggesties geven voor de beste bezoektijden, andere interessante expo's en bezienswaardigheden in de buurt, enzovoort. Hij serveert ook een lekker en gevarieerd ontbijt en als zijn schema het toelaat, kunt u 's avonds aanschuiven voor een heerlijk avondmaal (met aperitief en twee of drie gangen) voor een heel redelijke prijs.

De B & B is gemakkelijk te bereiken via het nabijgelegen metrostation (op 200 meter) en bevindt zich in een gezellige buurt met veel restaurants en cafés. De trendy wijk Marais is vlakbij, met onder andere het beroemde Place des Vosges (op 500 meter) en het Musée Picasso. Het ontbijt wordt geserveerd in het woongedeelte van Bruno, maar u heeft uw eigen aparte verblijf met een ruime slaapkamer, een aparte zitkamer / bibliotheek en een mooi ingerichte badkamer (met wastafel, douche en toilet). Heel netjes, schoon en precies zoals in de beschrijving en op de foto's. Zeker op mijn verlanglijstje als ik Parijs opnieuw bezoek!",1,dutch,nl-en,"Nothing but praise: this B & B is a real gem! Bruno is a friendly and generous host and he is very knowledgeable about Paris and the doings in the city (culture, history, cuisine, nightlife, ...). His tips and insights can you stay in Paris even more enjoyable. I went e.g. mainly for art exhibitions. Bruno had almost all of them already visited and could give me suggestions for the best times of visiting, other interesting exhibits and attractions in the area, and so on. He also serves a delicious and varied breakfast, and if his schedule allows it, you can in the evening enjoy a delicious dinner (with appetizer and two or three courses) for a very reasonable price.

The B & B is easily reached via the nearby metro station (200 metres) and is located in a lively area with many restaurants and cafés. The trendy Marais district is close by, with among other the famous Place des Vosges (500 metres) and Musée Picasso. The breakfast is served in the living room of Bruno, but you have your own separate residence with a spacious bedroom, a separate living room / library and a beautifully furnished bathroom (with shower, sink and toilet). Very neat, clean and exactly like in the description and on the photos. Definitely on my wish list if I were Paris again to visit!"
"Studio très bien situé, literie excellente",1,dutch,fr-en,"Studio very well situated, bed linen excellent"
"heel leuk appartement, zoals beschreven op de foto's. 

heel leuke buurt ook, een aanrader!

",1,dutch,nl-en,"very nice apartment, as described on the photos. 

very nice neighborhood, a must!

"
"Heerlijk huis, fantastische locatie in gezellige buurt, privacy.",1,dutch,nl-en,"Lovely house, great location in nice neighborhood, privacy."
"We hebben een heerlijke tijd gehad in het appartement van Andrew. 
Hij was er zelf niet, maar had het prima geregeld met het afhalen van de sleutel etc.. We hebben een paar keer contact gehad per telefoon en email. Een grote, zonnige, gezellige en centraal gelegen accommodatie. We hopen hier zeker nog een keer terug te keren!",1,dutch,nl-en,"We had a lovely time in the apartment of Andrew. 
He was not, but had the very good with picking up the key etc.. We have a few times been in contact by phone and email. A large, sunny, cosy and centrally located accommodation. We hope to definitely go back to times!"
"voor de tweede keer bij Francine. Lokatie prima wel een beetje ver uit het centrum maar metro en bus vlakbij.
het appartement kan wel een beetje vernieuwing gebruiken.
zoals wij zouden zeggen een beetje met de Franse slag.",1,dutch,nl-en,"for the second time to Francine. Location good a bit far from the center but metro and bus nearby.
the apartment can be a bit of a renewal.
as we would say in a bit with the French started."
Norbert was een zeer attente gastheer. Behulpzaam toen bleek dat het warme water in het gebouw het niet deed. Het apartement was zeer schoon en goed ingericht. De tuin leek ons geweldig bij mooi weer. Wij zouden zeker terugkomen.,1,dutch,nl-en,Norbert was a very attentive host. Helpful when it turned out that the hot water in the building did not. The apartment was very clean and well furnished. The garden seemed to us to be great when the weather is nice. We would definitely come back.
Hey verblijf bij Sonia & Karim was super. Het appartement op de begane grond ligt in een schattig straatje dicht bij allerlei restaurants in een leuke wijk waar genoeg te doen is. De metro is dichtbij en brengt je overal. Het is niet groot maar voor een kort verblijf in. De stad ontbreekt het je aan niets. Karim is een prima gastheer en ook parkeren met een grote auto in de privé parkeergarage om de hoek is geen probleem,1,dutch,nl-en,Hey stay at Sonia & Karim was super. The apartment on the ground floor is situated in a lovely street close to all kinds of restaurants in a nice area where plenty to do. The metro is close by and takes you everywhere. It's not big but for a short stay. The city is missing you nothing. Karim is an excellent host and also car parking a large car in the private parking garage around the corner is not a problem
