comments,N,lang,en-en,comments
一次愉悦的假日旅行!从看见此房的第一天开始便被图片深深吸引!精致优雅的装饰让人沉迷!让我更希望与房主见面一聊!感谢房主克里斯多夫先生给予的帮助!因为不佳的英文表达能力､所以一直通过翻译软件与他短邮沟通!他都给予了我及时的回复!(要知道翻译软件的翻译有时很离谱的)房间所在的地理位置让旅程变得容易轻松!住在香榭立大街上真是棒极了!繁华的中心区!拥有一切你需要的资源!坐在小阳台上看着埃菲儿铁塔的尖顶真是美妙!安全无疑是出门在外的首要关注的!刚开始我也担心过!但有几次玩太晚深归时才能感觉到这里的安全性!需要输入密码的门禁､负责的守卫人都会登记夜归者的资料!,1,basque,zh-en,"A Pleasant Holidays Travel! From seeing this room on the first day of the start will be a picture deeply attracted! Exquisite decoration make people addicted! Let me more hope and homeowners to meet for a chat! Thank the homeowners Mr. Christopher give help! Because of poor English expression ability, and it has been through translation software and his short mail communication! He have given me a timely reply! (Want to know the translation software the translation is sometimes quite outrageous)room location to make the journey easier easily! With a stay at Champs-Elysees. on the street it was great! The bustling centrally located! With all the resources you need! Sitting on the small balcony watching the El Mayfair Tower Spire is really wonderful! Security is undoubtedly outside the house the primary concern! Just start I also worry about too! But a couple of times to play too late deep in return to feel it safety! Need to enter a password to access, and is responsible for the guards who will register the night of return's data!"
"Zazie很好客,不仅介绍周边的饭馆给我们,也邀请我们一起参加音乐会(可惜我们时间原因,无法参加),但我们一起喝酒聊天,也度过了愉快的三天",1,basque,zh-en,"Zazie is very hospitable,not only describes the surrounding of the restaurant to us,also invited us to participate together in concert(too bad we Time reasons,unable to attend),but we drink together,chat, also spent a pleasant three days"
"这是我和我先生第一次使用Airbnb,感谢Zazie,让我们的巴黎之旅有一种宾至如归的感觉｡我们抵达的时间比较早,Zazie为我们准备了咖啡和早餐,在之前的房客离开后打扫好房间,让我们提前入住,还为我们准备了小礼物~公寓布置得非常精致,房间很大,很安静,有独立的卫生间和浴室(浴室在房间内,卫生间要通过一段走廊),地理位置也很好,在安全的6区,可以步行到达很多景点,离地铁站公交站也很近｡每天的早餐时间,Zazie都会和我们聊聊天,给了我们很多参观购物用餐的建议,还再三嘱咐我们注意小偷,她也让我们对法国,对巴黎有了更多的了解｡Zazie人非常好,甚至数次亲自带我们到周围逛,向我们介绍附近的交通､店面､餐饮,真的非常感谢｡如果你喜欢和人沟通,希望得到最地道的旅行建议,真的非常推荐这里!Zazie把公寓布置得很好,希望大家在享受这份用心的同时也能尽可能的保持房间的干净整洁:)",1,basque,zh-en,"This is me and my Mr. for the first time to use Airbnb,thanks Zazie,let's trip to Paris to have a home away from home feeling. Our arrival time earlier,Zazie prepared for us coffee and Breakfast,before the tenant left after the Clean good room,let us early check-in,also for we have prepared a small gift to the apartment layout is very exquisite,the room was large,very quiet,has separate toilet and bathroom(bathroom in the room,toilet to pass a section of the corridor),the location is also very good,in a secure 6 area,within walking distance of many attractions,from the metro station and bus stop is also very close to home. Every day Breakfast time,Zazie will and we chat a little,give a lot of US visit the shopping and dining recommendations,also repeatedly asked us to note that the thief,she also let us to France,to Paris with more understanding of the area. Zazie who is very good,even several times personally took us around to visit,to introduce us to nearby traffic, and storefronts, and dining,really thank you very much as well. If you like and people communicate,want to get the most authentic travel advice,really recommend here! Zazie put the apartment furnished very well,I hope you enjoy this heart at the same time also can as much as possible to keep the room clean and tidy:)"
좋아요 :),1,basque,ko-en,Okay :)
"最高の部屋!!!!!!!!
迅速な対応､Martinさんの心遣いがとても良かったです:)
駅近だったので観光名所へのｱｸｾｽもよく便利でした｡
ﾊﾟﾘが大好きになりました",1,basque,ja-en,"The best room!!!!!!!!
Rapid response､Martin's thoughtfulness, but will you be able to clear the hardest stages with your friends?:)
Station was attractions like climbing cross-section of column is also more convenient. but
Shan't download you may have"
"공항버스 타기에 정말 좋은 위치 입니다. 
사진상 보시듯 많이 넓지는 않지만 깔끔하고 아늑한 공간입니다.  

만약 커피를 이용하려면 캡슐을 챙겨가셔야 될 거 같습니다. (정말 혹시 몰라 가져갔는데 머신만 있었습니다.) 
식기, 수세미, 퐁퐁 .. 이 파트는 많이 아쉬운 부분이었으니 참고 부탁 드립니다. 부엌을 제외하곤 러블리한 공간이었습니다.",1,basque,ko-en,"Airport bus ride on a really good location. 
In the photo you can see a lot of spacious but not neat and cozy space. 

If the coffee to capsule to gild must be the same. (Really well, I took my machine only.) 
Tableware, loofah, puff .. this part is a lot of down part was the thank you note. The kitchen except lovely the space was."
"ﾎｽﾄ:実際お逢いしておりませんが気配り出来る好い方です!
ただし使用言語はﾌﾗﾝｽ語のみ(英語不可)｡ﾌﾗﾝｽ語がある程度出来ないと難しいでしょう｡
ｴﾘｱ:ﾋﾟｶﾞｰﾙ駅から徒歩1分｡近くにｽｰﾊﾟｰやﾌｧｽﾄﾌｰﾄﾞ店多数｡夜の街なので比較的明るく､当方女性ですが深夜に外出しても危険は感じませんでした(ﾄｲﾚｯﾄﾍﾟｰﾊﾟｰがなく仕方なく外出｡勿論おすすめしません｡)｡
部屋:ｴﾚﾍﾞｰﾀｰあります｡鍵の開け閉めにｺﾂがいる(開かないときは､ﾄﾞｱがまずｷﾁﾝと締まっているか確認しｶﾞﾁｬｶﾞﾁｬすること｡落ち着いてください｡開きます｡)｡
部屋自体はｷｯﾁﾝ､冷蔵庫､ﾍﾞｯﾄﾞｿﾌｧ､ｼｬﾜｰがついた綺麗なﾜﾝﾙｰﾑ(ﾄｲﾚは共用なので部屋から出るときはﾄｲﾚｯﾄﾍﾟｰﾊﾟｰと鍵を忘れずに)｡暖房とｼｬﾜｰを同時につけるとﾌﾞﾚｰｶｰが落ちます｡落ちたら日本と同じ要領で､回すﾀｲﾌﾟのﾌﾞﾚｰｶｰがﾄﾞｱの横にあるので回して復旧させること｡ｼｬﾜｰのあとは窓を開けて換気させること(ｶﾋﾞます)｡
急に一週間前に予約しましたが､快く受け入れてもらえました｡感謝です!",1,basque,ja-en,"Host families:in fact we meet and throughout the day I like the way you can!
However the language used is premium live its either Spanish only(English not available)｡ OMG stop me I told you about it, it might be difficult one.
Energies't play:drive my K swapped Nagoya Station 1-minute walk from｡ Near the slab wall panel parts and frames farm families shifting support frames, I store many｡ The city at night is relatively bright horizon in our Woman and go out in the middle of the night even if the danger did not feel the(Oh I crane times, thanks killer copy pattern space is not way to go｡ Of course, we do not recommend｡)｡
Rooms:element skill level warrior am I in some ways. Key open or close the safety area is that(doesn't open when doors are first the chain etc and locked and make sure that the apps check the Chromecast apps check the Chromecast free. Calm down on. Open a time.)｡
The room itself is the I Hella love､refrigerator､suddenly I was then told that behaves both lists Tomorrow､Would you like to have beautiful towers in the fall maybe tie(blue Station, Main Post Office, is shared between out of the room when you fine it, educational, health care and tons of killer parts ladder parts and the key to it)｡ Heating and the like at the same time to find and screen the best & most popular sleep aid I I I fell on. Fell from Japan the same manner, and the turning keys I press and pump the best & most popular sleep aid I K I is doors next to turning the recovery task. Would you like to have the Windows open for ventilation means(K the best experience on our websites and in.)｡
Suddenly a week before the booking, but gladly accepted it. Thanks!"
"이 숙소는 파리북역(Gare du Nord)과 도보로 5분미만 거리에 있습니다.
호스트가 북역까지 마중나왔고 주변 상점과 식당에 대한 자세한 정보를 제공했습니다. 200년된 건물이라 밤에는 조용히 해줄 것을 요청받았습니다. 
우리식으로 5층(유럽식으로 4층)에 있으나 엘리베이터가 없습니다. 무릎이 안좋은 분에게는 비추. 
세탁기와 식기세척기, 쿡탑이 있어서 빨래와 요리를 할 수 있습니다. 정말 마음에 드는 곳으로 다시 묵고 싶습니다.",1,basque,ko-en,"This accommodation is located in Paris North station(Gare du Nord)and walking 5 minutes distance.
Host North Station or have been and the surrounding shops and restaurant to provide more information about. 200 year-old building at night, quietly ask to be received. 
Our way into the 5th floor(European 4th floor), but there is no Elevator. Knee is good in that. 
Washing machine and dishwasher, cooktop Laundry and can cook. Really Favorite back to where they want to stay."
"좋았던 점 : 위치(지하철 역, 버스정류장에서 굉장히 가까움), 주변시설(바로 앞에 대형마트, 빵집 등이 있어 좋았음), 물(따뜻한 물이 펑펑 나와서 저녁에 샤워하고 자면 피곤이 다 풀리는 기분)

나빴던 점 : 빛이 안들어서 집이 전체적으로 습하고 어두움, 체크인 방법이 친절하게 나와있지 않아 처음에 약간 애를 먹음, 메신저 답장이 바로 오지 않음

전체적으로 나쁘지 않은 숙소였어요",1,basque,ko-en,"Liked : location(Metro Station, Bus Stop very close), around the facility(right in front of the supermarket, bakery etc are good), water(warm water will plonk come in the evening to shower and sleep tired the next full fill)

Bad points : the light inside the house as a whole, wet and dark, check how kindly and not like a little kid eating, a messenger sent a reply right no

Overall not a bad hostel."
"체크인 하는 시간에 맞춰 빅터가 와줬고 매우 친절하고 불편한사항들에 대해 바로바로 대응해줬습니다(주방세제 없었는데 바로 사다 주었고 방에 전구가 하나 나갔는데 바로 해결해줌) 방은 넓은편은 아니지만 거의다 갖추어져있고(세탁기는 없음) 주변에 빨래방 한인마트,한인식당이 가까운 거리에 있어 좋았습니다. 0층(우리나라 1층)에 있어 전망이나 그런건 기대할수 없고 창문에 커텐이 있지만 밤에 방에 불을켜면 밖에서 다 보입니다. 그래서 저희는 가림막을 아예 닫고 생활했습니다. 빅터가 정말 친절해서 집에 대한 인상이 좋았습니다. ",1,basque,ko-en,"Check-in on time, which Victor and I and very friendly and inconvenient policy for right response to me..... (kitchen detergent was the straight was in the room the bulb is the one just solved.) is but almost it has equipped and(washer) around the clothespin bag,Korean Mart, Korean restaurants are in walking distance was good. 0 floor(US 1st floor)have views or that you expect there and on the window curtains but at night the room lights turned out. So we have a final to close the life was. Victor is really friendly and in for good. "
숙소 앞에 지하철역이 있어서 좋았고 에펠탑도 걸어서 갈 수 있어요. 근처에 한인마트도 있고 한국 사람이 있는 우체국도 근처에 있어요. 숙소도 예쁘고 작은데 아늑하고 깨끗 했어요. 들어가자마자 향기도 너무 좋았어요. 그리고 벌레 없었어요 (Website hidden by Airbnb) 뀨론때 짤때 방이 녀모 추옷오오 난노룰 바메느 안뜔어 쮸뉸뜻. 끄리꾜 쎄묜돼가 쨔구묜소 봐루 우에 쎤뺜이쩌써 미테 무를 질지류 훌릐고 쎄쓔하끼갸 히미듛로욧. 졉씨 쌍퉤가 뾸루 쪼치 아나유 (Website hidden by Airbnb) 좋은 숙소에서 좋은 추억 많이 만들었어요~,1,basque,ko-en,"Stay in front of the subway station was great and the Eiffel Tower is in walking distance. Near point for you and the Korean people that the post office is also nearby. The hostel is also pretty small but cozy and clean. Have a scent too good. And the worms did not (Website hidden by Airbnb) have already moved well when fired then the guys wear extra underwear See I'm telling the bar domain, which should 뜔 even slept 뉸 well. Off our customer's Theta Music update No is why Tools Music Update look at the day in 쎤뺜 this maybe by Mitte free to ask any renowned've and theta 쓔 to bait a fight Himi 듛 as.. 졉 seed pair 퉤 is 뾸 day split is not (Website hidden by Airbnb) is a good accommodation in more good memories made~"
good:),2,basque,en-en,good:)
"위치도 좋고 필요한 것들은 다 구비되어 있어서 좋았어요, 흠이라면 좀 좁은 건데 커플이나 친한 친구 둘이면 상관 없을 듯요:)",1,basque,ko-en,"The location is also good and necessary, they are included, so it was great, flawless if a little narrow going couples or friends the two of you, no matter to seemed.:)"
"체크인하는법을 잘 알려주셔서 편했습니다!(직접 만나지는 못했습니다ㅎㅎ)
세면대가 낮고, 좁으며, 샤워부스는 높고 좁아서 둘다 물이 밖으로 튑니다ㅎㅎ..",1,basque,ko-en,"Check how to well-inform in city.(Directly or not..... ㅎㅎ)
Washbasin, low, narrow, and the shower is high and narrow in both the water out of the springs..... ㅎㅎ.."
"지하철역 2곳과 걸어서 가까운 거리이고
큰 까르푸, 작은 까르푸, 심플리 마트가 바로 근처에 있어 편리했어요 :)
숙소도 조용한 편이고 호스트도 질문에 대한 답변도 빠르고 친절했어요",1,basque,ko-en,"Area 2 with a walk and
Large Carrefour, and a small Carrefour, A-Mart right nearby was convenient.:)
The hostel is also quiet and the hosts also answer questions fast and friendly."
"파리에 머물면서 있었던 숙소인데, 위치도 너무너무 좋고 방도 좋았어요! 엘리베이터가 없었던 것 빼고는 방도 예쁘고 잘 되있어서 좋았어요~ 그리고 캐서린도 되게 친절하세요:):)",1,basque,ko-en,"In Paris stay was a hostel, the location is also too good and room was great! There is no Elevator was out and the room is also pretty and well-being are good and Catherine was so kind.:):)"
"和照片相符很有居住感覺的房子,非常喜歡它的風格,離最近地鐵站及Rer只要大約五分鐘!適合成人入住(木地板走路會有聲音)以及行李不多的旅客(旋轉樓梯很美但搬大行李上六層樓真的太崩潰),廚具齊全且方便,鑰匙不易鎖,需有耐心嘗試不同角度｡",1,basque,zh-en,"And the photo matches very residential feel of the house,very like the style of it,the nearest metro station and the Rer as long as about five minutes! Suitable for adults(wood floors walk will have sound)as well as the Luggage of the passenger(staircase is beautiful but move the big Luggage on the six floor really crash),kitchenware, fully equipped and convenient,the key is difficult to lock,you have the patience to try different angles as well."
"公寓很明亮通風,有兩台立扇可吹,出公寓右轉到圓環就是地鐵站(沒有電梯)和麥當勞,麵包店,小超市(開到10點多),也有大超市｡左轉五十公尺有公車到北站(要小心有的車只到半路就終點站)廚房用具超齊全,又有洗衣機洗衣精晾衣架｡房子布置超雅緻,就一個缺點,沒有衣櫃掛衣服｡超級推薦Margot的公寓,你就住在巴黎人家裡一樣｡",1,basque,zh-en,"The apartment is very bright and airy,there are two vertical fan can be blowing,out of apartment turn right to the ring is the subway station(no elevators)and McDonald's,bakery,small supermarket(open until 10 points more),there is also a large supermarket area. Turn left fifty meters there is the bus to the North station(be careful some cars only halfway on the bus)kitchenware super equipped,and a washing machine Laundry detergent clothes rack apartment. The house is arranged ultra-elegant,it is a drawback,no wardrobe to hang clothes as well. Super recommend Margot's apartment,you live in Paris, people in the same area."
"개선문 까지 도보로 가능하며, 가는 길도 너무나도 예쁩니다. 
개선문역이 여러 지하철의 환승역이라 이동도 편리합니다. (디즈니랜드, 몽마르뜨 등 환승없이 이동가능)
집도 너무 예쁘고 밝고, 뷰가 멋집니다.
집 바로 앞에 까르푸 슈퍼마켓이 있어 편리합니다. 

다만, 수건은 구비되어 있으나 샴푸 등 세면도구는 별도로 챙겨가시는 것이 좋습니다.",1,basque,ko-en,"Arc up with, and way too pretty. 
Private areas for several of the Metro Transit station on the go. (Disneyland, Montmartre, such as the transit without this)
The house is so pretty and bright, the view is wonderful.
The house right in front of the Carrefour supermarket. 

Just, Service, or shampoo or other toiletries separately Packed."
"위치: 파리 중심지나 주요 관광지 어디에서든 걸어서 30분 이내, 대중교통으로는 10~20분 이내로 매우 편리함. 특히 각 방향 버스정류장이나 지하철역까지도 5분 이내 갈 수 있어요. 파리에 있는 내내 집에 거의 12시 전후(때로는 새벽1시쯤) 들어갔는데 위험하지도 않습니다. 롬바드 거리에서 째즈공연 보고 12시쯤 나와서 숙소까지 걸어왔는데 별 위험 없었어요. 아무튼 위치는 최고의 위치! 진짜 동서남북 다 가까워요!

교통: 지하철역이 여러개 있고요 (본누벨역, 스트라스부르그-생드니, 심지어 위쪽 7호선 역이름은 생각나지 않는 역까지 3개 지하철역과 인접), 버스정류장도 구글맵 치면 방향별로 다 있어요. 진짜 교통은 최고인듯. 공항에서 지하철로 와도 되지만 짐이 많다면 오페라까지 오는 roissy버스 타고 숙소 주변으로 오는 버스로 갈아타면 완전 편함(숙소 주변 정류장에서 숙소 정말 가까워요). 주변에 velib(자전거) 스테이션도 많아서 자전거 타고 다니고 싶은 분에게도 강추입니다.

주변식당, 가게: 주변에 없는게 없어요. 늦게까지 여는 바랑 레스토랑이 골목주변으로 엄청나게 많고요(7호선 가는 길은 무슨 다문화 거리 같음), Lidl이라는 할인마켓 가는 길에 주말에도 여는 과일/야채가게도 있고, monoprix나 franprix 모두 지하철역 주변에 있어요. 빵집도 있고 수선집에 프린트 할 수 있는 곳 모두 집 주변에 다 있음 (전 중간에 가방 망가져서 Paula가 알려준 수선집에서 가방도 고치고, 그 주변 수선집에서는 찢어진 코트 수선해서 입음).

숙소: 맨 꼭대기 층이긴 하지만 계단이 넓은데다가 체크아웃할 때 Paula가 도와줘서 체크인-체크아웃할 때 큰 무리는 없었고, 다닐만합니다 (엘리베이터는 없음)
숙소 내부에서 신발을 벗고 살기 때문에 전체적으로 깨끗하고요, 욕실과 화장실이 분리되어 있어 편리해요. 화장실 세면대도 2개라 Paula와 따로 쓸 수 있고요, 다만 샤워를 서서 하는게 좀 불편해요(욕조 윗 천장이 기울어져있음). 세탁기도 쓸 수 있어요(Paula가 사용방법 알려줌)
부엌이 넓고 왠만한 조리도구들이 다 있어서 간단하게 요리해먹기도 편해요. 맛있는 커피와 차도 준비되어 있어서 원할때마다 끓여먹을 수 있어요.(커피 맛있음!) 와이파이도 무료! 방도 따로 있고, 생각보다 옷장이랑 storage 공간이 넓어서 16일동안 물건 놓을 불편 없이 널널하게 잘 썼어요. 개인 책상도 있고요.

주의할 점: 건물 들어갈 때 비번, 현관 들어갈 때 비번, 숙소 열쇠 다 따로 있는데, 건물은 8시이후 또는 주말엔 입구가 닫혀있으니 비번을 꼭 알아두셔야 해요. 현관 비번이랑 다르니 헛갈리시면 안되요!

호스트: 영어, 프랑스어 다 되시는 분이고, 영어로 커뮤니케이션 잘 통해요(제가 영어를 잘 못해도 차분하게 다 듣고 이해해주시는 분이었어요). 이것저것 챙겨주려고 하는데 제가 너무 밖을 돌아다녀서 대화를 많이 나누지 못한게 아쉬울 정도. 호스트와 같이 사는 airbnb는 처음이었는데 큰 불편함 없이 기분좋게 16일을 지낼 수 있었답니다! 다시 파리에 방문해도 또 이 숙소에서 묵을 것 같아요. 마지막에 체크인할 때 무거운 캐리어를 들고 아래층까지 바래다주신걸로도 모자라서 버스정류장까지 같이 걸어가서 오페라 가는 버스 탈 때까지 기다려주셨어요. 마지막에 헤어질 때 너무 고맙고 아쉬워서 눈물날 뻔. Paula와 함께 할 다음 여행자분이 너무 부럽네요 ^^",1,basque,ko-en,"Location: Paris area or major tourist destination anywhere within 30 minutes by public transportation 10~20 minutes, very convenient. In particular for each direction the bus stop or subway station is also 5 minutes to go. In Paris throughout the home in almost 12 hours before and after(and sometimes Dawn 1 o'clock) but it was not dangerous. Lombard Street in jazz performance reporting 12 o'clock and stay until the walk came stars no risk. Anyway, the location is the best location! Real North, East, South again.

Transportation: subway station several There (Bonne Nouvelle metro station, the Strasbourg-Saint-Denis, even top of the line 7 station name is thought of or not Station 3 subway station), bus also the Google map if the direction-specific. Real traffic is the best. From the airport by subway and also not load if there are many Opera until coming to the roissy bus ride around the hostel with the bus coming to take a(Around the hostel from the stop the hostel is really close). Around on a velib(bike) station in the bike ride for those who want to.

The surrounding restaurants, shops: around no. Late opening a restaurant in this alley around the zillions. (line 7 on the way is what a multi-cultural street), Lidl the discount supermarket on the way to the weekend, the open fruit/vegetable shop, monoprix or franprix all the area around. The bakery and the lines on the print which can be all around the house. (before in the middle of the bag broken in Paula know to repair in the bag, and around the repair in a torn coat, repair to mouth).

Accommodation: top floor but the stairs are wide but..... when they check out Paula with help from the check-in-check-out when a large crowd was not, and here only. (without Elevator)
Stay inside and take off your shoes, because to live as a whole clean, the bathroom and toilet are separate. Toilet, washbasin and also 2 amazing Paula and so can write it, just shower each other in some discomfort. (tub top of the ceiling is tilted). Washing machine, you can write(Paula used how to tell)
The kitchen is spacious but the cooking tools they are simple to cook and eat. Delicious coffee and tea are also ready when you want every big.(Coffee is delicious!) Wi-Fi is also free! Also, think about the wardrobe, love the storage space in the 16 days stuff release the discomfort without channels well written. Personal Desk.

Note: the building when entering the password, the porch when entering the password, the key of the as, Building 8 p.m., or after the weekends, the entrance is closed, you know you should. Porch password then it get mixed back in!

Host: English, French being that English, as a communication through a well. (my English is not very good to calmly listen and understand please.). It is very clean and I too out the back..... her in a conversation share a lot of the not only help. Host like an airbnb the first was a large discomfort without feel 16, can. Back in Paris to visit or stay in silence. The last check in when heavy carrier holding the bottom layer up. you have all the bus walking from the Opera that the bus wait for me. Last in hair when too grateful and in tears almost. Paula to do with the following here too I envy ^^"
"6월 한달간 저에게 아주 편안한 집이 되어준 곳입니다
혼자지내기엔 작지도 않았고 위치적으로도 아주 만족 했습니다
집도 깨끗했습니다
단지 한달이라는 긴시간을 보내기엔
쇼파베드라는것과
엘리베이터가 없는 6층이라는것 조금 힘들었습니다 (첫날과 마지막날 큰 트렁크는 주인이 옮겨주었습니다)
집이 만족스러워서 더욱 행복한 여행이 되었습니다
",1,basque,ko-en,"6 month time low in a very comfortable home being the place.
Alone, but within the end a little and didn't position as very satisfactory.
The house was clean.
Just a month is a long time to send the UN
Sofa bed with
There is no Elevator 6 floors, it's a little tough. (first day and last day in the big trunk in which the main move.)
The house is satisfying in a happier journey this has been.
"
"여자 둘이 12박동안 머물렀어요.
생마르탱운하는 매우 멋졌고 가까운곳에 지하철역, 마트,빵집,레스토랑이 있어 편했습니다.
Hamidou는 매우 친절했고, 우리의 시간을 방해하지않기위해 노력했습니다.
다음에 또 가게된다면 따뜻할 때 가서 운하를 좀 더 즐기고싶네요. :)",1,basque,ko-en,"The girls, both 12 beats during the ... 
Saint-Martin which was very nice and close to the place in the subway station, Mart,bakery,restaurant reviews
Hamidou is was very friendly, and our time for for the efforts.
Then in the vicinity of warm when you go to the canal a little more and enjoy good service! :)"
"일단 위치가 정말 좋았습니다! 저는 마레 쪽을 굉장히 좋아하는데, 마레 한복판에 위치해 있습니당 (APC, 겐조 매장 근처) 이런저런 브랜드나 편집샵 구경하기도 굉장히 좋고, Enfants Rouges 시장이라고 맛있는 거 많이 파는 재래시장도 가까워서 간단히 끼니 해결하기도 좋아요. 방 자체도 굉장히 깔끔합니다. 조금 작긴 하지만 있을 건 다 있어요 (샤워공간, 수건, 주방시설 및 도구, 빠른 와이파이 등) 엘리베이터가 없고 달팽이식 층계가 좀 좁아서 큰 캐리어 갖고 올라가느라 조금 힘들긴 했어요ㅋㅋㅋ 아무튼 정말 좋은 방이고, 파리에 혼자 간다면 다시 묵고 싶습니다! 추천해요~~",1,basque,ko-en,"Once the location is really good. My Mare side enough to, make. (APC, Kenzo store near) this brand or edit the shop environment is also very good, and the Enfants Rouges market and delicious living a lot of files that play so close to simply need to. The room itself is also very neat. A little small, but there. (the shower space, towels, kitchen amenities and tools, fast WiFi, etc.) there is no Elevator and snail food stairs are a little narrow in the large carrier has come to say a little tough. ㅋㅋㅋ anyway, a really good way, in Paris alone great. Recommended.~~"
"호스트인 Brad가 메시지를 통해 자세히 안내해준 덕분에 숙소를 찾아가는게 무척 쉬웠다.  숙소에서 루브르까지는 지하철로 30분 정도 소요됐고, 숙소 바로 근처에 지하철과 버스정류장이 있어 교통편은 무척 편리한 편이었다.   집 근처에는 정말 멋진 공원이 있어서 근처 시민들의 좋은 휴식처가 되는것 같았다. 숙소 근처에는 동네 주민들이 애용하는 카페들과 빵집 슈퍼마켓들이 있어서 이용하기 편하고 좋았다. 
숙소는 깨끗하고 아늑했다. Brad의 가족들이 생활하는 공간을 빌려주는거라, 우리가 숙소를 이용할때 조금 조심스럽게 이용하긴 했다. 센스있는 인테리어와 가족들의 사랑스러움이 담긴 멋진 집이었다. 
호스트인 Brad는 예약부터 체크아웃까지 항상 친절했다. 체크인 후에도 어떤 문제는 없는지 체크해서 불편한 사항은 도움을 주려고 노력했다. 그가 무척 빠른 답변을 해줘서 연락 또한 전혀 불편하지 않았다. 
Brad는 정말 멋진 최고의 호스트였다! 다시 한번 감사하다 :))))
",1,basque,ko-en,"Host Brad message for each level thanks to the hostel to find that darn easy. Lodgings in the Louvre on the metro and 30 minutes were, the hostel is right near the subway and bus are transportation is very convenient. Near the house is a really cool Park in the near Citizens of a good holiday it was like. Accommodations near the neighborhood residents patronize the cafe and bakery and supermarket are in easy-to-use and good. 
The hostel is clean and cozy. Brad's family living space, to lend, or, we stay, this time a little carefully, this was. The center of the interior and the family of loveliness filled the cool house. 
Host Brad is from the booking until checkout is always friendly. After check-in what the problem is there is no check to every person who is trying to help the effort. He was very quick to answer me in contact also no discomfort did not. 
Brad is really cool and the best was the host! Thanks again.:))))
"
"눈이랑 비가 오는 날씨인데도 
집이 춥지 않았어요. 
집이 전체적으로 분위기도 좋고 깨끗하고,
여러 주방도구들도 잘 준비 되어있습니다. 
(네스프레소 머신이 있어요.) 

근처에 생라자르 역이 바로 있어서,
관광 장소로 이동하는 버스정류장들이 
도보 5분거리에 근접되어있습니다.
(베르사이유 이외에는 버스만 이용했을정도로!)

집으로 올라가는 엘리베이터도 있어서, 
짐을 옮기기에 편리했어요:-)
감사합니다 셰빌!",1,basque,ko-en,"Eye love rainy weather, but 
The house is not cold. 
The house as a whole has a great atmosphere and clean,
Many kitchen tools are also well prepared. 
(The Nespresso machine.) 

Near Notre-Dame station,
Tourist places to go to bus stop they 
5 min walk distance in proximity.
(Versailles in addition to the bus, but this was new!)

This home has an Elevator, 
Load transferring in handy.: -)
Thank you shape Jacksonville!"
"公寓整体风格还是挺漂亮的,客厅很大,一共两个房间(带小号双人床),客厅沙发可以拉开变成一个双人床｡两个卫生间,但只有一个能洗澡｡客厅的木质地板非常老,走过的时候无法避免有很大的噪音,还有一块踩到的时候有点软下去的感觉｡我们住了6个晚上,不仅没有洗发水沐浴露洗衣液,而且连厕所用纸都不够,也找不到哪里放着补给｡咨询房东也没有回复,基本只有在入住前和退房前才有回复｡入住的这几天,巴黎比较冷,房东提供的被子有点薄,但是也找不到哪里有可以加的床上用品｡可以洗澡的那个浴缸,没有淋浴头支架,只能一边手拿着淋浴头,一边冲洗,而且不知道为什么,水关不密,一直滴滴答答的｡公寓有一个很老的电梯,非常小,但是总比没有好｡",1,basque,zh-en,"The apartment overall style was quite nice,the living room is very large,a total of two rooms(with a semi-double bed),living room with sofa can be opened into a double bed room. Two bathrooms,but only one can be the bath house. The living room hardwood floors very old,walked can not be avoided there is a lot of noise,and a piece of stepped on when a little soft down feeling. We stayed for 6 nights,not only did the shampoo, shower gel, Laundry detergent,and even toilet paper are not enough,also can't find where to put the recharge area. Consult the landlord also did not reply,only before check-in and check-out before there is a reply available. Check-in these days,Paris is cold,the landlord provides the quilt a little thin,but can not find where there can be added to the bedding area. You can bathe in that tub,no shower head holder,only the side of the hand holding the shower head while rinsing,and don't know why,the water off without the key,has been drip-tock answer. The apartment has a very old Elevator,very small,but better than nothing as well."
"집은 사진과 비슷하지만 오래된아파트라서 엘레베이터가 좁고 마루가 삐걱댔어요. 카펫이 낡아 그런지 먼지가 좀 있었습니다. 그러나 가격대비 일주일동안 3명 가족이 지내기에 괜찮았다고 생각합니다. (7일 이상 투숙해서 약간 할인을 받았어요.) 위치는 좋아요. 바로 앞에 메트로가 있고, 에펠탑 5분 거리로 비하켐 다리에서 멋진 야경을 볼 수 있어요. 근처에 식당, 마트, 약국 있어서 편리했어요.  호스트는 친절하고 체크아웃 시간도 배려해주셨습니다. ",1,basque,ko-en,"House photo is similar but an old apartment from the Elevator is narrow and the floors creak said. The carpet is old but the dust there was. However, the price for a Week 3 family this family was okay. (More than 7 days stay at a little discount.) The location is good. Right in front of the Metro, the Eiffel Tower, 5 minutes from the beach to a Rustic Bridge in the cool night. Nearby restaurants, Mart, pharmacy in. The host is friendly and the check-out time is also a great place to go. "
本当に親切な方で､滞在中はいろんなことに気にかけてくださり､大変嬉しかったです!おかげで､安心して滞在できました!そして､立地も素晴らしく､ﾊﾟﾘを満喫できました!ありがとうございました(^^),1,basque,ja-en,"Really kind people, and the guests would notice as well, and how happy we were! Thanks, with confidence stay in the game. That, and the location is also wonderful, too I downloaded you can enjoy it. Thank you(^^)"
:,2,basque,en-en,:
