comments,N,lang,comment_in_english
"Gooooood
4인 가족 여행했습니다.
큰방2개 부엌 욕실겸화장실이 있는 아파트 입니다.
좋은점
1.굉장히 깨끗하다
  리모델링을 한지 얼마 안되어서 깔끔
  구석구석 청소및 정리를 정말 잘해두었다
2.집주인의 마음이 따뜻
  다음날 아침으로 먹으라고 빵 치즈 우유 음료수 베이컨 초코 커피 와인..  손님을 위해 준반거라 다 먹으라고 했다.
 손님음 진심으로 배려하는 마음이 느껴졌다.
3.주방에 스푼,칼 부터 토스터,냉장고, 세탁기까지 모든 시설이 다있어서 편리
4.주위에 예쁜 공원이있어 산책하기 좋다
5.1존에 위치하고 노틀담까지 지하철로 10분정도 에펠탑까지 20분정도 소요
6.출입 시간제한이 없어서 자유로워요.
7.인간적인 정이 느껴지는 주인

안좋은점
1.아파트가 5층에있어서 무릎이 약하신 어른은 불편할수 있어요.

후기가 별로 없어서 고민했었는데
정말 좋은 숙소입니다.
파리가시는 분들 꼭 숙박해보세요 
추천합니다.",1,basque,
"位置很方便,且在法國傳統住家小院內一樓,無需爬樓梯,有大重行李者很推薦,廚房和衛浴有點小,但應該有的都有了,房間因為開窗(面庭院)會有安全顧慮的話,就會影響到通風｡",1,basque,
"위치가 좋고 호스트는 친절하나, 집간 통로가 너무 좁고 높으며, 전반적으로 방이 비좁음 (샤워실은 특히 너무 작음)",1,basque,
"파리 사람들이 이렇게 사는구나 싶은 곳. 
원룸이고 작은 편도 큰 편도 아닙니다. 
전형적인 유럽의 집이고 밑에는 내가 본 파리에서 가장 활성화된 술집이 있습니다. 
딱히 시끄러운 편은 아니라서 괜찮고 듣기로는 파리에서 술이 가장 싸다고 합니다. (저는 술을 안먹어서 안가봄)
침구류가 조금 불편하기는 하지만 전반적으로 만족하는 편.",1,basque,
"장점: 편리하고 안전한 지역. 가까운곳에 마트도 있고 주위에 레스토랑등 많음 넓은 침대와 푹신한 침구. 디즈니등으로 직접 연결되는 큰 지하철역 인근임
단점: 건물이 낡은것은 이해하나 소파 식탁 식탁의자 등 가구가 너무 낡았음. 5월치고 기온이 많이 낮았는데 집이 충분히 따뜻하지 않았음. ",1,basque,
"房子非常干净,厨房里的用具都可以用,茶包之类的也可以用:)地理位置也超级好,总体体验很棒｡",1,basque,
위치가 좋습니다 :) 데이비드는 답장을 꼭 해달라고 말하지 않으면 답을 잘 안해주는 것이 단점입니다.,1,basque,
"숙소가 에펠탑 근처에 위치해있고 (방에서 보이는건 아니지만) 그래도 좋았어요
숙소도 깨끗했고 수건도 준비되어있구요
샤워부스도 생각보다 넓어서 씻기 나쁘지않았어요
단지 쪼금 아쉬웟던건 칌대가 삐끄덕 거리는 소릐때매 시끄러워서 잠 설친가?
그거말곤 없내요",1,basque,
"位置:非常好,离地铁站很近｡周围有很多公交,景点都能到｡家旁边就是超市,采购很方便｡附近都是商店,购物也很方便｡
公寓:房间不小,两个人住很舒服,浴室淋浴水也很大｡
虽然没见到房东,但是,有问题都帮我们很好的解决了,很赞的房东｡
是一个舒适的体验｡",1,basque,
"超级棒的地理位置!就在圣米歇尔喷泉隔壁100米,闹中取静,有密码门进院子,晚上睡觉非常安静,出门就是拉丁区各种餐饮店,超市也离得不远只有400米,河对岸就是巴黎圣母院步行只有几分钟,离卢浮宫步行也只有一公里多一点点,治安也非常棒,除了要爬三层楼梯,拎着拉杆箱挺累的,以及夏天老房子没有空调比较热以外,总体非常满意,房东回应也非常迅速热情,房间干净整洁,强烈推荐居住(๑•̀ㅂ•́)و✧",1,basque,
깨끗하고 위치적으로 편리한 숙소였습니다. 무엇보다도 호스트와 의사소통이 잘되었고 적극적으로 도움을 주려고해서 기분좋게 메세지를 주고받았습니다. 숙소 바로 앞에 3개 지하철 노선이 지나가고 에펠탑까지도 15분 정도면 걸어갈수 있어 편리했습니다:),1,basque,
위치가 정말 훌륭해요! 파리에선 지하철로 이동할 일이 많은데 (Hidden by Airbnb) 3개가 지나기 때문에 편리했습니다:),1,basque,
"非常好的住宿体验!
首先位置很好 我们基本上步行去各个美术馆 这个不需要赘述
其次是东西齐全 我们去超市购买食材做饭再偶尔吃些法餐 方便快捷 洗衣服也可以立即晾干 十分宜居!
然后是房东态度真的很好(由于我们的英语水平有限给房东造成了一些麻烦 在此表达歉意) maikel也十分热情细心 忍耐了我们的百般出错的英语 并且为我们提供了许多帮助 我们都很喜欢maikel
最重要的是 太好看了!房屋小且精致 每天院子里都有淡淡的食物的香气 还有一只长得很凶但是很傻的猫

一切都很美!我们希望能够再次入住",1,basque,
"집이 매우 깨끗하고, 아름답습니다. 호스트의 예술적 감각이 드러나는 집이었습니다.

숙소 위치가 매우 찾기 쉬우나, 주변에서 축제를 많이 하는지 쓰레기, 오줌 냄새가 나더군요. 그래서 안방쪽 창문을 열 수가 없었습니다. (하지만 이건 집 바깥 문제입니다)
",1,basque,
문을 열고 들어갔을때 그는 우리에게 매우 친절하게 맞이해주었다. 나의 무거운 짐을 들어주며 같이 게딴을 올라가 주었다.너무 고마웠다. 섬세한 챙김까지도 (예를들면 세제.음료.물.우유.등등) 너무나고마웠다.,1,basque,
처음 여행하시는 분들에게는 방을 찾기 조금 어려울것같다. 호스트분은 불어로만 이야기하셔서 이해하기 어려웠지만 알아듣긴했다. 매우 친절하시고 어려운일있으면 바로바로 메세지로 답해주셨다. 방은 매우깨끗하며 화장실과 욕실도 만족했다. 좋았다 :),1,basque,
"너무 좋은 집이었습니다. 가격만큼의 가치! 
일단 지역적으로 최상의 안전! 가까운 대형슈퍼(모노프리), 5분거리의 역과 역앞 플리마켓, 그럼에도 조용하고 쾌적한 집!
나무테이블이 귀엽고요. 테라스에서 보는 예쁜정원과 새소리(큰 도로가 가깝지만, 집은 평화로울정도로 조용해요^^). 그리고 무엇보다 넓은 욕실과 욕조는!!!! 파리시내의 관광지들이 그리 멀지 않아서, 오히려 북적북적한것보다 쾌적하고 너무 좋았습니다!!",1,basque,
"숙소의 위치는  마레지구 한 가운데에 위치하고 있습니다. 바스티유역, 생폴역 까지 도보  5분이며, 르부르까지 버스로 20분 에펠탑까지 버스로 35분 정도 소요 됩니다. 숙소 근처에는 대형마트(monoprix)와 맛있는 카페와 음식점이 많으며 쇼핑도 편했습니다. 그렇지만 숙소는 매우 조용했습니다. 숙소는 2명이 지내기에 충분히 컸으며, 많은것이 갖추어져 있었습니다 (블루투스 스피커가 유용했습니다.). Bruno는 매우 친절했고 유능한 호스트 입니다. 메세지에 대한 답변도 빨랐고, 요구사항에 대한 응답도 즉각적이었습니다. 이 숙소에서의 숙박은 파리에서의 좋은 경험이 될 것으로 생각합니다.",1,basque,
"퐁피두 바로앞, 마레지구에 위치하여 좋았습니다. 역에서는 걸어서 5~10분. 주변에 맛집, 상점 많아서 좋습니다. 
다만 6층을 계단오르기는 쉽지않아 짐많으신분들은 힘들수있고, 여름철 너무더울때는 에어컨이 없어 더위타시는분들은 힘드실수있습니다.  방이 참 아기자기하고 아늑한 소품들로 가득합니다. :) ",1,basque,
"숙소는 부엌 거실 방으로 공간이 3곳으로 분리되어있고, 거실과 방을 자는 공간으로 이용하였습니다. 음식을 해 먹을 공간도 충분히고 충분한 식기도 갖춰져 있습니다. 위치는 주변에 각자 다른 노선의 지하철역이 3곳이 있어(도보 5분 이내) 편리하였습니다. 하지만 대부분의 관광지는 환승을 해서 가게 되지만 30분 안에 모든곳을 갈 수 있었습니다. 6일 머무는 동안 정말 편리하게 이용하였습니다. 아쉬운점은 세탁기가 없고, host의 짐때문에 짐을 정리할 공간이 없었던 점입니다.",1,basque,
"因為是在16區,地點還蠻安全的,交通也蠻方便的｡
整體來說住宿經驗是好的,雖然是沙發床但很好睡｡
房間在一樓,房東就住在二樓,讓人額外的覺得有安全感｡
但是有兩間比較可惜的事情就是
1. 因為是巴黎的老建築了,所以其實走樓梯或者樓上走動的聲音蠻明顯的,如果有比較淺眠的旅客就比較不建議入住｡
2. 在最後一晚買了冰淇淋回家吃,要冰冷凍的時候才發現冷凍庫不能用(全部被塞滿了冰霜),自己想辦法挖出一個洞以後勉強把冰淇淋冰進冰箱｡但是不知道為什麼冷凍的效果很差,所以到了隔天早上還是勉強結冰而已｡
另外就是雖然有廚房(電磁爐),但是沒有油也沒有沙拉脫可以洗碗,比較可惜了一點｡
但整體來說還算不錯｡房東太太人也非常友善親切｡",1,basque,
Elsa의 숙소는 사진보다 더 좋았어요. 위치도 대사관 근처라 어두워져도 안전하다고 느꼈어요! 무엇보다 Elsa가 답장을 정말 빨리 해줘서 의사소통에도 아무 문제가 없었어요:),1,basque,
"숙소가 역이랑 가깝고 동네가 안전해 보여서 밤에 다니기에도 좋았어요. 
근데 에펠탑까지 가는 거리는 한 15분 걷는데 위험하다기 보다 저녁엔 사람들이 잘 안다니긴 하더라구요
집도 넓고 위치도 좋고 역이랑도 가깝고 깔끔하고 루크도 너무 친절하고 멋졌어요 
다음에 파리에 간다면 여기서 또 지내려구요~
너무 잘 지내다 왔어요 :)",1,basque,
"라모트피케역이나 캄브론역 모두에서 숙소까지 엄청 가까웠습니다. 노선이 여러개라 주요 관광지에 근접하기도 쉬웠습니다. 호스트인 루크와 연락도 잘 되었고, 춥다는 말에 바로 담요를 가져다주는 등 배려를 잘 해주어 즐거운 파리 여행이 되었습니다. 집도 넓고, 깨끗해 다른 분들께 추천하는 숙소입니다 :)",1,basque,
"다른 후기에서 계속 언급되는 것처럼 위치가 진짜 좋아요!

파리 처음 가는거라 공항나와서 캐리어 끌고 길거리 헤매기 싫어서 선택한 숙소구요,
direct bus(공항리무진 17유로)타면 바로 앞에서 내려요.

나비고 구매해서 숙소앞에서 버스,지하철타고 쉽게 돌아다녔어요.
개선문 올라갔다오기도 좋고, 에펠탑도 가깝고, 몽생미쉘 투어 미팅장소도 가까웠구요.
(다른 얘기이지만 몽생미쉘 강추...)

파리 에어비앤비들 중에 5~6층 되면서 엘리베이터 없는 건물들도 많은데 2층이고 작은 엘레베이터가 있어요.

사진엔 없는데 복도 한쪽끝이 게스트룸이고 복도 반대끝에 문 하나 더 있고 호스트가 사는 거실/침실 나와요.
복도에는 게스트용 욕실하고 변기만 있는 화장실/주방(호스트와 같이씀) 있구요.
화장실 같이 쓰는게 불편할 수도 있는데, 그닥 마주칠일도 없고 게스트용 출입구 따로 있어서 체크인할때 말고는 얼굴도 못봤어요.

방에 옷장하고 거울 큼지막하게 있고, 목욕용품은 챙겨가세요!
호텔하고 비교해서 엄청 저렴하진 않은데 호스트랑 연락 잘되고 아무 문제없이 잘 있다가 와서 만족합니다.",1,basque,
(Website hidden by Airbnb) T,1,basque,
"머물면서 좋았던 점) 지하철과 버스정류장이 근접해서 돌아다니기 좋았다. 마레지구에 위치해 있어 주변에 쇼핑몰과 식당, 구경할 거리가 많았다. 센 강도 근처에 있다. 숙소 주방에 소금, 후추를 비롯해 여러 양념들이 구비되어 있다. 화장실에 수건이 넉넉히 준비되어있고 섬유유연제 냄새가 나서 방금 전에 빤 것 같은 청결함을 느낄 수 있었다. 

아쉬웠던 점) 일행이 네 명이었는데 네 명이서 묵기에는 너무 좁았다. 방이 하나고 현관 앞에 밑에서 꺼내는 형식의 이층침대가 놓여있는데 그 공간은 두 명의 캐리어를 펴면 너무 좁아서 지내기 좀 불편했다. 그리고 화장실이 좁은데 특히 세면대가 폭이 너무 작아서 세수를 하면 바닥에 물이 다 떨어진다. 씻을 때마다 그게 너무 신경이 쓰인다. 그리고 주방 후라이팬이 코팅이 안 되어 있는거라서 요리할 때 달라붙어서 좀 불편했다. 그리고 방음이 안돼서 밖에서 계단 올라오는 소리, 현관문 여는 소리가 다 들리고 옆집에서 틀어놓은 음악소리도 들린다. 적은 인원이 묵을 때는 몰라도 세 명 이상일 때는 좀 불편할 것 같다.",1,basque,
"非常棒的住宿,地理位置很棒,离卢浮宫那一片景区,老佛爷购物,巴黎北站(机场快线)都很近,离铁塔和凯旋门稍远但出门就是地铁｡房东响应也很迅速很耐心｡环境清洁整齐,房屋有格调｡提供的拖鞋有点脏,洗澡水忽冷忽热,其他的都很好!",1,basque,
위치가 아주 좋은 숙소입니다. 안전하고 대부분의 관광지와 가까워요! 방도 깨끗하고 아파트 내부에 엘리베이터가 있어 캐리어와 이동이 쉬워서 좋아요 :),1,basque,
호스트분 되게 터치 없으시고 헬렌이랑 남편분 친절하세요! 엘레베이터도 있어서 아주 편해요! 앞에 빨래방 있고요! 근처에 빵집도 있고 까르푸도 있어요! (구글에 치면 나와요) 전 좀 오래 지냈는데 수건도 바꿔달라고 하면 바꿔주세요! 근데 유럽 모든 건물들이 대체로 그렇듯이 방음은 잘 안되요!,1,basque,
"버스정류장, 지하철역 두개가 근처에있어서 이동하기 편했습니다. 길 건너 바로 앞에 식료품점이 있어서 집에서 밥 해먹기도 쉬웠고 모녀 여행이였는데 엄마께서 침대가 적당히 푹신거려서 굉장히 만족해하셨습니다!난방도 따뜻하게 잘 됩니다.다만 샤워부스가 작아서 남자분들이나 키큰 여자분들은 샤워하기 불편하실것같고 화장실이 좁고 많이 낡았습니다(깨끗하진않아요). 화장실 외에는 불편한점 딱히 없었습니다! 그리고 새벽에 나가도 위험하거나 무섭지 않았어요:)",1,basque,
"에펠탑 뷰가 보이는 곳에서 최고의 숙소라고 말할수 있습이다.
(에펠탑에서 걸어서15~20분)
화장실과 샤워실이 따로 떨어져 있어 깔끔하고 슈퍼랑 와인가게,음식점이 바로 밑에있고 역에서 걸어서5분 걸이에 있다는 것이 최고의 장점이라고 할수있습니다 
다음에 파리에 간다면 다시한번 머물고 싶네요~^^",1,basque,
Banyo hariç güzel :),1,basque,
"찾기쉽고  오페라역이라서 좋아요 
천장열리는 다락방식인데 
룸이 너무 마음에 들었어여 :) 
높은층이라 짐들고 올라가긴 조금 힘들어도 
독특한 구조가 좋았어요 :)",1,basque,
"로미의 방은 정말 위치가 좋아요. 오페라 바로 근처에 위치해있어서 어디든 걸어갈 수 있었어요. 중심지에 위치해 있지만 밤이면 조용하게 지낼 수 있어요. 편안하게 휴식할 곳을 찾는다면 여기가 딱이네요! :-) 
한국 기준으로 4층에 위치한 다락방이라 엘리베이터가 없어서 무거운 캐리어를 들고 올라가려면 힘을 좀 써야하긴 하지만, 그래도 그걸 다 감수할 만큼 좋았습니다 저는. :-) 
아침마다 날씨가 좋아서 천장에 난 창으로 볕이 쏟아지는걸 보는게 참 행복했어요. 

그리고 로미는 정말 친절했어요. 뭐든 필요한거 있으면 다 말하라고 하고, 지금껏 만난 호스트들 중에서 최고의 호스트였어요! 

이미 인기 숙소가 되어서 제가 이런 후기 작성 안해도 많이들 방문하실 것 같지만 그래도 강력추천합니다! :-) 

Merci Romy! ",1,basque,
"房东是对恩爱的夫妻,对房客准备了很多用心的资料,有两只特别可爱的猫,有只猫巨大无比,我总认为可以去申请吉尼斯纪录了,不知道你是不是也有同感,小猫活泼的简直你要把它想带走,这样就会有被警察抓的风险:),地铁就在楼下,房间总体还行,就是住了几天,没有被套,不知道是不是法国行情,盖着被芯,你知道感觉的,算是纪念我第一个被芯经验,床单上有根长黑发,我断定上个床客肯定是长发妞,如果床上用品干净,应该是个不错的地方,如果你拿着这个价格去住酒店,也就是得到个钢丝床的待遇,反正你自己选吧,带个被套还是值得住的｡",1,basque,
"근처에 가까운 지하철역이 많아서 여행하기도 편리하고, 방도 넓고 깨끗해서 혼자 여행하는 분들도 편하게 지내실 수 있어요! 추천합니다 :)",1,basque,
"1､需要走楼梯进房间,七楼,楼梯很窄
2､没有早餐,没有浴室(需要回到三楼主人的房间共用)",1,basque,
"這次去巴黎訂的民宿讓我們感到很驚喜,非常乾凈,且家具都很齊全,還有小陽台可以看夕陽,非常安靜,客廳的沙發也超好睡,廚房也很好用,房間遮窗戶的機關很有趣,房東人很友善,在我們假期結束要離開時,房東非常友善的問我住在巴黎這期間開心嗎!順利嗎!讓我們備感窩心,入住時還很貼心的在餐桌上擺放一瓶香檳和4個玻璃杯,非常解風情,謝謝房東,下次我們還會想再來,很開 (Website hidden by Airbnb) Lai Ying Jun (Website hidden by Airbnb) 6/27/2015",1,basque,
위치 최고! 편안한 환경! 시간만 더 있었으면 파리를 즐기기에 최적의 장소입니다 첫날은 오페라 호텔에서 묵었는데 관광하기는 여기가 훨씬  좋았어요  열쇄를 사용 안한지 오래되서 (한국인은 거의 도어락을 사용해요 )열쇄 사용이 어색했지만 이부분 설명을 자세히 들으면 사용할수 있어요 적극 추천합니다,1,basque,
"        房子坐落在拉丁区,传统的老区,很安静,生活很方便｡周围有好多超市和餐厅 (Website hidden by Airbnb) 房东很热心,及时帮我们解决问题｡


",1,basque,
"优点:1.位置比较便利,步行至地铁五分钟左右｡2.周边有小超市,早晨还有市集可以买到水果､面包｡3.房东的母亲很热情,介绍周边景点及换乘地铁的方式｡
不足:1.厨房的面包机不干净｡2.烧水壶里很多水碱,几乎无法使用｡3.床上有头发和小颗粒｡",1,basque,
"가격 대비 만족스러운 방입니다. 오페라역 근처에 있어서 공항과의 접근성도 좋고, 관광지들을 방문하기에도 수월했습니다. 호스트가 매우 친절합니다. 파리 여행하신다면 강추합니다! (다만, 창문에 방충망이 없어 벌레가 들어와요ㅠㅠ)",1,basque,
"위치는 정말 좋았어요. 루브르도 한 15분 걸어가면 되고, 시테섬도 걸어갈 수 있어요. 개선문과 몽파르나스,몽마르뜨는 걸어서는 1시간이라 지하철 타고 갔는데 역이 가까워서 좋았구요. 다른 곳에 묵어보지 않아 모르겠지만 파리는 특급호텔도 오래되어 낡았다고 하더라구요. 여기도 벽과 샤워부스에 약 곰팡이도 있고, 스탠드가 접속이 잘 안되고 사진처럼 완전 상태 좋지는 않았지만 호스트 친절하고(만나진 못했어요) 에어비앤비 메신저로 물어보면 귀찮아하지않고 바로 답변해주었어요. 6층이라 창문을 열면 살짝 보이는 퐁퓌두센터 끝자락과 건물들이 이쁘고 볕도 잘 들어요. 소파베드는 펼치니 시트가 나오고 윗층,아랫층 좀 삐걱거리지만 편하고 깨끗해서 좋았습니다. 로비에서 방까지 가서 열쇠 찾는게 해리포터 비밀의 방을 찾는 것 같았지만^^ 익숙해지니 왔다갔다 하는데 문제 없었어요. 방은 생각보다 많이 작습니다. 그래도 없을 것 없이 다 있고(특히 세탁건조기) 웃풍 없고, 물 잘 나오고 편하게 지냈답니다.",1,basque,
"위치는 여러개의 지하철 역과 가까워 편리 했으나 주점이 다소 있는 지역이라 주말 밤에는 약간의 소음이 있었다. 숙소 내부는 사진과 같았고 특히 화장실이 깨끗했다.  세탁기, 건조기,전기레인지, 오븐등 모든게 있어서 편리하게 집에서 처럼 사용할 수 있어서 좋았다. 특히 집주인이었던 Eugine은 너무 친절했다. 늦은 체크인 할때나 이른 체크아웃때네도 밝게 응대해주고 여러가지 질문에 대해서도 친절하게 잘 응답해주었다. Eugine이 우리 가족에게 베풀었던 친절은 잊을수가 없다",1,basque,
Amazing :),1,basque,
"조용하고 따뜻했어요.
수건을 하루에 하나씩 사용할수있게
해줬으면 더 완벽했을것 같아요.
(3일에 1개, 9일 있었는데...)

위치도 메트로에서 가까워요.

호스트분이 굉장히 깔끔하셔서
저도 깔끔하게 사용해야했습니다.
(화장실 바닥에 물 흘리면 잔소리하셔요)

있는동안 친절하게 대해주셔서
좋았습니다. 감사합니다 :)",1,basque,
"我不會說法文,英文略差但勉強可溝通,Morris滿親切熱心的,用簡單的英文跟我講了附近的商店與房間設施等｡ 
公寓的位置很優越可以輕鬆的步行(10分鐘以內)至歌劇院､凡爾賽宮､奧賽博物館､拉法葉百貨等等,也鄰近地鐵站,走一點路到歌劇院可以搭乘更多地鐵線路與RER A,超市2分鐘內可走到(公寓正對面還有一間韓國超市可以買到中日韓的商品､泡麵等等),公寓位於日本街內,中國､日本､韓國餐廳非常多,又很近,真的是很方便｡ 
房間與照片呈現的狀況差不多,也算乾淨,房間設備皆能正常使用,鍋碗瓢盆等都齊全,清潔用具,毛巾等也都有｡ 
我認為真是一間可以選擇的公寓,也推薦給您｡ 
",1,basque,
"妻と2人旅行で宿泊｡とてもいい宿､いいﾎｽﾄで楽しい時間を過ごせました｡

良かった点は､｢立地｣｢無人ﾁｪｯｸｲﾝ｣｢1Fﾌﾛｱ｣の3点｡
立地はｵﾍﾟﾗ座から徒歩圏内のため､空港ﾊﾞｽを利用して簡単にｱｸｾｽできる｡また､徒歩1､2分でｽｰﾊﾟｰもあるため､生活用品の調達が容易｡
無人ﾁｪｯｸｲﾝは､ﾏﾆｭｱﾙを事前にﾒｰﾙでもらえるので､その手順に沿ってｽﾑｰｽﾞに行えた｡また､飛行機やﾊﾞｽの遅延などで到着時間が多少ずれてもﾎｽﾄへ連絡せずにすむので､その辺は気を使わなくて楽だと感じた｡
部屋は1Fﾌﾛｱ｡今回は長期間(10日間)のﾖｰﾛｯﾊﾟ旅行で荷物が多かったのと､お土産で大量のﾜｲﾝを購入したこともあって､1Fﾌﾛｱは荷物の搬入出で非常に楽だった｡(ﾊﾟﾘはｴﾚﾍﾞｰﾀｰがあるｱﾊﾟﾙﾄﾏﾝが少ない印象なので｡｡｡)

部屋の広さは2名でちょうど良かった｡3名だとちょっと狭く感じるかもしれない｡
ﾎｽﾄの方はﾒｰﾙのﾚｽﾎﾟﾝｽが早く､また丁寧な印象で非常に好感を持てます｡

また是非利用したいと思います｡",1,basque,
"위치적으로 굉장히 좋으며(노틀담대성당 걸어서5분), 좋은 레스토랑과 가성비 좋은 와인가계도 알려주었습니다. 
밤에도 주변 골목에 치안도 상당히 좋은편입니다.(밤거리가 환한편, 늦게까지 관광객들도 돌아다님)
방크기도 훌륭하며, 욕실에 욕조도 있습니다. 와인잔과 모든 생필품들이 잘 마련되어 있어 잘 이용하였습니다.
무엇보다도 maxim이 아주 친절하여 좋았던 기억만 남아 있습니다.",1,basque,
"9월초에 남편과 결혼 1주년 기념여행으로 파리에 머물렀습니다. 위치는 트로카데로역 6번출구에서 쭉 직진하면 5분거리로 가까웠습니다.

에펠탑 야경을 매일 볼 수 있어서 너무
좋았습니다:) 저녁먹고 산책했습니다.
마지막날에는 샤이요궁앞에서 피크닉도 했습니다. 제일 행복했던 순간입니다.

숙소 1층에 마트가 있어서 장봐서
저녁식사 자주 해먹었습니다
무거운 생수, 와인, 고기등 일정끝나고 
장보러 가야할때 마트가 가까운게 이렇게 좋을 수 없었습니다.

버스정류장도 집앞에 바로 있어서
이동이 편리했습니다. 

집주인 Nabil은 항상 빠른 답장을 해주었으며 친절하였습니다. 필요한 것이 있으면 언제든 요청해 달라고 말해주었고, 신경을 써주고 있다는 느낌을 받아 좋았습니다.

숙소 컨디션은 사진과 동일했습니다.
행복한 추억이 많은 곳입니다.
요리를 할수 있는 주방은 파리에서
최고 인것 같습니다. 저희 부부는 프랑스 음식이 입에 맞지 않아서 저녁은 항상 숙소에서 해먹었습니다 :) ",1,basque,
10박동안 머물렀는데 위치가 정말 좋고 조용한 주택가여서 머무는 공안 치안걱정 없이 너무 좋았습니다. 다만 좀 춥고 먼지가 많은 (청소가 덜된) 것만 빼면 다 좋았던 것 같습니다.,1,basque,
"숙소 1층에 마트, 도보 5분안에 메트로가 있어 좋았고 특히 에펠탑과 매우 가까워요! 샤오위궁까지 5분 에펠탑 건너 공원까지 15분 도보 이동 가능합니다! 위치를 중요시한다면 만족하실만한 숙소에요. 물론 가격대비 조금 작은 방을 가졌지만 그만큼 기본 물품들이 구비가 잘 되어있어 불편함 없이 지냈어요! 호스트와 연락도 잘 되었고 체크인 시 친절한 설명도 좋았습니다 : )",1,basque,
"전체적으로 훌륭합니다
건물 1층에 편의점(슈퍼느낌) 있어 편리함
에펠탑 보기에 최적화
전철역 또는 버스 이용하기 좋음",1,basque,
모든 것이 제가 생각한것 이상이더군요 아파트도 깔끔해서 마치 한국에있는 집에서 거주하다 온 느낌이 듭니다 주위에 규모가 제법잇는 마트가있어 식재료 구하기도 편하고 주인할머님이 배려를 많이 해주셔서 편하게 지낼수있는 숙소 입니다 안타까운것은 그리 관광지에서 멀진않지만 그래도 지하철을 타고 돌아다녀야해서 낮이긴 여름에는 야경보기가 쉽진않앗어요 그래도 안전하고 문제 없습니다 :) 강력히 추천할수있는 숙소 인것같습니다.,1,basque,
Très bien :),3,basque,
위치는 정말 그주변 가격대비 너무 좋았습니다. 저희가 1주일을 머무는동안 타월이 생각보다 너무 부족한점에 그부분만 보완한다면 훌륭합니다. 신혼여행임에도 불구하고 세심하게 웰컴 와인까지 배려해주셔서 너무 감사했어요:) 모든것이 완벽했습니다. 파리에 오신다면 정말 파리지앵느낌처럼 샹제리제에 마치 사는것마냥 느낄수있는 좋은 숙소입니다. 추천드랴요:),1,basque,
"저와 남편, 저의 부모님, 이렇게 넷이서 10월에 5일간을 Odile의 집에서 지냈습니다
집에 도착해보니 저희를 위한 모든 준비가 정갈하게 되어있었습니다. 
Odile를 직접 만나 설명을 들었다면 궁금한 점을 한번에 해소할 수 있었겠지만, (특히 세탁기, 인덕션,식기세척기 사용법) 경우에 따라서는 직접 대면하지 않아도 되는 점이 편할수도 있겠다는 생각을 했습니다.
가장 우려했던 청결도, 난방시설, 특히 따뜻한 물을 충분히 사용할수 있는가 등 문제는 전혀 걱정않으셔도 됩니다.
거실공간이 매우 넓어 좋았고 침대와 침구 모두 편안해서 숙면을 취할 수 있었습니다

교통 면에서는 집 근처에 84번 버스를 이용하면  마들렌, 튈를리(콩코드, 오랑주리),뤽상부르공원에 쉽게 갈수있고
몽소공원을 가로 질러 메트로를 이용하거나 30번 버스를 타면 개선문, 트로카대로를 갈수있습니다. 
물론 개선문,샹젤리제는 걸어서 갈수도 있습니다만 여행시 체력비축을 위해 버스 이용을 추천드려요.(City mapper 앱을 사용하시면 버스 이용이 아주 쉬움.)

몇가지 단점을 꼽자면 화장실이 욕실과 분리되어있는데 협소하고 환기가 아주 잘되지는 않습니다. 그렇지만 깨끗했어요.
집 내부는 쾌적하지만 오래된 건물이라 계단 등 입구쪽은 다소 답답한 공기의 느낌이 있습니다.
마지막으로 집의 문제는 아니지만 집앞에 쓰레기 분리수거하는 곳이 있는데 저희가 도착한날 쓰레기가 산더미처럼 쌓여있었습니다.  다음날 오전까지도 치워지지 않아서 마주칠때마다 기분이 좋지는 않았습니다(그날 그 구역 전체가 쓰레기 수거문제가 있었던 것으로 보였음) 하지만 이후에는 깨끗이 정리되어 있었고 아무런 문제가 없었습니다.

이곳 동네는 조용한편이고 대사관 근처라 치안도 좋은 편으로 생각되어 집니다. 건널목만 건너면 있는 몽소공원을 지나며 매일 아침 운동하는 사람들, 유모차에 귀여운 아기들, 애완견을 산책시키는 사람들 등, 현지 사람들의 모습을 잠시 엿볼수 있었습니다. 
그리고 바로 아래층에 위치한 베이커리에서 사다먹던 바게트 맛은 계속 생각날듯 하네요

저희 가족은 전체적으로 만족스럽게 지냈고 추천할만한 곳이라고 생각됩니다.",1,basque,
위치는 정말 최고. 밤산책하듯 루브르 야경을 볼수잇고 역과 가까워요. 하지만 숙소 내부 몇몇 시설에 문제가 있었다( 세탁기와 요리도구)  그래도 호스트에게 메세지보내니 적절한 조취를 취해줬다. 한방에 부엌이랑 침대가 같이있으니 쾌적하게 이용하려면 2명을 추천드림,1,basque,
위치는 정말 좋았습니다 생제르망데프레(메트로4) 에서 가깝고 안전한 지역이었어요 다만 청결 부분에선 아쉽고 와이파이 비밀번호 방탈출 게임 하는 수준으로 찾아다녔습니다 ㅋㅋㅋ 로밍 안해가시는 분들은 와이파이 비밀번호 뭐냐고 사전에 물어보시는게 좋을 것 같아요,1,basque,
:-) :-) :-),1,basque,
호스트 너무 친절하고 피드백도 빨랐습니다.가족과 함께 하는 여행에 딱 좋은 장소였고 좋은 기억 남기고 돌아갑니다 :),1,basque,
