comments,N,lang,en-en,comments
"이번 여행중에 지낸 숙소중에 최고의 숙소!
Alex의 친절한 미소로 시작된 3주간의 파리생활은 기억속에 오래남을 것 같다
집앞에 바로 있는 까르프와 3분거리의 프랑프릭스 2분 거리의 베이커리는 즐거운 아침및 저녁 식사를 도와주었고, 샤틀레역과 매우 가까운 곳에 있어 파리관광을 위한 교통편은 매우 편리하였음.
다만 3층이라 표기되어있지만 5층 계단이라 처음에는 약간 힘듦.
깨끗하고 잘 꾸며진 실내와 정돈된 침실과 욕실이 마음에 듦.
집은 매우 따뜻했고 온수 사용량도 문제없었음. 번화가라 이동시 안전한 느낌이 있음",1,breton,ko-en,"This trip in spent hotel the place to stay!
Alex's friendly smile begins with 3 weeks of Paris life is remembered in the Old South seems to be
House right on the call and 3 minutes of a French hotel a 2 minute walk of the bakery an enjoyable Breakfast and evening meal helped, and the Châtelet station and very close to the Paris Tourism for the transportation is very convenient.
Just 3 layers is there, but the 5th floor staircase at first a little difficulty.
Clean and well decorated indoor and uncluttered bedroom and bathroom in mind is a community project.
The house was very warm and hot water usage without any problems. The move feels safe there"
vous devez meriter,1,breton,fr-en,you must deserve
"房東會將二樓的浴室跟廁所讓給你單獨使用,房間跟房屋都蠻乾淨的,所在的位子離Metro很近,很方便",1,breton,zh-en,"The landlord will be on the second floor of the bathroom with toilet let you alone,room with homes that are foolhardy net,where the seat away from the Metro is very near,very convenient"
숙소는 사진과 똑같습니다. 아주 예쁘고 가족들은 매우 친절해요. 개인실이지만 화장실도 방에 있고 집 열쇠를 가지고 다녀서 생활하는데 불편함은 없습니다. 아침식사도 원하는 시간에 챙겨주시고 늘 안부를 물어보시며 친절하고 따뜻한 마음을 받을 수 있었습니다. 큰 길만 나가면 지하철 역도 있고 오페라와도 걸어서 이동이 가능해서 접근성이 훌륭합니다 :D,1,breton,ko-en,"Place photos and equally. Very pretty and the family is very friendly. Private rooms, but the bathroom in the room and house key and her life is. Breakfast at the desired time snatching and increase the safety to ask, and a friendly and warm heart were able to receive. A big way to the subway station and the Opera and within walking distance from the from the accessibility is wonderful :D"
Mycket trevlig lgh i centrala Paris,1,breton,sv-en,Very nice apartment in the centre of Paris
Très bon séjour chez Isabelle,1,breton,fr-en,Very good stay with Isabelle
One word: Perfect :),1,english,en-en,One word: Perfect :)
Très bon séjour chez Philippe,1,breton,fr-en,Very nice stay at Philippe
Exigeant,1,breton,fr-en,Requiring
h,4,breton,en-en,h
"아주 완벽한 숙소였습니다. 
역에서 50M?? 정도고 트램 버스 마트 아주가까워서 정말좋았습니다. 
데이비드도 친절하고 짐맞기는것도 말하면 말맞아줬습니다. 
프랑스 여행을 간다면 꼭다시 이집을 예약할거같습니다. 
",1,breton,ko-en,"A very perfect stay. 
From the station, 50 M?? Degree and tram bus Mart very close good. 
David friendly and Jim right before that it says you said right she is. 
French when you travel to the top of the back of this book you like. 
"
"房間很乾淨舒適,設備都藏在廚具櫃內 相片上看不出來 但其實非常齊全: 洗衣機 洗碗機 冰箱 烤箱 微波爐 鍋具 餐具全部都有. 地點就在Sentier地鐵站旁. 10m walk就是熱鬧的Rue Montorgueil. 房東Antoine住在附近 是個親切熱心的人 推薦附近好吃的餐廳都很棒 也給我們check in/out time最大的方便. 推薦!",1,breton,zh-en,"The room was very clean and comfortable,the equipment are hidden in the cookware Cabinet photo on See To but actually very well equipped: washing machine dishwasher refrigerator oven microwave pots and pans utensils are all there. Location, right in the Sentier metro station next to. 10m walk is the lively Rue Montorgueil. The landlord Antoine live in the neighborhood is a kind of enthusiastic person to recommend near delicious restaurants are great also to our check in/out time maximum convenience. Recommended!"
"저희가 야간이동으로 인해 오전에 도착하였는데, Gwen은 직접 짐을 맡아주었습니다. 숙소는 2개의 지하철역 사이에 있고, 중심가라 이동이 용의한 편이었습니다. 퐁피두센터가 바로 앞에 위치해 있습니다.",1,breton,ko-en,"Our night is due to arrive, Gwen is a direct burden. The hostel is 2 metro stations, Central this hotel was. The Pompidou Center is right in front of the location."
位置非常好 走路去蓬皮杜大概5分钟 离玛嘿区也很近 旁边有地铁站 3､4､11号 走路都在5分钟左右｡去城中大部分著名的地方(奥赛博物馆啊 卢浮宫啊 bon marche啊 铁塔啊)都可以走路去 都在半径3公里左右｡房间很干净 阳光很好 在一个街角 楼下不远处有超市和餐厅｡唯一缺点是没有电梯   女生提箱子上4楼有点辛苦 当然大部分巴黎市中心的老房子都没有电梯｡,1,breton,zh-en,"Very good location to walk to the Pompidou probably 5 minutes away from Ipanema Hey area is also very close to Metro Station, 3, and 4, and 11, walk 5 minutes around the House. Go to the city in the most famous places(the Orsay Museum. the Louvre. bon marche. Tower.) the can walk to everything in the radius of 3 km around the area. The room was very clean, the sun very good in a corner downstairs not far from there is supermarket and restaurant area. The only drawback is no Elevator girls suitcase on the 4th floor a little bit hard of course, most of Paris's old house has no Elevator available."
"非常乾淨和舒服,離metro只需幾分鐘路程｡",1,breton,en-en,"非常乾淨和舒服,離metro只需幾分鐘路程｡"
"위치는 진짜 좋아요 메트로로 다 연결되어있어 한번에 가기 좋습니다 숙소 전체적인 평은 가격대비 괜찮습니다
위치좋고 가격저렴하니 만족합니다 
샤워장은 안에 있으나 화장실이 밖에 있어 좀 불편한거 빼고요..숙소 머무는 몇일동안 엄청더웠는데 선풍기가 고장나 단이 그다음날 사가지고와서 고마웠어요 참 수건은 5일밤 잤는데3개씩 줬구요 세탁기없습니다 이집은 위치와 가격이 다했습니다",1,breton,ko-en,"Location real like Metro then connected once and good to go. stay, the overall rating is the staff.
Location good and price low to satisfying. 
The shower is inside but the toilet is out there, and a little uncomfortable, or take away. stay, stay for a few days a huge even was a fan failure or just that the next day and was see a towel is 5 nights slept in 3 pairs gave. washing machine. the location and the price."
tout est nickel,1,breton,fr-en,everything is nickel
Charmant,3,breton,fr-en,Charming
Très bon séjour chez Inès,1,breton,fr-en,Very good stay at Inès
Vous allez adorer !,1,breton,fr-en,You will love it !
"정말 좋은 숙소입니다^^ 
처음에는 도심이랑 너무 멀지 않을까 걱정 많이 했는데 20~30분정도면 도심으로 바로 갈 수 있어서 너무 좋더라구요! 그리고 저희는 집근처 지하철 7호선만 타고 다녔습니다 7호선에서 집까지 걸어오는데 전혀 무섭지 않아요! 집시들도 없구요 한국의 일산..?? 같은 느낌이랄까..?? 오히려 soum네 동네가 치안은 좋은거 같아요! 나중에는 여자둘이 배짱생겨서 새벽 한 시에 숙소에 들어갔답니다 ㅋㅋㅋ
7호선타면 루브르까지 바로 가고, 버스타면 몽마르트언덕까지도 바로 갈 수 있어요!!
그리고 근처에 까르푸도 있어서 매일 이곳에서 아침과 저녁을 사 먹었죠~!  Soum도 너무 친절하고 좋으신 분이에요♡ 아낌없이 추천합니다^^",1,breton,ko-en,"A really good place.^^ 
Initially, the city of love not too far away and I'm worried the lot was 20 to 30 minutes to the city center as you can go, too. And our house near subway line 7, but a ride attended. line 7 in the House walked up to it at all, not scary! Gypsies don't have one of the nitrous..?? Feel like ever..?? Rather, the soum of four neighborhood policing is like. Later in our guts play in the Dawn time in the place entered. ㅋㅋㅋ
Line 7 to the Louvre right up until, the Montmartre hill until you can go right!!
And near the Carrefour so daily in the morning and evening to eat~! Soum too friendly and nice with you♡ generously recommended.^^"
"차로 여행을 하는 사람들에게도, 아닌 사람들에게도 좋은 숙소입니다. 기본적으로 깨끗하게 관리되고 있고, 전용주차공간을 포함해서 check in/out process 도 좋습니다. 위치도 metro 가 기본인 파리에서는 매우 좋습니다. 여러가지 효율성을 고려한 여행을 생각해보면 강력하게 추천합니다.",1,breton,ko-en,"Travel by car to the people, not the people who make a good place to stay. By default, friendly staff, private Parking space, including check in/out process is also good. The location is also metro with a basic design in Paris is very good. Several efficiency considerations for a journey when you think about is strongly recommended."
Bon séjour chez,1,breton,fr-en,Good stay in
N'hésitez pas: vous ne serez pas déçu(es) !,1,breton,fr-en,Do not hesitate: you will not be disappointed(es) !
Elegant hostess,1,english,en-en,Elegant hostess
"房东人超级好,离metro出站口超级近,屋子也非常干净舒适,而且地理位置也处在市中心,比较安全",1,breton,zh-en,"Landlord people super good,from the metro outbound port super close,the room also very clean and comfortable,and the location in the city centre,relatively safe"
"我们第一次选择尝试airbnb住宿,体验巴黎当地local 生活｡由于是蜜月假期,我们对行程期待很高｡整个行程也很小心,白天游览巴黎,仅仅只是晚上很晚回来洗漱睡觉｡我们也在巴黎度过了愉快的3天｡而在第四天早上我们check out 时,由于头天晚上游船回家太晚,选择在第二天早上洗澡,洗完后就check out｡房东家洗漱间与卧室没有门,且洗澡的玻璃门里没有地方放肥皂,每次使用都要开门拿(洗澡空间小,转身都不便,确实不好放洗浴用品,你们如果入住应该会有相同体验),并且整个浴室就只有洗澡房里一个小孔排水,导致很容易积水,我和老公两个人洗完,在反复几次拿洗漱物品及衣服的同时,水流了一些到卫生间地上,由于卫生间没有一个排水孔,是的,一个都没有,并且与卧室相连没有门,水顺着流到了卧室,把床单的一角打湿了一点,我们整理床单时又把床沁湿了一点,我发誓只有一点点,当时巴黎是个大晴天,阳光明媚,房东进来查看我check out 怎么样了,我向房东问了两次我要不要把房间打扫一下,因为地上有些水｡房东说不用我们整理房间,并且强调有清洁工来打扫｡我当时觉得ok没问题了就出发去凡尔赛宫,等我们到凡尔赛宫买了票准备游览的时候,她突然疯了一般地给我打电话臭骂了我一顿,就只是因为我们洗澡的水从浴室渗出来打湿了地板...还在airbnb上投诉我们要我们赔偿200欧!不接受我们的道歉,只要钱!然后我们提出回去处理这个事情,她不让我们回去,她只要我们赔偿!并且我化妆用的粉屑掉了几粒在地上,她拍图片说我们把她的墙擦破了一点皮!天啊!我们住了3天都不敢碰她的墙!我发誓绝对没有!我感觉受到了侮辱,欺诈,欺骗!我们对房间的情况很了解,确实有些渗水,但并不严重｡我们最后还是把即将参观的凡尔赛丢在一边,返回把房间弄干,只用了20分钟不到,基本上我们回去,房间在巴黎的阳光下就已经干的差不多了｡又跟airbnb解释等等一系列,带着忐忑惊魂未定的心情反复确认回复,由于第一次使用airbnb,我们对整个回复处理流程并不熟练,我们很紧张,感觉受到了敲诈,我老公都准备报警了,弄完快3点了,已经没有时间再坐火车去凡尔赛了｡｡｡然而水渗出来是因为她浴室的排水系统不好好吗?浴室到卧室没有门,淋浴的地方没有置物架放洗浴用品,只能洗一半出来拿,再进去洗,加上排水系统不好,地上就很容易积水｡还好,后来airbnb是站在我们这边,没有让我们赔偿,她还真是狮子大开口,张嘴就要我们赔200欧,并且浪费了我们两人一共36欧的门票,来去两个人路费就不说了,加上反复联系打电话的费用,一共损失了大约50欧｡整个一天的行程和心情在来回的奔波中都泡了汤,让我们对巴黎印象都不好了｡在后面的行程中,住airbnb上的民俗也忐忑不安小心翼翼,严重影响了旅游体验与心情｡献上我最真实真诚的感受给大家,供大家参考｡",1,breton,zh-en,"The first time we choose to try airbnb,to experience Paris to its local life as well. Because it is a honeymoon vacation,our travel expectations are high as well. The entire trip is also very careful,during the day to explore Paris,just the night very late back wash sleep well. We are also in Paris and spent a pleasant 3 days home. And in the fourth day morning we check out,because head Day evening cruise home too late,the selection in the next morning to bathe,wash finish after the check out area. The landlord family room and bedroom with no door,and the shower glass door is no place to put soap,every time you open the door to take(a bath in a small space,turn around are inconvenience,really bad to put toiletries,but if you check-in should have the same experience),and the entire bathroom is only a shower room, a small hole in the drainage,resulting in easy water,I and husband two personal washing,repeated several times to get wash goods and clothes at the same time,the flow of water some to the toilet on the ground,due to the toilet without a drain hole,Yes,not one,and with the bedroom connected to the not Gate,water running down stream to the bedroom,put the sheets in the corner of the wet point,we collate the sheets and put the bed Qin wet a little,I swear, only a little,at that time Paris is a big Sunny,Sunny,the landlord came in to see me check out how's it going,I to the landlord asking twice I want to get the room cleaned up,because of the ground and some water areas. The landlord said No, we organize the room,and emphasized the cleaners to clean the House. I thought ok, no problem, just go to the Palace of Versailles,waiting for us to Versailles,buy a ticket ready for tours, she suddenly crazy generally call me snow my meal,just because we bathe the water from the bathroom leaking to wet the floor...also on airbnb complaints we want our compensation for 200 Euro! Do not accept our apology,as long as the money! Then we proposed to go back to deal with this thing,she does not let us go back,she as long as we compensation! And my makeup with powder chip off a few grains on the ground,she shot pictures that we put on her wall scrape a little skin! Day! We stayed 3 days did not dare to touch her wall! I swear, absolutely not! I feel insulted,fraud,fraud! We to the room the situation is very understanding,indeed some seepage,but not a serious area. We finally put the upcoming visit of Versailles cast aside,returned to the room to dry,it only took 20 minutes less than,basically, we go back,the room in Paris, the sun was already dry almost area. With my explanation, and so on a series of,with apprehension downfalls of mood repeated confirmation reply,because for the first time to use airbnb,we on the whole re-processing processes are not skilled,we are very nervous,the feeling of being blackmailed,my husband are ready to call the cops,get this done quick 3 point,have no time to take the train to Versailles a House. House. House. However the water leaking is because her bathroom drainage system is not good, okay? The bathroom to the bedroom without doors,shower where there is no shelf to put toiletries,only wash half out take,and then go in the wash,plus the drainage system is not good,the ground it is easy to water area. Okay,later I was standing on our side,does not allow us to compensate,she really is the lion big open mouth,the mouth would we pay 200 Euro,and a waste of the two of us a total of 36 Euro ticket,to go to two people travel expenses will not say,plus repeatedly contact the call cost,the total lost about 50 Euro's. The entire day of the trip and the mood in the back and forth of running around are bubble soup,let our Paris impressions are not good as well. Later in the trip,with a stay on airbnb folk also dreading carefully,seriously affecting the tourist experience and the mood of the room. I offer you my most true and sincere feelings to everyone,for everyone to reference as well."
"Jack's place is well located near the metro porte de Champerret. Do check out Rue de Poncelet, a market street near Jack's place. Highly recommended! ",1,english,en-en,"Jack's place is well located near the metro porte de Champerret. Do check out Rue de Poncelet, a market street near Jack's place. Highly recommended! "
Aweosme,1,english,en-en,Aweosme
"The host was really kind and nice but studio was much smaller for 2 persons than I expected. Well located to the Etoile. 
호스트에 대한 예의상 짧은 영어 후기 남기고 한국분들 위해서 우리말로 상세한 후기 남깁니다. 저희도 이 숙소 일주일 예약할려고 했는데 가능한 날짜가 이틀밖에 없어서 이틀 예약하고 나머지는 다 호텔로 예약했어요. 리무진 내리는 곳에서도 가깝고 해서요. 근데 정말 다 사진발입니다! 정말 비추입니다. 우선 엘리베이터도 없는 오래된 5층 건물에 꼭대기 구석에 있는 작은 방이예요. 무거운 캐리어 들고 어둡고 낡은 계단 올라가느라 정말 힘들었어요. 방은 캐리어 두개 놓기도 힘들 정도로 작아요. 캐리어 제대로 펴지도 못할정도로 작아요. 거기도 화장실은 변기 있는데 변기에 제대로 앉을수도 없을 만큼 공간이 작습니다. 제대로 샤워하기도 힘들구요. 이런 공간에서 두사람이 제대로 생활할수 있을지 모르겠네요. 특히 키 크신 남자분들이라면 더 불편하실듯 해요. 당연히 부엌은 없고 방과 화장실이 전부입니다. 저희는 하루 잠만 자고 아침에 씻지도 않고 바로 근처에 다른 호텔 예약해서 옮겼어요. 하루치 숙박비 손해보더라도거기에서는 도저희 못 있겠더라구요. 위치는 개선문 샹젤리제에서 가까워요. 그것 빼고는 아무런 장점 없습니다. 숙소에서 잠만 자실분들은 괜찮겠지만 좀 편하게 쉬시고 싶으신 분들은 돈 조금 더 보태서 2-3성급호텔 가시는걸 추천드립니다. 훨씬 깨끗하고 좋아요. 아니면 한인민박이나 저도 왠만하면 후기 잘 안남기는데 혹시나 저희 같은 분들이 생길것 같아 상세한 후기 남깁니다. 저희도 방 사진이랑 영어로된 후기 보고 갔다가 정말 낭패봤어요. 오래된 낡은 건물에 다락방같은 작은 방입니다. 혹시나 예약하실려면 작게 표시된 방크기나 글자 자세히 읽어 보고 예약하세요. 저는 정말 비추예요. 호스트에게는 미안해서 좋게 이야기 하고 나왔지만.... 참고하시길.",1,breton,ko-en,"The host was really kind and nice, but the studio was much smaller for 2 persons than I expected. Well located to the Eiffel Tower. 
The host for an example of English short latter and leave enough for our detailed latter. We stay a week booking to a possible date for this title is bound in this little book and rest then book with the hotel. Inside the limousine in close. I really the photos developed. Really. First Elevator have an old 5-storey building in the top corner in the small room. Heavy carrier holding a dark and old stairs to climb which was a really tough. To our two drop strength so small. The carrier to properly apply the map could be smaller. There is also a toilet, there's toilet in the sitting properly take as long as the space is small. Properly, the shower is also tough. This kind of space in the two properly life can give you. Especially the tall guy who the more uncomfortable I'm. Of course there is no separate kitchen and toilet. Our day sleeping in the morning wash not right near the other hotels reserved by moved. To stay to lose even though or in the city we never would. Location triumphal arch Champs Elysees in closer. It has no advantages. Stay in your own room is okay but a little spot like a little more money in 2-3 star hotel with, I recommend that. Much clean and good. Maybe stay in a Or I only if the latter-well Nam or us as they occur as detailed later. Our room with a photo in English after the report went really floored I. The old dilapidated building in the attic like a small room. Or book in to the small room size or letter read the and book. I really Shine. Host in to talk to one though.... Note."
Tout très bien! Merci Arnaud,1,breton,fr-en,Everything very well! Thank You Arnaud
"우선 위치가 좋았습니다.

1월 첫째주 라서 가장 추운 계절이었기에 집안에 있는 히터 2개랑 집안에 있는 radiator 를 모두 키고 거실 조명만 켰을 뿐인데 바로 두꺼비 집이 나갔습니다.

5박 6일 머무르는 동안 거의 매일매일 조금만 전기를 쓰면 바로 두꺼비 집이 나갔습니다. 
그리고 이틀 후 부터는 거실에 있는 radiator 가 모두 꺼져버렸습니다.

이러한 문제들로 호스트와 연락을 시도했지만 제대로 답변을 주지 않았습니다.
동시에 여러가지 전자제품(히터, 헤어드라이기) 을 쓰면 그렇게 된다는 대답 뿐이었습니다. 
도대체 누가 히터를 끄고 집안 불을 모두 끄고 헤어드라이기를 쓰나요??

너무 화가나서 우리가 호스트에게 계속 따지고 연락을 시도했더니 
결국 호스트가 전기업자를 불러주긴 했으나 체크아웃 바로 전날 불러주었습니다...

그리고 전기업자가 말해주기를, 
이 집은 이미 전기를 여러개 동시에 못쓰도록 customized 해놓은 상태라고 하더군요...

제가 호스트에게는 절대 듣지 못한 말이었습니다. 
계속 전기를 동시에 여러개 쓰지 말라고만 말했습니다.

물론 호스트 입장에서 생각해보면 그렇게 해놓았을수 있다고 생각합니다.
그러면 미리 집에 대해 설명 해 놓을때 전기 내용에 대해 써있어야 하는거 아닌가요? 
결국은 
3명 가족이 모두 감기만 얻었습니다...

집 위치를 빼면 최악인 집이었습니다

여름에도 이렇겠지요 ??? ㅠㅠㅠ 




",1,breton,ko-en,"First the location was good.

1 November in the first round in the coldest season was set in the heater 2 The Love in your home, a radiator and both the key and the living room lights only turn on just the right toad house went out.

5 nights 6 days stay almost every day just a little bit ago to write the right toad house went out. 
And two days later from the living room on the radiator all off.

These issues with the host and tried to contact but the answers did not give.
At the same time several electrical appliances(heater, hair dryer), writing so that the answer was. 
Who heater, turn off the house lights all turn off the Hairdryer to write??

Too angry or we host continue to follow and tried to contact him. 
Eventually the host electric providers to fire, but was check-out day called....

And the electric company have to tell, 
This house is already Electric to several at the same time not so customized off state.

I host on never not heard a word. 
Continue electricity at the same time several Don't write and only said.

Of course the host entry in if you think about it so that I can believe.
Then Mr. House describes the place when I write about should be free or not? 
Eventually 
3 family all cold only get.

Home location if you remove the worst of the House.

In the summer this is ??? ㅠㅠㅠ 




"
Petit et bruyant,2,breton,fr-en,Small and noisy
Good house!,2,english,en-en,Good house!
Vous serez bien reçu.,1,breton,fr-en,You will be well received.
Très bon séjour chez amédée !,1,breton,fr-en,Very good stay at amadeus !
"Annick的房子坐落在巴黎一区的东南,通往Gare de Lyon非常方便(两站Metro或者bus),家的位置非常好,门口有Carrefour,门前的Wattignies街有各种风味餐厅(尤其泰国､越南等亚洲餐馆很多),街区非常安全且轻松,每次走到这里都有放松的感觉,房子在路边不显眼的地方,要通过三道门才能进入,安全系数超高,在这里可以尽情放松和享受假期,不用担心其他｡房东Annick很和善,我们夜晚12点checkin她都在等我们,家里布置简朴但是很有品味,CD有很多好的选择,有个小阳台但我们没有用｡总之,Annick的房子比我们预想好太多,住进Annick的房子就能感受到她是星级host的原因,绝对推荐!(PS Annick几乎不说英文,和她交流比较考验你的法语;)",1,breton,zh-en,"Annick House is situated in the Paris area in the South-East,leading to the Gare de Lyon is very easy(two stops by Metro or bus),home location is very good,the door has Carrefour,in front of Wattignies Street has a variety of restaurants(particularly Thai and Vietnamese and other Asian restaurants a lot),neighborhood is very safe and easy,every time you go to here has the feeling of relaxation,the house on the roadside inconspicuous place,through three doors to enter,the safety factor is super high,where you can relax and enjoy the holidays,don't worry about other areas. The landlord Annick very nice,our night 12 points checkin her in the US,home layout, simple but very tasteful,the CD has a lot of good choices,there's a small balcony but we did not use room. In short,Annick house than we expected so much better,stay in Annick's House will be able to feel she is the star host of reasons,definitely recommend! (PS Annick hardly speak English,and she AC comparison test your French;)"
Gut,7,breton,de-en,Well
Vous ne serez pas déçu!!,1,breton,fr-en,You will not be disappointed!!
She's a good host.,1,english,en-en,She's a good host.
Mooi knus gezellig appartement,1,breton,nl-en,Nice a cozy apartment
Bien en tout point. Vous ne serez pas déçu.,1,breton,fr-en,Well at any point. You will not be disappointed.
"位置离Tour Eiffel 走路20分钟,旁边有一个超市还是很方便的｡在很安静的住宅区内,Gaelle是个很热情的房东,会帮忙介绍周围｡但是浴室的下水道好像并没有清理,是我们自己通的｡",1,breton,zh-en,"Position from the Tour Eiffel to walk 20 minutes,next to a supermarket was very convenient. In a very quiet residential area,Gaelle is a very enthusiastic landlord,will help to introduce the surrounding area. But the bathroom's sewer if not clean,is our own pass."
Très bon séjour chez Estelle.,1,breton,fr-en,Very good stay with Estelle.
en nous appelant avant notre arrivée,1,breton,fr-en,by calling us prior to our arrival
Très bon séjour chez Dali !,1,breton,fr-en,Very pleasant stay in Dali !
"Good neighbours,",1,english,en-en,"Good neighbours,"
Perfect. Merci helga!,1,breton,en-en,Perfect. Merci helga!
"Très bon séjour!! 
Merci helga",1,breton,fr-en,"Very good stay!! 
Thank you helga"
다른후기처럼 위치가 좋더군요.걸어서 5분에서 10분거리에 여러 메트로가 있고 주변에 상가가 많아 편리해요..지내다 욕조가 막히는 배수문제가 있었는데 연락하자마자 바로 해결해주더군요~.세탁기 드라이기가 있어 긴여행에 자주 세탁할수있어 편했어요.다만 문마다 잠김장치가없고 엘리베이터가 없는건물이라 짐을 들고 내릴때 남자들조차 힘에 부쳐하니 여자들끼리 이용한다면 문제가 될것같아요.그리고 숙소가 추워요ㅠㅠ가을겨울에 이용할거면 전기담요같은게 필요할듯하네요,1,breton,ko-en,"Other reviews like the location is good.5 minutes walk to 10 minutes from several metro and around the box more convenient...... the tub is a clogged drain problem, there was contact as soon as solved a major~.The washer dryer has a long journey on often Laundry will be easy.Just the door lock device is not and does not have an Elevator the building is Jim holding my when men, even in the bags. women feel to be a problem like it.And stay cold. ㅠㅠ fall in the winter or if the electric blanket such as you need."
"非常好的居住体验,Morgan是一个装修设计师,他把自己的一个小公寓装修得非常完美,处处体现了对生活质量的追求和空间的完美利用,漂亮而实用的公寓,虽然面积不大,但是用中国的一句老话能很好的形容:麻雀虽小五脏俱全｡入住的床铺非常舒服柔软,一切用品十分干净｡离地铁站很近,交通便利,附近有小超市可以买东西在公寓里自己做来吃｡Morgan是个非常友好而健谈的人,虽然在巴黎碰到的很多法国人并不友善,导致对法国的旅行印象不佳,但是在Morgan这里居住的时光,绝对是在法国旅行期间一段很棒的体验,推荐独自旅行的人入住这个完美的公寓,认识这位完美的房东",1,breton,zh-en,"Very good live experience,Morgan is a decorator,he put himself in a small apartment renovated perfectly,everywhere reflects the quality of life the pursuit of and the space of perfect use,pretty and practical apartment,although small in size,but with the Chinese old saying Can Be Well Described:small but perfectly formed apartment. Check the bed is very comfortable and soft,and all supplies very clean apartment. From the subway station very near,traffic is convenient,close to a small supermarket you can buy things in the apartment do it yourself to eat well. Morgan is a very friendly and talkative person,and while in Paris met many French people are not friendly,cause of the France travel impression poor,but at the Morgan here live time,is definitely travelling in France during a period of great experience,recommended for traveling alone people stay in this perfect apartment,the perfect landlord"
tout a bien marché,1,breton,fr-en,everything worked well
"住在這裡離metro約五分鐘路程,
非常方便,
環境很安靜又乾淨,約兩分鐘路程可到小超市｡
這裡也離艾菲爾鐵塔很近,約十分鐘可以到達｡
廚房雖小但五臟俱全有烤箱電磁爐微波爐冰箱還有洗衣機可以使用｡
房東Kim也非常好,訂房後把住房資訊如何聯絡房東所有的資料寄到你的Email,
讓我們可以提前做準備｡ 
Bir-Hakeim站 有電梯可以使用,
缺點是大部分的metro都沒有手扶梯及電梯,所以行李別帶太重｡
只能說在法國很多人會幫助你,是個很友善的城市｡
也很謝謝房東給我們這麼舒適的套房｡

from Mocca.
",1,english,en-en,"住在這裡離metro約五分鐘路程,
非常方便,
環境很安靜又乾淨,約兩分鐘路程可到小超市｡
這裡也離艾菲爾鐵塔很近,約十分鐘可以到達｡
廚房雖小但五臟俱全有烤箱電磁爐微波爐冰箱還有洗衣機可以使用｡
房東Kim也非常好,訂房後把住房資訊如何聯絡房東所有的資料寄到你的Email,
讓我們可以提前做準備｡ 
Bir-Hakeim站 有電梯可以使用,
缺點是大部分的metro都沒有手扶梯及電梯,所以行李別帶太重｡
只能說在法國很多人會幫助你,是個很友善的城市｡
也很謝謝房東給我們這麼舒適的套房｡

from Mocca.
"
Perfect! Spectatulous view! K,1,english,en-en,Perfect! Spectatulous view! K
Well organized. Great location.,1,english,en-en,Well organized. Great location.
"집이 진짜 깨끗함 bb
건조대도 있고 드라이기도 있고 다리미도 있음 bbb
샤워부스는 작은편, 침대는 둘이자기 나쁘지않음
근데 열쇠로 문열기가 좀 많이 어려움
문을 당긴채로 끝까지 돌리고 밀면 열림
첫날 문 못열어서 개고생..ㅠㅜ
지하철역 진짜 가까움
앞에 빵집 싸고 맛있음
근처에 슈퍼도 있음
노트르담,퐁피두까진 걸어갈만함",1,breton,ko-en,"The house is real clean bb
Dryer and dryer and irons. bbb
Shower small, beds are the two box bad not
But the key to the door is a little a lot of difficulty
Door pulls with end Stone and slide to open
The first day of the door never in and playing..ㅠㅜ
Subway station real close
In front of a bakery cheap and delicious
Near Super.
Notre Dame,Pompidou until walk only"
"지난 추석연휴 기간동안 Greg의 아파트를 이용하였습니다. 총 3명인 저희 가족이 5박을 하는 동안 부족함이 없는 아파트였습니다. 아파트의 위치, 청결도, 그리고 특히, 호스트인 Greg의 친절하고 정확한 안내 및 여러가지 배려 등은 저희 가족의 여행을 더욱 풍요롭게 해 주었습니다! Greg의 아파트를 고려할 경우, 참고해야 할 점을 몇가지 말한다면, 우선 유럽기준 2층, 그외 지역 기준으로 3층에 위치해 있기 때문에 체크인 또는 체크아웃 할 때 짐이 많으면 조금 힘들 수가 있다는 점(다른 오래된 아파트들도 마찬가지이지만), 또한 생각보다 공간이 조금 작아서 아이 포함 3가족이 지내기에는 적당하지만 성인 3명 이상인 경우에는 조금 불편할 수도 있을 것 같다는 점, 이 정도 외에는 더할 나위없이 좋았습니다! 
마지막으로 가장 훌륭한 것은 Host인 Greg의 정말 친절하고 훌륭한 안내 및 배려 였습니다! 만약에 이 숙소를 예약하신다면 Greg의 친절함에 감동하실 겁니다!",1,breton,ko-en,"Last Chuseok holidays during Greg's apartment. A total of 3 people our family for 5 nights while there is no lack apartment. The location of the apartment, cleanliness, and especially the host, Greg of friendly and accurate guidance and care to our family of travel enrich the week. Greg's apartment to consider, if the note points to some of said, first European Standard 2 layer, and other areas based on 3-tier for, because the check-in or check-out when your Luggage is a bit tough, there are a number of points(the other old apartments are like that, but) think also, than the space is a bit smaller in children, including 3 family in but 3 adults if there are more than a little uncomfortable to be that, this besides be more than good. 
Finally, the most wonderful thing is the Host Inn by Greg, really friendly and a great guide, and care was! If this is the perfect place to book If you are Greg of the site."
Très bon séjour chez Antoine!,1,breton,fr-en,Very good stay at Antoine!
