comments,N,lang,en-en,comments
"Karen à été très sympathique et arrangeante, nous avons passé un super séjour dans son logement qui est très spacieux et agréable.",1,french,fr-en,"Karen was very friendly and arrangeante, we had a great stay in his apartment which is very spacious and pleasant."
"Un appartement spacieux, coloré, très lumineux, et pratique, situé à 10 minutes de la gare du Nord et à 5 minutes de la station Barbès. 5e étage sans ascenseur. Calme.",1,french,fr-en,"A spacious apartment, colorful, bright, and convenient, located 10 minutes from the gare du Nord train station and 5 minutes from the station Barbès. 5th floor without elevator. Calm."
"L'ôte, l'appartement, la situation, le quartier : TOUT EST TOP !",1,french,fr-en,"The takes away, the apartment, the situation, the neighborhood : EVERYTHING IS TOP !"
"L appartement de Laurent est très agréable, bien chauffé. La localisation est parfaite , accès facile pour les adeptes du shopping . 
De nombreux restos, metro proche , quartier très animé. 
Nous avons passé un super séjour , la deco vintage de l appart est super. 
Nous avons ete tres bien accueilli, nous reviendrons sans hesiter - merci ",1,french,fr-en,"The apartment of Laurent is very nice, well heated. The location is perfect , easy access to the shopping fans . 
Many restaurants, metro nearby , very lively area. 
We had a great stay , the deco vintage of the apartment is excellent. 
We were very well received, we will return without hesiter - thank you "
"Tout à fait conforme au descriptif. Location bien située dans un des quartiers les plus attractifs de Paris. Excellente com. de Laurent. Appart très propre et joliment décoré. Très calme, très bonne literie: repos assuré. Bonne connexion wifi et téléphonique. L'accès à l'étage n'est pas un problème. Idéal pour un couple. Je recommande!",1,french,fr-en,"Consistent with our descriptive. Rental property located in one of the areas most attractive of Paris. Excellent com. Laurent. Apartment very clean and nicely decorated. Very quiet, very good bed linen: rest assured. Good wi-fi connection and telephone. Access to the floor is not a problem. Ideal for a couple. I recommend!"
"L’appartement est très bien placé dans un quartier sympa. L’ascenseur ne s’arrête pas au premier étage, donc quand on arrive avec des bagages lourds, même pour le premier étage, c’est dure. 
L’inter phone ne marchait pas non plus, donc il faut donc descendre pour ouvrir la porte à vos invités. Je n’avais pas été prévenu avant mon arrivée. 
L’appartement est de taille moyenne, très sombre et trop meublé. Il fallait donc utiliser presque toute les lumières artificielles mêmes en jour de beau temps. L’éclairage dans la salle de bain était très mauvais; juste une petite lumière dont l’interrupteur avait ses câbles exposés donc carrément dangereux. Pour la chambre, c’était la même chose, très mauvais éclairage. 
Une des premières choses que j’ai remarqué en entrant dans l’appartement était une guillotine. Cela m’a choqué; et ce n’était pas un coupe cigare! 
Par contre tout était très propre, le lit est confortable. La cuisine est suffisamment équipée.",1,french,fr-en,"The apartment is very well positioned in a great neighbourhood. The elevator does not stop at the first floor, so when you arrive with heavy baggage, even for the first floor, it is hard. 
The inter phone was not working either, so it must be down to open the door to your guests. I had not been warned before my arrival. 
The apartment is of medium size, very dark and too much furniture. It was therefore necessary to use almost all of the artificial lights the same day of beautiful weather. The lighting in the bathroom was very poor; just a small light whose switch had its wires exposed so downright dangerous. For the room, it was the same thing, very poor lighting. 
One of the first things I noticed upon entering the apartment was a guillotine. This shocked me; and it was not a cut cigar! 
However everything was very clean, the bed is comfortable. The kitchen is sufficiently equipped."
"Petit studio, grand comme un mouchoir de poche, peut-être un peu à l'étroit pour 2 personnes, mais parfait pour un séjour solo à Paris. Situé proche de tout, à 5mns de 3 stations de métro et RER, en plein centre de paris, voisinage très plaisant, le studio est un excellent pied à terre pour découvrir la ville ou pour y séjourner pour un séjour professionnel. Très propre et suffisamment  chaud, même quand Paris est sous la neige. Monic est très sympatique , accueillante, et s'assure que tout ce passe pour le mieux. Très bon rapport qualité/prix",1,french,fr-en,"Small studio, big as a pocket handkerchief, perhaps a little cramped for 2 people, but perfect for a stay solo in Paris. Located close to everything, 5 mins. to 3 metro stations and RER in central paris, the neighbourhood is very pleasant, the studio is an excellent pied-à-terre to discover the city or to stay for a business stay. Very clean and warm enough, even when Paris is under the snow. Monic is very nice , welcoming, and ensures that everything happens for the best. Very good quality/price ratio"
Studi cosy et calme au centre de Paris.,1,french,fr-en,Studi cozy and quiet in the centre of Paris.
"Beau petit studio superbement placé, en plein coeur de Paris, à 2 pas de la fameuse Rue Montorgueil et à quelques minutes à pied de la Seine, du Centre Pompidou et du Louvre. Bel acceuil, Monic est toujours disponible et très acceuillante.

Superbly located little studio, in the heart of Paris, two steps away from Rue Montorgueil and few minutes away from the Seine, Centre Pompidou and the Louvre. Monic is a great host and is always available to help or to inform. Great stay.",1,french,fr-en,"Beautiful small studio apartment superbly located in the heart of Paris, 2 steps from the famous Rue Montorgueil and a few minutes walk from the river Seine, the Pompidou Centre and the Louvre. Beautiful home, Monic is always available and very friendly.

Superbly located little studio, in the heart of Paris, two steps away from Rue Montorgueil and few minutes away from the Seine, Centre Pompidou and the Louvre. Monic is a great host and is always available to help or to inform. Great stay."
"Monic est tout a fait charmante, tout comme son studio. L'appartement est certes un peu petit, mais il est extrêmement bien aménagé, tout a été fait sur mesure pour pouvoir en profiter pleinement. Les draps, serviettes, torchons sont fournis, comme tout ce qu'il faut pour cuisiner (casseroles, micro-ondes, assiettes, plaque, condiments, beurre, confiture, et j'en passe).
De plus il est situé à 2 pas du métro et RER et surtout de la rue Montorgueil qui est vraiment très agréable avec ses commerces, cafés et restaurants.
Great people, nice, polite, top !
",1,french,fr-en,"Monic is quite charming, as is her studio. The apartment is a little small, but it is extremely well equipped, everything has been tailor-made to be able to enjoy it fully. Bed linen, towels, tea towels are provided, as everything you need for cooking (pots and pans, microwave, plates, plate, condiments, butter, jam, and so on).
It is located 2 steps from the metro and RER, and especially of the rue Montorgueil which is really very pleasant with its shops, cafes and restaurants.
Great people, nice, polite, great !
"
"Bon accueil de la propriétaire, bien placé et bon équipement du coin cuisine. Malgré tout je ne recommanderai pas cet appartement pour son rapport qualité prix
- appartement minuscule dans lequel il est difficile de se mouvoir.
- salle d'eau exiguë et sans lavabo, déconseillé pour les personnes dépassant les 1m65...sinon on a du mal à fermer la porte lorsqu'on va aux toilettes
- Une barre de douche qui tombe lorsque l'on se sert du pommeau de douche
- chaise pliante dont les montants se défont à chaque utilisation. Une assise beaucoup trop basse par rapport à la hauteur de la table.
- une odeur désagréable particulièrement dans la salle d'eau
",1,french,fr-en,"Good welcome of the owner, well placed and good equipment of the kitchen. Despite everything I will not recommend this apartment for its price / quality ratio
- tiny apartment in which it is difficult to move.
- bathroom cramped and no washbasin, not recommended for people over the 1m65...otherwise it's hard to close the door when you go to the toilet
- A shower bar that falls when we use the shower head
- folding chair in which the amounts will depend on each use. A seat much too low compared to the height of the table.
- an unpleasant smell especially in the bathroom
"
"Un accueil très chaleureux, un appartement petit mais coquet et douillet, une literie excellente, de petites attentions (thé, savon, sèche-cheveux...), une bibliothèque captivante et une localisation exceptionnelle, dans un des plus beaux quartiers de Paris, à 5 mn à pied de Notre Dame... une très belle adresse, typiquement parisienne et un hôte charmant. ",1,french,fr-en,"A very warm welcome, an apartment small but charming and comfortable, bedding excellent, little touches (tea, soap, hair dryer...), a library, captivating and an outstanding location, in one of the most beautiful districts of Paris, 5 mn walk from Notre Dame... a very beautiful address, typically parisian and charming host. "
"Nous avons été très bien reçu par Sylvain. Le logement correspond à la description, petit mais chaleureux. Bonne literie. Aussi il est idéalement placé sur l'île Saint Louis, tout proche de Notre Dame, du Louvre, du Marais. Parfait pour partir à la découverte de la capitale.

C'est la première fois que nous passons par Airbnb et ne nous sommes pas déçus. Encore merci à Sylvain pour son accueil. ",1,french,fr-en,"We have been very well received by Sylvain. The housing corresponds to the description, small but warm. Good bedding. Also it is ideally located on the ile Saint Louis, close to Notre Dame, the Louvre, the Marais. Perfect for exploring the capital.

This is the first time we use Airbnb and we are not disappointed. Thanks again to Scott for his warm welcome. "
"C'est une adresse assez centrale qui permet de bien rayonner sur la capitale et ses principaux points historiques (ND de Paris, Le Marais). L'attrait de l'île St Louis est indéniable. Pour le plaisir des papilles, vous avez les Glaces """"Berthillon"""" en sortant.  Le studio est confortable. Sylvain est un hôte attentif à ses invités. ",1,french,fr-en,"It is an address that is fairly central which makes it possible to radiate on the capital city and its major historical points (ND of Paris, The Marais). The attractiveness of the ile St Louis is undeniable. For the pleasure of your taste buds, you have the Ice cream""Berthillon"""" on the way out. The studio is comfortable. Scott is an attentive host to his guests. "
"Merci à Sylvain pour son accueil chaleureux malgré notre arrivée en retard sur le rendez-vous prévu. Quel charmant appartement situé idéalement en plein centre des lieux à visiter, particulièrement pour ma femme et moi qui en étions à notre premier voyage en Europe.
Propre, confortable, on s'y sentait à l'aise et en sécurité. On y a bien dormi et il n'y manquait aucune des commodités courantes, comme chez soi.
Nous recommandons l'appartement de Sylvain sans hésitations.
Daniel et Sylvie, Québec Canada",1,french,fr-en,"Thanks to Sylvain for his warm welcome despite our late arrival on the scheduled appointment. What a charming apartment ideally located in the centre of places to visit, especially for my wife and myself were on our first trip to Europe.
Clean, comfortable, we felt at ease and in security. We slept well and there lacked none of the amenities common at home.
We recommend the apartment of Sylvain without hesitation.
Daniel and Sylvie, Quebec, Canada"
"La remise des clés s'est effectuée sans problème. Sylvain est super sympa, l'appart fidèle a la description, et niveau location, il est difficile de faire mieux que l'ile Saint Louis!",1,french,fr-en,"The delivery of keys is done without problem. Sylvain is super nice, the apartment faithful to the description, and level rentals, it is difficult to do better than the ile Saint Louis!"
très bon accueil par Sylvain. l'endroit est superbement situé.,1,french,fr-en,very good reception by Sylvain. the place is superbly located.
"L'appartement est très bien situé, propre et équipée de tout le nécessaire. Sylvain lui-même accueille les clients et, si nécessaire, les attend avec la chaleur et la convivialité",1,french,fr-en,"The apartment is very well located, clean and equipped with everything you need. Sylvain himself, welcomes guests, and, if necessary, waits with the warmth and friendliness"
"Excellent accueil de la part de  Sylvain, appartement propre, lumineux et  idéalement situé dans ce si joli quartier !",1,french,fr-en,"Excellent reception on the part of Sylvain, the apartment clean, bright and ideally located in this lovely neighborhood !"
Super petit appartement sur l île st louis merci pour l accueil !,1,french,fr-en,Great little apartment on the ile st louis thank you for the welcome !
"Accueilli directement par Sylvain et on a pris le temps de discuter un bon moment de tout un tas de choses. J'ai vraiment apprécié.
Le quartier est sympa et le studio est dans un immeuble qui a conservé son cachet d'époque. Appréciable ! ",1,french,fr-en,"Hosted directly by Sylvain and took the time to discuss a good time for a whole bunch of things. I really enjoyed it.
The neighborhood is nice and the studio is in a building that has preserved its character of time. Significant ! "
"Nous avons été très bien reçu par Sylvain. Il a été très à l'écoute de nos besoins et nous vous le remercions pour cela. L'appartement est très bien, le quartier est très calme et très charmant. Il es t très bien situé et très bien arrangé. Il avait tout ce que nous avions besoin. Nous reviendrons sans hésitation. ",1,french,fr-en,"We have been very well received by Sylvain. He was very attentive to our needs and we will thank him for it. The apartment is very good, the neighborhood is very quiet and very charming. It is very well located and very well arranged. It had everything that we needed. We will return without hesitation. "
"Merci beaucoup à Sylvain pour son accueil.
La situation etait parfaite, le lieu correspondant parfaitement à sa description.
Nous avons hâte de pouvoir revenir.",1,french,fr-en,"Many thanks to Sylvain for his home.
The situation was perfect, the place that corresponds perfectly to its description.
We can't wait to go back."
Acceuil chaleureux et convivial de Sylvain. Un petit appartement au confort simple et fonctionnel pour un séjour au coeur du Paris historique ! Une bonne adresse.,1,french,fr-en,Warm welcome and friendly Sylvain. A small apartment with the simple comforts and functional for a stay in the heart of historic Paris ! A good address.
Merci a Sylvain qui a été très compréhensible et arrangeant par rapport a mon horaire d'arrivée dans son appartement.  Son appartement et a deux pas de tout par rapport à son emplacement. Une adresse de prestige sur la charmant Ile St Louis.  Son accueil a été chaleureux...  Merci encore,1,french,fr-en,Thanks to Sylvain who was very understandable and accommodating to my arrival time in his apartment. His apartment and has two not everything in relation to its location. A prestigious address on the charming Ile St Louis. His welcome was warm... Thanks again
Séjour très agréable dans le studio de sylvain au cœur du vieux Paris.,1,french,fr-en,Very pleasant stay in the studio of sylvain in the heart of old Paris.
"Le logement est trés bien situé sur l'île St Louis à proximité du Louvre, de l'île de la Cité, du quartier du Marais et dans le quartier St Paul trés animé parfait pour les courses la station de métro et les balades.Le logement, petit certes, est lumineux, bien équipé, agréable à tous points de vue( bibliothèque, guides, plans). Sylvain, notre hôte, nous a accueillis avec gentillesse nous assurant de sa disponibilité si nécessaire. Il nous a donné tous les renseignements utiles pour notre séjour.",1,french,fr-en,"The accommodation is very well located on the ile St Louis, near the Louvre, the ile de la Cité, the Marais district and in the district St Paul very lively perfect for racing metro station and walks.Housing, small certainly is bright, well equipped, pleasant to all points of view( library, guides, maps). Sylvain, our host, greeted us with kindness we are ensuring its availability, if necessary. He gave us all the useful information for our stay."
"We had a lovely stay in the perfect location. Poor Sylvain kindly brought our ridiculously heavy bag up the stairs. Merci pour tout, Sylvain. On a passé in weekend impeccable. La prochaine foix un peu plus long pour poivoir passer du temps au bord de la Seine avec tous les beaux livres!",1,french,fr-en,"We had a lovely stay in the perfect location. Poor Sylvain kindly brought our ridiculously heavy bag up the stairs. Thanks for everything, Sylvain. We spent in weekend flawless. The next foix a little longer to poivoir spend time at the edge of the Seine river with all the beautiful books!!!!"
"Un lieu magique!  Central, facile, comfortable et sécuritaire!  Sylvain fut très disponible - merci!  Le matelas très confortable - a pu avoir une bonne nuit de sommeil!  L'internet est très rapide.  Je recommande sans réserve!",1,french,fr-en,"A magical place! Central, easy, comfortable and safe! Sylvain was very helpful - thank you! The mattress is very comfortable - was able to get a good night's sleep! The internet is very fast. I recommend without reservation!"
"Accueil très sympathique de Sylvain. L'appartement est petit mais on s'y sent très bien. L'emplacement est vraiment super, sur l'île, la Seine tout prés et puis Paris, Paris à découvrir tout autour ...",1,french,fr-en,"Welcome, very nice Sylvain. The apartment is small but it feels very well. The location is really great, on the island, the Seine close by, and then Paris, Paris to discover all around ..."
"L'endroit est magnifique. Le bruit de la rue est parfaitement absorbé par le triple vitrage des grandes fenêtres de l'appartement. Sylvain a l'air très gentil et serviable ; il nous a même offert de trouver une place ou nous pourrions garder nos bagages pour la dernière journée de notre séjour.
Ce qui était décevant c'est le fait que le lit n'est pas un vrai lit, comme c'est indiqué dans la description, mais un truc pliable, très bas étant déplié, ce qui n'était vraiment pas confortable. Moi, à la limite je m'en fou, mais en ayant offert ce voyage à mon ami qui a plus de 70 ans et qui boite, je me sentais un peu gênée.
Un autre petit problème était l'humidité. Nous trouvions même cela dommage pour la détérioration que cela occasionne à l'appartement, mais aussi personnellement, puisque après avoir utilisé les essuies, le lendemain ils étaient encore bien humides. Et en voulant les sécher sur le chauffage, il se faisait que le chauffage ne fonctionnait pas. Il est vrai que c'était un mi-octobre assez doux, mais quand même... Heureusement il y avait encore le sèche-cheveux, qui nous a bien servi pour avoir des essuies secs chaque jour. 
Dans la description de l'appartement il est indiqué qu'il y a une climatisation, mais ce n'est pas vrai. A moins que je manque des capacités intellectuelles pour l'employer, Sylvain, comme vous dites en réaction à Jussi, qui a constaté la même chose. Ce serait possible me concernant, mais pas pour mon ami, qui est plus fort en questions de technique.
Sylvain, au début nous avons pensé vous écrire un petit courriel personnel et amical pour vous informer de quelques petits problèmes : que le premier jour la clé de l'appartement restait calée dans la serrure, ce qui a été résolu par deux gouttes de huile d'amande douce que mon ami avait pour ses soins personnels ; qu'il y a une prise de courant détachée, qui peut poser un danger si on n'y fait pas attention... Mais maintenant, voyant que vous accusez de """"bad faith and wickedness"""" aux personnes qui font une observation justifiée, j'ai décidé de dire cela de manière publique. Ce qu'écrit Evelyn – bien plus bas dans les commentaires, actuellement à la page 13 – correspond à la réalité. Vous appelez ça malicieux, et que ces personnes, des 'hackers', n'auraient jamais été dans votre appartement. Impossible de décrire ces points aussi précisément sans y avoir été !
Sylvain, je vous ai déjà dit que nous nous sentions attirés pour votre déclaration que vous """"favor the meeting and the human relation to any other considerations"""". Malheureusement pour vous, je suis allergique aux mensonges, tout en reconnaissant votre souci de résoudre le problème de nos bagages. C'est vraiment dommage, humainement.",1,french,fr-en,"The place is beautiful. The noise of the street is perfectly absorbed by the triple glazing of the large windows of the apartment. Sylvain has a very kind and helpful ; he even offered to find a place or we could keep our luggage for the last day of our stay.
What was disappointing is the fact that the bed is not a real bed, as it is indicated in the description, but something foldable, very bottom being unfolded, which was really not comfortable. Me to the limit I'm crazy, but having offered this trip to my friend who is over 70 years old and that box, I felt a little embarrassed.
Another small problem was the humidity. We find even this damage to the damage that this causes to the apartment, but also personally, since after using the windshield wipers the next day they were still quite wet. And wanting to dry them on the heating, it could be that the heating was not working. It is true that it was mid-October and quite mild, but still... Luckily, there was still the hair dryer, which has served us well to have towels dry each day. 
In the description of the apartment it is said that there was air-conditioning but this is not true. Unless I lack the intellectual capacity to use it, Sylvain, as you say, in response to Jussi, who has found the same thing. It would be possible for me but not for my friend, who is stronger in matters of technique.
Sylvain, at the beginning we thought we'd write you a quick email to staff and friendly to inform you of some small problems : the first day the key of the apartment was still secure in the lock, which has been solved by two drops of sweet almond oil that my friend had for his personal care ; that there is a power socket loose, which can pose a danger if we don't pay attention... But now, seeing that you are accusing of ""bad faith and wickedness"""" to the people who are watching justified, I decided to say this in a public manner. What has been written by Evelyn – much more down in the comments, currently on page 13 – which corresponds to the reality. You call it malicious, and that these people, 'hackers', there would have never been in your apartment. Impossible to describe these items as accurately without having been !
Sylvain, I have already told you that we felt drawn to your statement that you ""favor the meeting and the human relationship to any other considerations"""". Unfortunately for you, I'm allergic to the lies, while acknowledging your concern to solve the problem of our luggage. It really is a shame, humanly."
Mis à part le coin SdB : correct dans l'ensemble,1,french,fr-en,Apart from the corner SdB : correct in all
"Accueil extrêmement chaleureux même à 23h. Sylvain est très sympa et serviable, très réactif pour la préparation du séjour.",1,french,fr-en,"Home extremely warm, even at 23h. Sylvain is very friendly and helpful, very responsive for the preparation of the stay."
"Logement petit mais plein de charme et situé surtout dans un quartier remarquable de Paris. Autre atout non négligeable pour les amateurs disposant d'un peu de temps : la qualité des livres meublant le studio.
Petite ombre au tableau : le canapé-lit, une fois déployé, est au ras du sol : c'est parfait pour les jeunes mais difficile pour les articulations des septuagénaires que nous sommes...",1,french,fr-en,"Accommodation small but full of charm and located especially in a district remarkable for Paris. Another advantage is non-negligible for the amateur with a little time : the quality of the books that fill the studio.
Small downside : the sofa bed, once deployed, is close to the ground : it is perfect for young people, but difficult for the joints of the septuagenarians that we are..."
"Appartement idéalement situé, en plein coeur de Paris et tout près du quartier animé du Marais.",1,french,fr-en,"Apartment ideally located, in the heart of Paris and near the lively Marais district."
"Si par hasard vous vous ennuyez à Paris, vous pourrez lire tout ce que vous voulez, c'est une caverne d'Ali Baba du livre. Mais surtout, c'est dans une rue calme tout en étant au centre de l'ile. C'est hyper sécurisé et vous dormez vraiment tranquille. Vous pouvez sortir et promener ou faire la fête, c'est vraiment très proche de tout. Sylvain vous expliquera ce que vous pouvez faire. Il y a tout le confort chez lui.",1,french,fr-en,"If by chance you are bored in Paris, you can read all you want, it is a cave of Ali Baba of the book. But above all, it is in a quiet street while being at the center of the island. It is very secure and you sleep really quiet. You can get out and walk or go to a party, it is really very close to everything. Sylvain will explain to you what you can do. There is all comfort in him."
On a profité d'un extraordinaire séjour chez Sylvain. Le studio étant placé dans le meilleur endroit possible de Paris. Facile d'acces et entouré des tous les services et les transports possibles. Un superbe logemment.,1,french,fr-en,"We enjoyed a wonderful stay with Sylvain. The studio was placed in the best possible location in Paris. Easy to access, and surrounded by all services and transport possible. A superb logemment."
Parfait,302,french,fr-en,Perfect
"Super logement, avec un hôte très à l'écoute et qui a su répondre à nos besoins. L'emplacement  est superbe qui plus est ! On recommande vivement :)",1,french,fr-en,"Excellent accommodation, with a host very attentive and was able to meet our needs. The location is gorgeous ! It is strongly recommended :)"
"Petit logement mais très bien situé en plein centre de Paris, dans un quartier historique et tranquille mais plein d'activités. Sylvain est très accueillant et prévenant.",1,french,fr-en,"Small apartment but very well located in the centre of Paris, in a historic and quiet but full of activities. Sylvain is very friendly and considerate."
"Joli petit studio pétrit d'histoire dans un très beau quartier, très  calme. Accueil très  souple et sympathique de Sylvain. À recommander!",1,french,fr-en,"Pretty little studio kneads of history in a very nice area, very quiet. Welcome, very flexible and friendly to Sylvain. To recommend!!!"
"Un accueil personnalisé et chaleureux.
Très bonne adresse",1,french,fr-en,"A warm and personalized welcoming.
Very good address"
"Très bon emplacement, vie de quartier agréable.
Au coeur de Paris!",1,french,fr-en,"Very good location, area life enjoyable.
In the heart of Paris!"
"Tres bon séjour, Sylvain est un hôte accueillant. L'appartement est idéalement situé. Je vous le recommande.",1,french,fr-en,"Very good stay, Scott is a hospitable host. The apartment is ideally located. I recommend this one."
"bon emplacement et accueil de Sylvain .
le studio est très propre et bien agencé ;
Cependant nous avons trouvé que le canapé lit déployé
était très bas et pratiquement sur le sol (difficile quand on est encore en forme mais âgé d'en sortir)",1,french,fr-en,"good location and home of Sylvain .
the studio is very clean and well-organized ;
However, we found that the sofa bed is deployed
was very low and almost on the floor (difficult when one is still in shape but aged out of it)"
Accueil parfait et chaleureux dans son petit cocon parisien. Merci Sylvain!,1,french,fr-en,Perfect home and warm in its little cocoon in paris. Thank You Sylvain!
"L'appartement n'est pas très grand mais très bien agencé, lumineux et aéré. La décoration est personnalisée, l'accueil est très chaleureux. Tout est propre et agréable, dans un immeuble charmant sur l'île Saint Louis, un de mes endroits préférés à Paris. Je regrette d'être passée en coup de vent, et reviendrais dès que l'opportunité se présente. Merci beaucoup Sylvain ! ",1,french,fr-en,"The apartment is not very big but very well arranged, light and airy. The decoration is personalized, the welcome is very warm. Everything is clean and nice, in a building that charming on the ile Saint Louis, one of my favorite places in Paris. I regret to be passed in a gale of wind, and will come back as soon as the opportunity presents itself. Thank you very much Sylvain ! "
"Très bon location, pas loin de station de métro et des sites. Les environs sont très calmes et sécuritaires et le propriétaire est sympa et gentil, il nous a donné des conseils pour notre séjours à Paris. Je recommande.",1,french,fr-en,"Very good rental, not far from metro station and sites. The surroundings are very quiet and safe and the owner is friendly and nice, he gave us advice for our stay in Paris. I recommend."
Tout parfait! Merci beacoup!,1,french,fr-en,Everything perfect! Thank you very much!
"Super accueil, Hanadi et Lucien nous ont super bien reçu! Tout était prévu pour un bon séjour, cuisine très agréable pour cuisiner chambre tres calmes! Parfait!!",1,french,fr-en,"Super host, Hanadi and Lucien we were super well received! Everything was planned for a good stay, very nice kitchen to cook in, room very quiet! Perfect!!"
"Lisa foi surpreendente! Uma dama muito amável e sempre pronta a me ajudar com a língua francesa e indicar-me ótimos lugares em Paris. Só tenho a agradecer a hospitalidade! Sua casa é muito bem localizada e (Website hidden by Airbnb) certeza indicarei aos meus amigos queridos que queiram sentir a verdadeira Paris! À bientôt!

Lisa était incroyable! Une dame très gentille et toujours prête à m'aider avec la langue française et de me donner d'excellents places à Paris. Je ne peux que remercier l'hospitalité! Votre maison est très bien situé et confortable. Je vais indiquer à mes amis qui veulent se sentir le vrai Paris! A bientôt!",1,french,fr-en,"Lisa faith surpreendente! Uma dama muito amável e sempre pronta a me ajudar com a língua francesa e specify-me ótimos lugares em Paris. Só tenho a agradecer a hospitalidade! Sua casa é muito bem localizada e (Website hidden by Airbnb) certeza indicarei aos meus amigos queridos that if want to feel a verdadeira Paris! See you soon!

Lisa was amazing! A very kind lady and always ready to help me with the French language and give me great places in Paris. I can only thank the hospitality! Your house is very well located and comfortable. I'm going to tell my friends who want to feel the real Paris! Soon!"
gute organisation. passt.,1,french,de-en,a good organization. fits.
"Nous avons passé un très agréable séjour chez Lisa qui est vraiment adorable.
Nous nous sentions comme chez nous ! Le logement est tel qu'il est décrit et la situation au centre de Paris est vraiment exceptionnel !",1,french,fr-en,"We spent a very pleasant stay at Lisa who is really adorable.
We felt like home ! The accommodation is as described and the situation in the centre of Paris is really exceptional !"
"Séjourner chez Lisa dans cette ancienne maison charmante et vous auriez du mal a quitter la résidence pour aller ailleurs. Chaleureuse et accueillante, Lisa vous mettra a l'aise des le premier moment. Nous avons été gracieusement reçues malgré le fait que nous sommes arrivées avec beaucoup de retard. Lisa est meme sortie avec nous pour nous montrer l'entrée du métro et du RER qui se trouve a deux pas de sa maison ainsi que Notre Dame de Paris qui est située a 50 metres de sa porte! Une adresse et une hote a vivement recommander! ",1,french,fr-en,"Staying with Lisa in this old charming house and you'd be hard-pressed to leave the residence to go elsewhere. Warm and welcoming, Lisa will put you at ease from the first moment. We have been graciously received, despite the fact that we arrived quite late. Lisa is the same output with us to show us the entrance to the metro and RER which is found not far from his home as well as Notre Dame de Paris which is located 50 metres from his door! An address and a host, strongly recommend!!! "
"Chez Lisa, c'est Paris dans toute sa splendeur! Autant son appartement qui est typiquement Parisien, l'emplacement est idéal, animés et près de tout, donc Notre-Dame de Paris, le marché aux fleurs. 
Magnifique séjour chez une aimable personne très disponible et discrète à la fois.
Je vous recommande chaleureusement de loger chez Lisa. Satisfaction assurée!",1,french,fr-en,"In Lisa, this is Paris in all its splendor! As his apartment is typically Parisian, the location is great, lively and close to everything, so Notre-Dame de Paris, the flower market. 
Wonderful stay with a kind person, very available and discreet at once.
I recommend warmly to stay with Lisa. Satisfaction guaranteed!"
C était parfait !,1,french,fr-en,C was perfect !
"S'il est vrai que l'appartement est petit , il est parfaitement équipé , très propre et vraiment bien situé. L'arbre en face est vraiment là et je l'ai beaucoup apprécié, comme un petit coin de campagne en plein Paris .Elise, que je n'ai finalement pas rencontrée mais avec qui j'ai parlé plusieurs fois au téléphone est très agréable et disponible. Pour moi, un séjour a renouveler. ",1,french,fr-en,"If it is true that the apartment is small , it is perfectly equipped , very clean and really well located. The tree in front is really there and I enjoyed it very much, as a little corner of countryside in the heart of Paris .Elise, whom I haven't met but with whom I have spoken several times on the phone is very nice and available. For me, a stay has to be renewed. "
Séjour très agréable et logement très bien.,1,french,fr-en,Very pleasant stay and accommodation very well.
"Emmanuel est très accueillant, on se sent immédiatement  chez soi. Sur la table basse une documentation riche sur les choses à faire à Paris. L'immeuble est idéalement placé, un soir nous sommes rentré à pied de la place de clichy. Nous avons apprécié la fromagerie au bout de la rue et kes accès rapide aux métro, bus, taxi.
Je recommande vivement !
Rémy",1,french,fr-en,"Emmanuel is very welcoming, you feel immediately at home. On the coffee table a sound documentation on the things to do in Paris. The building is ideally placed, one evening we came back to the foot of the place de clichy. We enjoyed the cheese at the end of the street and kes quick access to metro, bus, taxi.
I highly recommend it !
Rémy"
"Très bien à tous points de vue : rapport prix-qualité - emplacement - tranquillité - équipement - propreté - services et transport à proximité. On va recommander aux amis et on y reviendra sûrement. On recommande aussi la Brasserie le Temple d'Or en bas, nous y avons mangé une bonne pintade, le midi !

Excellent ! Good value for price - location - tranquility - equipment - cleanliness - services and good transportation nearby.  We will recommend to friends and should come back for sure. We also recommend the Brasserie le Temple d'or downstairs, good value for money. 

",1,french,fr-en,"Very well to all points of view : price-quality - location - tranquility - equipment - cleanliness - services and transport nearby. We will recommend to friends and we'll come back surely. It is also recommended that the Brewery be the Golden Temple at the bottom, we ate there a good fowl, the midi !

Excellent ! Good value for price - rental - tranquility - equipment - cleanliness - services and good transportation nearby. We will recomend to friends and should come back for sure. We also recommend the Brasserie in the golden Temple downstairs, good value for money. 

"
"Très bon accueil, rien a redire, bien que la rue attenante soit animée, l'appartement est vraiment très silencieux. Merci à la personne s'occupant du ménage de m'avoir renvoyé ma carte d'identitée oubliée sur place. ",1,french,fr-en,"Very good reception, nothing to say, although the street adjacent is animated, the apartment is really very silent. Thank you to the person taking care of the household I have returned my card of identity forgotten on the spot. "
