comments,N,lang,comment_in_english
"een mooie kamer met eigen badkamer, wc en inkom in het appartement van de eigenaars.",1,dutch,
Het appartement was precies zoals op de foto. Alles was keurig verzorgd en comfortabel. Bernadette is een aangename en precieze gastvrouw die alles doet om je verblijf zo prettig mogelijk te laten verlopen. De buurt is gezellig en de rest van parijs is goed bereikbaar vanaf deze locatie. Absoluut een heel prettige plek om te verblijven!,1,dutch,
" Het appartement was perfect voorzien van alles wat nodig is, mooie slaapkamer, in de keuken alles voorzien wat nodig is en een lieve geste van haar om ons een stokbrood en confituur voor de volgende ochtend te offreren! Zeer lieve dame! ",1,dutch,
"Voordelen: De plek was oke .Je loopt de straat uit , de trappen op en je staat bij de Sacre Coeur. Ook handig was de garage bij het appartement. Je reist toch alle afstanden  met de metro en een leuke buurt relaxte sfeer..lekker rustig. Vlakbij de metro. Nadelen: Het appartement was net groot genoeg voor vier personen.(twee volwassenen en twee kinderen van 12 en 9).Vier dagen was dan ook genoeg. De douche ventilator was irritant die sinds we daar zijn aangekomen niet meer uit is gegaan . We konden ook nergens een knopje vinden om het uit te schakelen. ",1,dutch,
"We werden zeer vriendelijk ontvangen.
De kamer is eenvoudig, zeer proper met een openklapbaar bed, en een kleine badkamer.
Het is er niet heel rustig maar toch aanvaardbaar qua geluid.
Parking voor de wagen is zeer duur. (tss 35 en 44 € per dag!)
Het appartement/keuken/living staat ter beschikking voor ontbijt edm, maar daar hebben we geen gebruik van gemaakt.",1,dutch,
"We gingen voor de eerste keer op citytrip met ons zoontje en het was super! Hij kon spelen met hun kinderen, het park was vlakbij en in hun huis konden we alles gebruiken wat we nodig hadden! We hebben ervan genoten!",1,dutch,
"Kleine kamer met eigen badkamertje in een leuk appartement op een mooie plek in Parijs. Bed is opklapbaar en tevens bank, maar slaapt goed.",1,dutch,
"Heerlijke tijd gehad. De locatie is schoon, prettig en zeer centraal gelegen. Le Marais is echt een te gekke wijk. We hadden niet door dat we de keuken en woonkamer met de family moesten delen, wat geen probleem was, wel onduidelijk. De vriendelijke ontvangst, goede tips en de fantastisch ligging maakten dit bezoek een feest!",1,dutch,
"Maryse was een uitstekende gastvrouw. Vol attentie en hulpzaam. Is het misschien omdat ze oorspronkelijk uit Noord-Frankrijk komt, une vraie Chti(e), en wat meer voelt voor de Petit-Belges. Zo hebben we ook het 16ième beter leren kennen. Een chique buurt heeft ook zijn charme :). Waar vind je trouwens Russische Datsjas tussen de appartementsgebouwen ? Hier komen we zeker terug.",1,dutch,
"Maryse was heel aardig en de kamer was perfect. Het was schoon, rustig en op een goeie locatie. Maryse heeft ons vriendelijk uitgelegd waar we het beste de metro konden nemen, waar leuke restaurantjes zaten en hoe we bij verschillende attracties in Parijs kwamen. Op loopafstand van de Eiffeltoren is haar appartement echt op een toplocatie. We voelden ons welkom bij haar en hebben een heerlijke tijd in Parijs gehad! 
",1,dutch,
Francois en Isabelle hebben ons persoonlijk ontvangen in hun appartement. Zij zijn heel gastvrij. Francois heeft ons goed  informeerd over Parijs en goede tips gegeven voor restaurantjes en winkels in de buurt. De kaarten die we kregen waren erg handig.,1,dutch,
"We werden hartelijk welkom geheten. Het appartement en de buurt hebben de grandeur  van het Parijs van de 19e eeuw. Door de nabijheid van de Eiffeltoren is de locatie ideaal voor wie de weg niet goed kent in Parijs. De verhuurders zijn bijzonder aardig. Als er wat is kan een beroep gedaan worden op hun zoon die in hetzelfde gebouw woont. Op loopafstand is de Rue Saint-Dominique, waar op nr. 112 de bakker met thearoom een aanrader is. Ga ook naar nr. 145 voor de volkoren stokbroden van bakker Le Champ des Délices.",1,dutch,
"Het was een aangenaam verblijf bij Aude, goede ontvangst, mooi appartement , rustige buurt, dicht in het centrum , wij waren er om oudejaar te vieren met 6 personen en iedereen was tevreden ! Wij komen zeker terug !",1,dutch,
We hebben genoten van de luxe van dit appartement. Met een airco zou het top zijn!    De ligging is zeer gunstig.,1,dutch,
Lauent heeft goede bedden en zijn appartement is op een geweldige locatie in parijs.,1,dutch,
"Super onderkomen. Super ergonomisch en smaakvol ingericht.
Heerlijk rustig. Metro om de hoek, alsook bakker, cafe's en eetgelegenheden.",1,dutch,
"Ik zocht een appartement vlakbij Gare du Nord vanwege een vergadering. Een handige locatie voor wie snel bij het station wil zijn om de Thalys te pakken. Er zijn ook veel winkeltjes in de buurt en het appartement is zeer goed toegankelijk wat het openbaar vervoer betreft. De overdracht van de sleutel ging heel soepel en Ima was aanwezig om kennis te maken en alles uit te leggen. Voor vragen was hij altijd bereikbaar, ook al was dat in mijn geval niet nodig, omdat het verder goed was geregeld. ",1,dutch,
"Prima plek voor in je eentje, goede prijs/kwaliteit. Inderdaad rustig en koel (geen airco)",1,dutch,
"We werden heel hartelijk ontvangen. Alles zag er prima uit. De enige pech: het was het warmste weekend voor Parijs en omdat er geen airco is, was dat wel een beetje warm.
Prima ligging, vlakbij le Forum des Halles. ",1,dutch,
"Aangename ontvangst, kleine maar propere kamer, veel tips van Soha, ze houdt echt van haar buurt en dat charmeert!",1,dutch,
"Makkelijke verbinding dichtbij station noord. Buurt minder aangenaam. Nette kamer, goed bed, ideaal als je niet op je kamer wilt blijven en enkel een slaapplaats zoekt. Bij regen minder om daar ter plekke te blijven.",1,dutch,
"Anne was heel flexibel en duidelijk met instructies voor het appartement. Ze heeft een aantal kaarten, boekjes en aanbevelingen voor plaatselijke restaurantjes en barretjes en neemt de tijd uit te leggen waar je terecht kunt in de buurt. De omschrijving klopt prima! Het is een leuk en knus appartement op een leuke plek in Parijs. Aan de overkant is een overdekte kleine markthal en er zijn een hoop gezellige barretjes en restaurants in de omgeving. Ik kom graag opnieuw op bezoek bij Anne! ",1,dutch,
Prima appartement. Heel netjes en verzorgt. Vlakbij de metro en bakkerijtje. Heerlijke vakantie gehad. Het is wel gehorig en op de derde verdieping zonder lift.,1,dutch,
"Wonderful host. Definitely recommend.
  ",1,dutch,
"Samen met mijn vriend heb ik 3 dagen in het appartement van Maguy gelogeerd. De locatie is prima, om de hoek een metrohalte die je zo naar de Eiffeltoren brengt. Elke ochtend kregen we een vers ontbijtje, iets dat we niet hadden verwacht. De gastvrijheid van Maguy was erg prettig. Zeker een aanrader!",1,dutch,
"Zeer aangenaam verblijf: Benjamin was vriendelijke en correcte gastheer, de kunstzinnige slaapkamer en andere ruimtes(nieuwe badkamer,functioneel keukentje) waren volledig in orde. Prima vertrekpunt ook voor een minder toeristisch en zeer boeiend stuk Parijs( oa Belleville en Ménilmontant).",1,dutch,
"Het is een echte aanrader om bij Claire en Piet te verblijven! Ze zijn zeer hartelijk, geven allebei veel informatie over bezienswaardigheden en praktische tips en het was even leuk om een gewone babbel met hen te slaan. 
Het appartement is met smaak en gezellig ingericht, om je dadelijk thuis te voelen! 's Morgens zorgden ze voor een lekkere, straffe koffie met croissants en een baguette. Volgens ons is het dé beste buurt om te logeren: rustig, toch centraal en met veel charmante resto's en cafeetjes.",1,dutch,
Wonderful!,14,dutch,
"We hadden een heel goed verblijf in het appartement. Het was er heel rustig, ook de straat zelf was heel rustig. 
Het appartement zelf was supergezellig. Klein maar fijn! We hebben er goed geslapen, enkel de laatste nacht was het enorm warm, maar door het raam open te zetten was dit meteen opgelost. In de kamer stond ook een kleine ventilator voor als het echt heet is.
De badkamer was ook klein, maar groot genoeg voor ons. Enkel de laatste dag was er geen warm water. June-E heeft dit meteen opgelost en we konden voor ons vertrek nog een douche nemen.
June-E was heel vriendelijk en de communicatie verliep heel vlot. We hebben het appartement met haar gedeeld, maar hebben hier amper iets van gemerkt!
Zeker een aanrader!",1,dutch,
Super studio,5,dutch,
Leuke studio en leuke burt. Gemakkelijk contact met de eigenaar. Veel voorzieningen in de keuken.,1,dutch,
"Dit was een aangename en rustige slaapplaats in een leuke buurt. Niets op aan te merken: duidelijke communicatie, vlotte afhandeling, proper, etc. Bedankt!",1,dutch,
"Alain reageerde snel op onze reservering. Hij was gastvrij en gaf veel nuttige informatie over de stad. Het ontbijt was heel uitgebreid. Deze B&B ligt gunstig voor een bezoek aan het centrum. We hebben een keer gelopen (een mooie wandeling, deels langs de Seine), de andere keren namen we de bus die letterlijk voor de deur vertrekt. We komen graag nog eens terug.",1,dutch,
"Prima plek,
simpel ontbijt, met de franse croissant erbij.
Goede uitvals basis
Alain kan je genoeg vertellen om naar toe te gaan
",1,dutch,
Het is een gezellig appartementje met geweldig zicht . ( avondzon ) .,1,dutch,
"Prima ontvangst op het afgesproken tijdstip.
Zeer compleet appartement in een leuke wijk. Veel restaurants en winkels.
Metro en bushalte in de straat.
Isabelle is heel attent.",1,dutch,
"Leuk appartement op de bovenste etage heel centraal gelegen, Metro op 5 minuten afstand. ",1,dutch,
"Mijn vriend en ik hebben een geweldig verblijf gehad bij Mathilde & Jean-Pierre. De kamer is mooi aangekleed, bij aankomst stond er een heerlijk welkomstpakketje klaar, het bed en de douche zijn heerlijk en het appartement is verder prachtig. We hebben Mathilde & Jean-Pierre veel gezien en ze waren ontzettend gastvrij en behulpzaam. We voelden ons geen moment ongewenst, zelfs niet toen ze gasten hadden. De locatie is erg praktisch, in een straat vol met winkeltjes en restaurants, metrostation op 3 minuten lopen en dicht bij de Sacré Coeur. Van die drukte merk je echter niets in het appartement zelf. Als je op zoek bent naar een goede locatie, prachtig appartement én als je een kijkje wil nemen in het leven van een echte Parijzenaar, raden wij de locatie zeker aan!",1,dutch,
"ontvangst door Florent was hartelijk en ruimte was prima. Hou wel rekening met trappenlopen! Het appartement ligt lekker centraal, dus je komt snel overal in Parijs.",1,dutch,
"Zeer gastvrije en aangename ontvangst. Goede locatie, dicht bij Gare du Nord. ",1,dutch,
"Het huis van Patrick en Evelyne is een hele fijne plek. Het is ruim en heel huiselijk. Voorzien van alle gemakken, tot een jacuzzi aan toe! een grote tafel om gezellig aan te eten, heerlijke bedden met goede matrassen en kussens, genoeg handdoeken, fijne douches (3 badkamers!). de buurt is prima, er zijn bars en winkels heel dichtbij. Evelyne en Patrick zijn heel aardig en gastvrij, behulpzaam en vriendelijk. we voelden ons meteen thuis. ",1,dutch,
"Het contact met Evelyn verliep heel soepel en vriendelijk. De foto's en de informatie kloppen precies met de werkelijkheid, het is een ruim appartement, van alle gemakken voorzien. Evelyn was zo vriendelijk om allerlei lekkere dingen in de koelkast achter te laten, een flesje wijn zelfs en omdat het Kerst was ook nog een fles champagne. Ook fruit en vers water had ze neergezet. De informatie die ze gaf over het appartement en de buurt was heel prettig en informatief en dus nuttig.  De bedden waren allemaal opgemaakt, de badkamers waren prima en voorzien van badspullen en toiletpapier, zo ook het aparte toilet. In de kasten was voldoende ruimte voor onze spullen. Er stond zelfs een mooie kerstboom in de woonkamer! We konden gebruik maken van de handdoeken en zelfs ook van de tafelkleden. We hebben erg genoten van het appartement, het ligt in een heel prettige buurt en de metro ligt zo ongeveer onder het appartement, ideaal! Een absolute aanrader vinden wij het, mede dankzij de hartelijke ontvangst door Evelyn. ",1,dutch,
"Het is een hele fijne plek om te verblijven.
Midden in de heerlijke Marais maar toch heel rustig snachts.
De hosts zijn meer dan aardig!
Het appartement geeft je het gevoel alsof je in de gebroeders Leeuwenhart van Astrid Lindgren zit.
De voorzieningen zijn basic  maar daar is de prijs ook naar.
Qualiteit/prijs verhouding is perfect.
Echt een aanrader!",1,dutch,
Zeer praktische studio met alle nodige voorzieningen. Gelegen in een leuke wijk met de metro om de hoek. Ik zou het iedereen aanraden voor zaken of plezier.,1,dutch,
"Le Marais is een heerlijk plek in Parijs om te verblijven. Het appartement bestaande uit 2 woonlagen is bijzonder geplaatst aan de achterzijde (eerste verdieping) van een appartementen complex, dit maakt dit appartement meteen bijzonder t.o.v. de overige woningen in het complex. Mijn gezin heeft enorm genoten en we zouden morgen weer gaan!
",1,dutch,
"Alles is correct verlopen, in de buurt van zeer leuke bars en boetieken, aanrader!",1,dutch,
"Sophie haar beschrijving klopte; de sleutel lag op de afgesproken plaats; het appartementje is wel piepklein, maar schoon en alles wat je nodig hebt voor een kort verblijf is aanwezig. De televisie werkte niet.
 De buren (jongelui) waren erg rumoerig. Het appartement ligt ligt vlakbij de Marais en en het Metro station Frossaart en dat is heel prettig. Prijs/kwaliteit verhouding klopt.",1,dutch,
Fantastisch verblijf op een top locatie! Wij komen zeker terug!,1,dutch,
Appartement in een top buurt waar alles aanwezig is en veel te ontdekken. Het appartement heeft alles wat je nodig hebt voor een paar dagen Parijs en is brandschoon. De communicatie met verhuurder Damien verliep prettig en snel. Een echte aanrader.,1,dutch,
"Prima appartement, goede locatie, André was erg hulpvaardig en vriendelijk!
Ideaal voor een kort verblijf!",1,dutch,
"Vanaf het moment dat Adel me ontving, voelde ik me direct zeer welkom in zijn gezellige appartement. Hij zorgt ervoor dat je je direct thuis voelt en helpt je met goede tips. Adel is een geweldige gastheer en een visitekaartje voor airbnb. Het appartement is van alle gemakken voorzien en zeer gunstig gelegen. Niet in het centrum, maar dankzij de tram en metro sta je binnen twintig minuten in het hartje van Parijs.",1,dutch,
"Een echte aanrader! Mooi ingericht en voor Parijse begrippen ruim appartement, met een fantastisch uitzicht op Montparnasse, Eiffeltoren en Centre Pompidou. Zeker 's avonds met alle lampen uit is dit magisch! Adel is bijzonder gastvrij en reactief, met recht een super host! De tram ligt letterlijk op 50m en in de charmante Rue Saint Blaise (dat heel dorps aandoet) vind je leuke en betaalbare restaurantjes. Ik kom zeker terug!",1,dutch,
In dit appartement is het alsof je 3 dagen in Parijs woont! Het staat in een goede buurt. We werden ontvangen door een vriend van Alex en er lag een fles wijn in de koelkast!,1,dutch,
"contact met verhuurster was prettig. Ze had me uitgebreid geinformeerd hoe te komen bij haar studio. De buurt was prettig, vlakbij winkels en metro.",1,dutch,
"Anna is zeer vlot bereikbaar en gastvrij. Het appartement was gezellig en is gelegen in een leuke buurt in het hart van Parijs.  We verbleven er met vier vriendinnen, voor ons was deze accommodatie perfect qua prijs-kwaliteit.",1,dutch,
Heerlijk ruim en strak ingericht appartement midden in de Marais. De eigenaren zijn zeer vriendelijk en voortkomend. Ze spreken uitstekend Engels. Dit appartement is een aanrader voor een gezin met vijf personen. Voor huurders ligt een map klaar met tips voor leuke winkels en restaurants in de buurt. Parkeren in een garage in de buurt kost ongeveer 40 euro per dag. Er is geen goedkoop alternatief in de directe omgeving. Fietsen huren via velib is een fijne wijze om de stad te leren kennen. Dat kan om de hoek. Enjoy Paris!,1,dutch,
"Dit appartement is een aanrader voor wie een stijlvol ingerichte en centraal gelegen uitvalsbasis wil Parijs. Het is er mooi, proper en comfortabel. De instructies zijn glashelder en de communicatie verloopt vlot. Bakkers en metrostations vind je vlakbij. Perfect voor een weekendje Parijs.",1,dutch,
"Symphatieke ontvangst, mooi appartement met sfeervol balkon in leuke buurt. Winkelstraatje met heerlijke eetwinkels om de hoek en ook metro vlakbij.",1,dutch,
amazing little gem!,1,dutch,
"We hebben geweldige dagen gehad in Parijs, en in het appartement van Cedric. Het uitzicht is echt fatastisch. vanuit de woonkamer kijk je naar de Eiffeltoren, je ziet stuk Centre de Pompidou, in de verte de Arc en vanuit de slaapkamer kijk je uit op de Sacre Coeur. 
Appartement was schoon en we werden binnengelaten door Maria. Cedric was op welverdiende:) vakantie. De keuken is goed uitgerust en van alle gemakken voorzien. De metro is om de hoek en overal in de Oberkampf zijn leuke tentjes om wat te drinken en te eten. Happy Hour is hot in Parijs:) Complex is goed beveiligd. Kortom: een echte aanrader!",1,dutch,
"De kamer was super! Netjes, schoon en een fijn bed! Verder was de douche ook heerlijk. Erg fijn dat er een supermarkt naast het appartement zat.
Delphine reageerde erg laat op mijn berichtjes. Ik had contact gezocht via airbnb maar daar kreeg ik geen reactie, daarna via sms ook geen reactie, toen een keer gebeld, via (Hidden by Airbnb) en uiteindelijk kreeg ik een aantal dagen voor vertrek reactie toen ik heel concrete vragen stelde: waar kunnen we de sleutel vinden en hoelaat kunnen we in je apartement? 
We waren voor het eerste in Parijs en wisten dan ook nog weinig te vinden, we vonden het jammer dat Delphine zo weinig vertelde over leuke plekjes in Parijs. We kregen het idee dat ze hier niet echt zin in had. We hebben Delphine verder weinig gezien en gesproken. En zijn er zelf gelukkig ook goed uitgekomen!
Haar appartement is perfect gelegen! Dicht bij de metro en op loopafstand van veel monumenten(zoals de notre dame, louvre enz.) Ook was het plein van de Republique dichtbij en erg gezellig. Wel hadden wij moeite met het vinden van leuke, goedkope restaurantjes of cafeetjes. Ook wilden we nog een keer uitgaan maar dat hebben we niet gevonden. 
Wij hebben het erg naar ons zin gehad in Parijs! Een perfecte plek, een tip is dus wat meer tips over leuke restaurantjes of uitgaansgelegenheden.",1,dutch,
"Anne heeft ons gelijk het gevoel gegeven dat je welkom bent. Ze had gezorgd voor het eerste ontbijt en we mochten gebruiken wat er in de koelkast stond. Het appartement is ruim en zeer goed gelegen. Leuk ingericht en een lekker bed. In de buurt zitten echt superleuke winkeltjes ,restaurants  en barretjes. Wat een leuke plek om te zijn. Super.",1,dutch,
"Ik heb met een vriendin een heerlijke tijd gehad in Parijs. Het appartement is een prettig verblijf gebleken. Netjes en verzorgd en meer dan voldoende ruimte voor twee personen. Voor gezin met 1 a 2 kinderen ook geschikt. 's Ochtends ontbijt, in de zon, op het balkon. Wanneer ik weer eens naar Parijs ga, is dit wel het adres, waar ik naar terug zal gaan. Valerie, bedankt!",1,dutch,
"De ervaring met Valerie is positief! Ze was heel attent en flexibel.
Het appartement was mooi, modern, licht en ruim in een rustig appartementencomplex met lift. Auto konden we kwijt in de parkeergarage. Het appartement voldeed aan alle verwachtingen, het was een prettige plek om te verblijven!
Wij waren met zijn vieren. Bedden waren goed en ook de keuken prima. Ook heel fijn was het terras, bijv. om te ontbijten. 
De buurt was goed/redelijk, dichtbij het ov (metrolijnen 4 en 12). Goede mogelijkheden om in restaurantjes in de buurt te eten. ",1,dutch,
"Appartement zoals op de foto's.Levendige buurt.10 min lopen naar rommelmarkt,20 mi naar Place du Tetre.Vlak bij metro.Communicatie erg vlot.Vanuit Nederland makkelijk te bereiken (in 10 minuten de stad uit)  en de garage is erg makkelijk.Aanrader",1,dutch,
"Wij hebben echt genoten van ons weekje Parijs. 
Het appartement was zeer goed gelegen, vlakbij de metro en enkele winkels. 
Op een kwartiertje stonden we in hartje Parijs.
Zeker een aanrader voor een gezin met 1 of 2 kinderen.",1,dutch,
"We hebben genoten van Parijs en het appartement en de leuke omgeving.Het appartement was zeer aangenaam, comfortabel en smaakvol ingericht. En ook gastvrij. We genoten ook van de aanbevolen restaurantjes. Heel gezellig en goed gegeten.
We komen graag weer terug en bevelen het onze vrienden en kennissen zeker aan.
Hartelijke groet,
Ellen",1,dutch,
"Leuk ingericht en praktisch ingedeeld net appartement, met voldoende ruimte voor vier personen in een levendige wijk in Parijs.",1,dutch,
"Ruim appartement op een mooie locatie. Met parkeergelegenheid. Dichtbij park met speeltuin. Ideaal voor kinderen. Dichtbij de metro en die brengt je met 10 minuten in hartje Parijs. Het appartement is ruim met woonkamer, keuken, 3 slaapkamers, 2 badkamers en een aparte wc. Alice spreekt goed Engels en is ook bereikbaar als er iets aan de hand is. Echt een aanrader. ",1,dutch,
Grand studio,1,dutch,
"Deze loft is de begane grond van een appartementencomplex. Het is een voormalig fabriekje en is helemaal opgeknapt naar eigen inzicht van de bewoners. Dat is prachtig gelukt en heeft een industriële look gekregen. Alles klopte.
We hebben deze loft gehuurd vanwege een zakenreis met 4 personen. Iedereen had zijn eigen slaapkamer dus qua ruimte was het voortreffelijk. 2 slaapkamers hebben een eigen badkamer en wc, en daarnaast is nog een grote ruime badkamer beschikbaar met rainshower en dubbele wasbak, toilet apart. 
De woning is 's redelijk gehorig, gelukkig niet voor geluid van buitenaf, maar de houten vloer en dunne wandjes zorgen dat je 's nachts bijna geen geluid durft te maken (hoesten, toiletdeur, etc).
De prachtige patio/tuin maakt het een uniek plekje in Parijs en bracht samen met de grote raampartijen veel licht in de kamer.

Wegens lange werkdagen hebben we de keuken eigenlijk niet gebruikt, maar was voorzien van alle gemakken. Oven, Amerikaanse  koelkast, vaatwasser, koffiezetapparaat, blenders, nespresso. Ik miste alleen een waterkoker.

Bij aankomst zijn we netjes ontvangen door de eigenaren en hebben ons meteen het huis laten zien en sleutels/deurcodes overhandigd. Het huis was netjes opgeruimd.

De omgeving is een typische straat in Parijs met diverse bars/restaurants in de buurt. We waren met 1 auto en mochten gebruik maken van hun privé parkeerplek welke een paar minuten van het appartement af lag. We hadden wel moeite om steeds de ingang te vinden (al had de eigenaar laten zien hoe we er moesten komen) dus hebben eigenlijk aan de straat geparkeerd. 's Avonds een plekje vinden was een kleine uitdaging maar lukte altijd.

Airbnb gebruik ik liever voor een goedkoop alternatief in plaats van een hotel, maar voor zo'n €94 per persoon per nacht, is het geen goedkope plaats om te huren. De locatie, ruimte en voorzieningen maakt het wel de moeite waard.

Multimedia: Geen tv in de woonkamer. Wifi beschikbaar.

Barbara, de eigenaresse, was goed bereikbaar en zeer vriendelijk. Bij vertrek konden we de sleutels achterlaten op tafel. 

Zoek je een mooi ruim plekje, vlakbij het centrum gelegen, dan is dit zeker een aanrader!
",1,dutch,
"Wij zijn net terug van een paar heerlijke dagen in het appartement van Alexandre. We hadden vantevoren uitgebreid mailcontact gehad en hij had ons al de nodige informatie gemaild, inclusief leuke links voor Parijs en omgeving. Erg vriendelijk en prettig!
We werden bij aankomst welkom geheten door vriendin van Alexandre, die ons een kleine tour gaf van het appartement. Het appartement is van alle gemakken voorzien (inclusief privé parkeerplaats) om met ons gezin (2 volwassenen en 2 kinderen) te verblijven. De verbindingen naar het centrum zijn prima (binnen 10 minuten ben je bij het grote metrostation Nation). Al met al een aanrader en zeker voor herhaling vatbaar. Nogmaals dank, Alexandre, we hebben het erg leuk gehad!",1,dutch,
"Stond buiten klaar om ons naar P-plaats te leiden. Rondleiding en toelichting in appartement. 
Uitgebreide gids met mogelijkheden in de wijk en in de stad.",1,dutch,
Een bijzonder ingericht en gezellig huis heel centraal gelegen in Parijs. Wij waren met vier volwassenen waarvan twee op hogere leeftijd. Dat was alleen lastig doordat er geen douche was (wel bad met hoge rand). Het huis was redelijk netjes en alles was aanwezig. Prima bedden. We hebben de eigenaresse niet gezien maar ze was altijd bereikbaar en behulpzaam. Kortom een plek om aan te bevelen en terug te gaan.,1,dutch,
"Grandioze stek om Parijs te verkennen. De buurt is levendig en toch veilig. Met fijne resto's en bars in alle smaken en kleuren. De metro stopt op minder dan 100 m. Maar je wandelt ook zo de winkelstraten en de Marais in. Het ruime appartement is apart van interieur, netjes en comfortabel. Het ligt wat achterin, zodat je even weg bent van de gezellige drukte buiten. Thézame hebben we niet gezien, maar ze toonde zich zelfs vanop afstand een prima gastvrouw. (Zo hielp ze ons in geen tijd aan een 3de sleutel toen we onszelf hadden buitengesloten...) 

In één zin? Helemaal BoBo in de best mogelijke betekenis van het woord! 

(wij logeerden graag bij Thézame met 2 volwassen en 3 'kinderen' van 15/15/11 jaar)",1,dutch,
"Leuke plek, we waren verrast door de stilte midden in Parijs.",1,dutch,
"rustige plek, leuke wijk, fijne bedden, schoon, hebben genoten met onze kinderen van lang weekend in Parijs",1,dutch,
"Beste Himanshu en Diane,
We hebben het heel erg naar onze zin gehad in jullie appartement. Alles was zoals verwacht en vooral de locatie vonden wij prima. Het was fijn dat wij later mochten vertrekken aangezien onze trein rond zes uur vertrok. We hebben eigenlijk maar 1 minpunt : een van de radiatoren in de woonkamer kon niet uit. Daardoor was het een beetje te warm, zelfs voor een winterse dag.",1,dutch,
"Prachtige appartement in een leuke wijk in Parijs. Het appartement is ruim, modern ingericht en geeft een gevoel van vrijheid, middenin een drukke stad. Vlakbij Rue Lepic, de Sacré Coeur en met vele leuke restaurantjes in de buurt. Ook parkeren kan op 10 minuten lopen, metrohalte op max. 5 minuten afstand. 
Positief over het bed en de kwalitatief goede slaapbank. Vaatwasser, koelkast, goede douche, alles is aanwezig. 
Stem wel goed met de eigenaar af over de tijd van aankomst en het incheckmoment. Bij ons was het appartement nog niet klaar toen wij 's middags aankwamen. Dit kan vervelend zijn. Ook een punt van aandacht is het uittrekken van schoenen in het appartement. Voor ons geen probleem, maar je moet hier wel op ingesteld zijn. 
Overall: topplek! ",1,dutch,
"De communicatie met Emmanuel verliep prima en duidelijk. We hebben hem niet gezien, maar de informatie over sleutel ophalen etc. was hel duidelijk. Het appartement is werkelijk erg mooi, ruim en licht. Het klopt dat het arm water niet werkte, dat is jammer, we houden niet van een koude douche. Voor de rest echt uitstekend. De buurt is prima, appartement ligt om de hoek van het metrostation en op loopafstand van de Sacre Coeur en Montmartre. In de straat zit een heerlijk Thais restaurant. Al met al zeker een aanrader!",1,dutch,
"Superlocatie, dicht bij de Sacre Coeur. Vanuit Gare du Nord makkelijk te bereiken te voet. Metro dichtbij om heel Parijs te verkennen. Appartement prima, alles zit erin wat je nodig hebt voor een paar dagen Parijs te verkennen.
Duidelijke communicatie met de verhuurder, alles was goed geregeld. Aanrader dus.",1,dutch,
"Wij, gezin met twee dochters van 13 en 17 jaar, zijn drie dagen en drie nachten te gast geweest in dit fijne appartement. Het is niet groot, maar heeft wel drie slaapkamers, een grote badkamer en goede keuken. Het is fris en schoon. Zeer vlakbij is een grote supermarkt en er zijn diverse eetgelegenheden in de buurt. En niet te vergeten: de bakker is aan de overkant. Het contact met de eigenaresse was prettig, duidelijk en gastvrij. Ook mochten we onze bagage de laatste dag nog tot 1600 uur  in het appartement laten staan. Kortom, voor herhaling vatbaar.",1,dutch,
Heerlijk sfeervolle plek in fijne gemoedelijke wijk. Bedankt Anne-Valerie voor het aanbieden van dit met veel smaak en praktisch ingerichte appartement!,1,dutch,
"Dit sfeervolle appartement met een geweldig uitzicht op top van de Eiffeltoren is niet heel groot maar wel van alle gemakken voorzien, ideaal voor 2 personen. Het ligt in een hele fijne wijk van Parijs (15e arr.) met een metrostation op de hoek van de straat. Het ligt op de 6e etage en door dubbel glas merk je weinig van het verkeer. De lift van het complex is heel klein, maar het is een mooie uitdaging om de trappen te nemen. Anne Valerie communiceert snel en heel vriendelijk. Je voelt je meteen heel welkom. Wij gaan zeker nog een keer terug komen op deze toplocatie!",1,dutch,
Fijn verblijf!,1,dutch,
"Samen met mijn vriendin van donderdag tot zondag verbleven in het appartementje van Julien. Julien zelf niet gezien maar de correspondentie was zeer aangenaam. Het appartement is klein maar heeft alles wat je voor een lang weekend in Parijs nodig hebt, een goede douche en een zeer goed bed. Dit is voor mij, 1,90 meter lang, in het buitenland altijd afwachten. 

Wij zijn vanuit Nederland met de auto naar Parijs gereden en via (Website hidden by Airbnb) op 6 minuten lopen van het appartement een parkeerplaats in een parkeergarage gereserveerd. Dit beviel erg goed.

Conclusie, het was zeer aangenaam te verblijven in het appartement van Julien. Ik zal het appartement dan ook aanraden aan toekomstige gasten die op een top locatie, misschien wel de mooiste wijk  in Parijs wil verblijven.",1,dutch,
Very nice studio. Well organized.,1,dutch,
Mooi appartement in heelijk authentieke buurt met zeer gastvrije ontvangst! Absolute aanrader!,1,dutch,
Cyril en Gaelle waren heel gastvrij en gaven uitstekende tips. Het appartement is heel mooi en heeft een schitterend uitzicht. De voorzieningen zijn optimaal. Een grote aanrader!!,1,dutch,
Andrea est adorable et Le studio est top,1,dutch,
"Wij vonden het erg goed geregeld.
Het appartement was netjes en schoon. 
Tram Severine ligt vlak voor de deur, zodat je met openbaar vervoer heel gemakkelijk kan reizen. (aan te raden)
Nathalie is er behulpzaam bij voorkomende vragen.
Wij hebben er erg van genoten en alle kanten van de stad gezien!
Toppertje!

de Joppies",1,dutch,
"Mooi en vooral schoon appartement aan de rand van Paris. Zeer aardige mensen die er alles aan doen om je thuis te voelen. 
prima tijd gehad.
Thanks!

",1,dutch,
