comments,N,lang,en-en,comments
"2개월 장기 투숙이었는데 매주 깔끔하게 청소해주시고 새로운 시트, 수건 가져다주셨어요. 가끔 집으로 초대해주셔서 같이 시간도 보낼 수 있었고 그런 세심한 배려가 감동이었습니다. 위치도 좋은게 주위에 지하철 역이 3개가 있고 버스 정류장도 코앞에 있어서 어디든 쉽게 갈 수 있고 주변에 몽쥬약국도 있어서 한국분들 많이 찾아 오시더라구요. 주위에 없는 편의시설은 거의 없고 치안도 좋습니다. 오래된 건물이라고는 하는데 생각보다 훨씬 깔끔하고 낙후된 느낌은 없어요. 다만 벽간소음이 좀 있는데 사실 한국만큼의 시설을 기대하는건 무리가 있어서 ,, 개인적으로 딱히 큰 문제는 아니었습니다. 다 너무 좋았던 것 같아요 낮에는 파리 지붕들이 펼쳐져 있어서 참 멋졌고 날 좋은 날 밤에는 별이 보일만큼 멋진 뷰를 가진 스튜디오였습니다. 무엇보다도 호스트가 너무 너무 친절하고 좋습니다. 후회 없는 선택이었네요.",1,bulgarian-iso8859_5,ko-en,"2 months long-term stay was very neatly cleaned and new sheets, towels brought. Occasional home invitation at the same time could send and then the attention to detail is impressive. The location is also good, around the Metro Station 3 bus stop code in front of you easily can go around the Mont-pharmacy in a find today. Around with no place to stay, almost no policing. The old building is much cleaner and outdated feeling. Just wall-time noise little the fact that Korea as well as to that bunch, personally, really big problem. Too good seems to be low on Paris roofs unfolds you can see was wonderful and good weather at night the stars look just as cool as the view with Studio. More than anything, the host is so so friendly and nice. No regrets choice."
"우리도착시간이 거의 밤 11시가 넘어가는 시간임에도 별 크게 문제없이 집에 들어갈 수 있어서 좋았음. 다만, 나의 짧은 영어실력으로 집에 들어가는 방법을 바로 이해하지 못했던점. 그러나 3일 여기서 지내면서 프랑스집을 경험할 수 있어서 좋았고, 에펠탑이 그리 멀지 않았던점, 바로 옆에는 마트가 있고, 야시장도 구경할 수 있었다. 
호텔이 아니라는 점을 기억한다면, 이 집에서 프랑스식 집을 경험해 보는 것도 그리 나쁘지 않은 것 같다. 
마루가 오래되어서 삐꺽거리고 천정에 전등이 없고 일부 전등이 나가서 밤에는 어둡다고 느낄수도 있을 것 같다. 하지만 난 이 집을 긍정적으로 평가한다.",1,bulgarian-iso8859_5,ko-en,"Our arrival time is almost 11 at night is beyond time for them largely without problems into the House. However, I'm short of word as entering the house that way just did not understand the point. But 3 days here in France to collect the experience was nice, and the Eiffel Tower not too far away was the store, right next to the Mart, night market, you can. 
The hotel is well remember that, in this house the French house experience is so bad that it is not the same. 
The flooring is old and the creaks and ceiling lights and some lights go out in the night in the dark and feel you would like. But I this House me a positive rating."
Прекрасная французская квартира,1,bulgarian-iso8859_5,ru-en,Beautiful French apartment
집이 쪼콤 짝당 그것빼고는 대체적으로 훌륭하다.,1,bulgarian-iso8859_5,ko-en,The house is a squat sweet even Per it's generally great.
"집 위치는 파리의 중심인 퐁피두센터를 걸어서 10분이내로 갈수 있어서 좋았습니다. 물론 집도 겨울이라 추울까 걱정했는데 따듯하게 잘 지냈습니다. 근처에 수퍼도 가깝고 지하절 역도 가까워서 좋았습니다. 지역에 중국식당이 있고 조그만 중국 수퍼도 있습니다. 집은 작고 아담하고 저희 4명 어머니,아내 , 저 그리고 아들(6세)가 머물기에는 조금 작은 듯 하지만 그런데도 만족스럽습니다. 단지 집앞에 보행도로라 처음에는 당황스러웠습니다. 그리고 처음에 인터넷이 잘 안되어서 불편했지만 곧 수리해 주어서 잘 사용하고 왔습니다. 그리고 마지막으로 집안 마루 바닥이 소리가 심해서 밤에 화장실 가는 것이 신경 쓰입니다....저희 어머니는 엘리베이터가 없어서 불편했지지만 젊은 사람들이 다니기에는 불편하지 않을 듯 합니다. 주변 환경도 밤 늦게 까지 활기찬 분위기라 위험하지 않습니다.",1,bulgarian-iso8859_5,ko-en,"The House location of Paris, Centre Georges Pompidou Center within 10 minutes walk of ... more Of course the house even in the winter this is cold up I was worried as well. Near super close and underground control station so don't. Local Chinese restaurant, but a Chinese Super. The house is small and Adam and our 4 People, mother,wife , and son(6 years old)to stay a little small but nevertheless satisfactory. Just the house in front of the pedestrian roads, at first confused. And for the first time on the Internet as well massage parlours, but soon repaired to good use. And finally the House floorboards the sound is deep in the night on the toilet with that mind.....My mother have no lift was inconvenient, but young people in that uncomfortable not to. The environment around even late at night up the vibrant atmosphere as not dangerous."
밤 늦게도 주택가라서인지 돌아다녔던 곳들 중에 가장 안전하다고 느꼈던 곳에 있었다. 주변에 빵집 큰마트도 있거 지하철역에도 걸어서 금방 도착할 수 있었다. 아 엘레베이터가 없었지만 2층이라서 괜찮았다,1,bulgarian-iso8859_5,ko-en,"Late at night residential in the back was where most of the safe and felt the place was in. Around bakery large site or area on the walk from the arrival. No Elevator was not there, but the 2 layers I was fine."
우선 1번 도어 번호키 누르고 두번째 키박스 열 때 힘껏 잡아 당겨야 해요. 비밀번호 누르고 옆에 누르면서 잡아당기는게 너무 힘들었어요~ 그래도 호스트가 채팅수준으로 메시지 해주고 전화도 바로 연결되서 좋았습니다. 청결하고 마트 가는 길에 보이는 에펠탑이 예술이에요~,1,bulgarian-iso8859_5,ko-en,Priority number 1 Door Number key press and the second key to the box when you open the hard pull. Password click Next click the pull was a little too hard~ so the host chat level with the message and the phone was good. Clean and Mart on the way to see the Eiffel Tower in the art.~
"여행을 하면서 다른 나라에서 온 게스트, 현지인과 숙소를 공유하는 것은 매우 흥미롭고 가치있는 일이었다. 그렇지만 개인실 문에는 잠금장치가 필요해 보인다. 다정한 우리의 호스트는 숙소를 감각적이고 편리하게 구성해 두었으며 항상 청결하게 유지했다. 특히 엘레베이터가 있기 때문에 짐이 많은 게스트에게는 더할나위 없이 훌륭하다. 숙소는 루브르와 가까운 번화한 곳에 위치하여 안전했고, 파리에서 즐길거리를 도보로 이용할 수 있다. 우리가 짧게 머물렀던것이 가장 아쉬운 부분이고, 파리에 다시 여행하고 싶게 만드는 멋진숙소이다.",1,bulgarian-iso8859_5,ko-en,"While travelling from different countries the guest, locals and the perfect place to share is very interesting and valuable. But the private room door on the lock necessary. For our host home to the sensual and easily configured for two was always kept clean. Especially the Elevator because there is a burden many guest in around a great. Place the Louvre and close to the bustling location was safe and, Paris or walking. We briefly stayed it the most beautiful part, in Paris to travel back to want to create a wonderful stay."
Все понравилось. Париж прекрасен.,1,bulgarian-iso8859_5,ru-en,I liked everything. Paris is lovely.
아주 친절하게 대해줬고 편하게 숙소를 이용할 수 있도록 해주었습니다. 여행하는데에 있어 많은 도움을 주었고 아침마다 나오는 빵은 아침마다 기분을 좋게 해주었습니다.,1,bulgarian-iso8859_5,ko-en,Very kind to me and convenient place to use. Travel a lot helped and the morning I bake it every morning to feel better.
호스트분이 역까지 데려다 주셔서 고마웠습니다.,1,bulgarian-iso8859_5,ko-en,Host station to thank it was very helpful.
"2세 아기와 함께한 여행이어서 무엇보다 숙소의 위치가 중요했어요. 에펠탑과 샹제리제 거리가 다 가까이에 (걸어서 20~30분이면 닿을 거리) 있었고, 지하철역도 8호선 13호선 Invalides역이 걸어서 5분 거리에 있어서 정말 좋았어요. 제가 에어비앤비가 처음이라 다른 숙소와 비교는 못하겠지만, 아파트도 저희 가족은 정말 만족했답니다. 거실에 침대도 쉽게 접히고 펴졌구요. (거실침대 쿠션감은 좋지 않았어요.) 가장 맘에 들었던 부분은 주방입니다. 요리하고 바로 먹기에 편하고 예쁜 주방이에요. 저흰 아기가 감기로 아파서 외출을 많이 못했기에 집에서 밥 해먹을 일이 아주 많아서 참 이용을 잘했어요. 세탁기도 잘 사용했구요. 체크인시 호스트를 만날 줄 알았는데 체크인 방법이 상세히 적힌 메일만 받았어요. 체크아웃시에도 메일로만 받았구요. 호스트를 만나지 못해 아쉬웠지만 체크인시 어려움은 없었답니다.
가족간 여행에 특히 좋을거 같은 숙소입니다. 집에서 요리를 많이 하지 않는다면 좀 아까울 거 같아요.
호텔은 매일매일 청소해주니 반짝반짝 깨끗하지만, 이 아파트는 아파트니 당연히 스스로 청소하고 빨래도 해야해서 그런 부분은 불편할 수 있을거 같아요. 수건도 큰거 2장만 지급됩니다. 전 작은 수건 3장 가져갔는데 아주 잘 썼어요.
넘 좋았던 숙소였어요. 호스트 길리아 님께 감사합니다. 후기를 보는 다른 분들도 잘 선택하시고 좋은 여행 하시기 바랍니다.^^",1,bulgarian-iso8859_5,ko-en,"2 years old baby with here in the What than the location of the hostel was important. The Eiffel Tower and Champs Elysees Street is in close proximity (within 20 to 30 minutes within a distance), area of 8 line No. 13 Line No. Invalides station is a 5 minute walk from it was really good. I Airbnb for the first time in a different place and compare that, but not the apartment, so our family was really pleased with the response. In the living room beds easy fold and unfold. (Living room bed cushion texture was not good.) The most liked was the kitchen. Cooking and eating in and pretty kitchen. We baby cold sick in addition to did a lot more at home in the Bob hammock there are so many things from this well. Washing machine to good use. Check the host to meet I thought check Way detailed written mail only. Check out in the mail but received. Host only or not but check the difficulty was no answer.
Family travel is particularly good as is the accommodation. Cooking at home doesn't do much if you get well.
The hotel has daily cleaning is very shiny clean, but the apartment is naturally cleaning and washing should also be in such a part can be uncomfortable to remove. A towel also large or 2 only will be paid. Ago small towel 3 took it very well written.
Over a good stay. Host the way our Lord with thanks. After watching other people well-chosen and good travel.^^"
센강 접근이 쉬웠어요. 교통 요지입니다,1,bulgarian-iso8859_5,ko-en,Center Health Access was easy. Transport.
숙소는 깨끗했고 아주 안전한 곳에 위치해있어요.,1,bulgarian-iso8859_5,ko-en,The accommodations were clean and very safe place to be.
все отлично,1,bulgarian-iso8859_5,ru-en,everything is fine
가격을 고려한다면 최상의 위치와 컨디션입니다.,1,bulgarian-iso8859_5,ko-en,Is the best location and condition.
에펠탑 근처 숙소로 걸어 올수도 있었다.,1,bulgarian-iso8859_5,ko-en,The Eiffel Tower near the hostel and walked up.
"нас встретил друг Жана , Фредерик . все рассказал и показал ,квартира  отличная светлая ) все понравилось )))) ",1,bulgarian-iso8859_5,ru-en,"we met a friend of Jean , Frederick . all told and shown the apartment great light ) I liked everything )))) "
올라가는게 좀 힘들지만 가성비 최고입니다.,1,bulgarian-iso8859_5,ko-en,"Climb a bit tough, but the best."
"겨울에 방문해서 숙소가 추울까봐 걱정했는데, 난방기가 두 개나 있고 화장실도 난방이 되어 전혀 문제 없었어요. 수압도 세고 온수도 펑펑 나와요. 주변에 각종 가게들도 많고 아이들이 많은 안전해보이는 동네예요.
다른 후기에도 적혀있듯이 원룸이고, 소파배드이며, 1층에 위치한 방이에요. 바깥 도로와 한계단도 차이나지 않는 1층이요. 건물의 출입문과 맞닿아 있는 방이라 사람들이 철문을 여닿는 꽤 크게 들려요. 다행히 한밤중에는 드나드는 사람이 없었는지 조용했구요.
커피포트 등 기본적인 주방기구들이 있어서 간단히 요리도 해먹을 수 있고, 약간의 소스와 비스킷들이 있었지만 저희는 먹지 않았어요. 냉장고랑 전자렌지도 있어요.
체크인과 체크아웃 시간은 앞뒤 손님 일정에 따라 유연하게 조정할 수 있어 좋았어요.",1,bulgarian-iso8859_5,ko-en,"Visiting in winter the cold was worried that my radiators, two and the bathroom heating was no problem. Water pressure and hot water plonk. Around various shops, and many children get a lot of safety to the neighborhood.
After another also written as one-room, sofa, dispenser, located on the 1st floor. Outside of the road and also the car or not 1 layer. Building of the door and bordering room people iron door hammered quite significantly. Fortunately the middle of the night on that or the person is.
Coffee and other basic kitchen utensils you can simply cook a hammock, a little sauce, and biscuits were but we did not eat. Refrigerator restaurant microwave.
Check-in and check-out time is front and back guests according to the schedule flexibility to adjust."
"这次的房源除了位置不错几乎没有什么好的感受了~不愉悦,体验感除了不开心还是不开心｡房东其实就住在隔壁,是个看着还算和善的法国人｡我预定的时候说明是一对夫妇带孩子,后来因入住当天有个朋友遇到紧急情况无地可去所以临时决定更改预定将房客增一人,费用另补,当天也在网站上进行了更改｡入住时房东不在,他的一个朋友接待了我们,也及时和她沟通了这个情况｡隔天房东发了讯息,语气很不友善,字里行句的不乐意｡之后,我们有其他行程离开了巴黎2,3天,回来后,房东开始各种“善意”的提醒,各种挑刺和不妥,我们都一一按他的要求进行~出门在外,总是期待安心和快乐的｡最后2天,发生了一个意外,我和孩子在餐桌上进食,突然,靠在墙壁放置桌上的镜框装饰画突然砸下来,桌上当时有玻璃杯等硬物,可想而知当时的状况,非常危险,孩子吓得哇哇大哭,我也不知所措!!!及时将这个情况反映给了房东,他表示很生气,发泄了很多不满意,要求我们赔偿30欧｡总归是在我们入住期间发生的意外,虽然那张装饰画放置的位置不合理存在安全隐患等但我们还是答应了他的要求｡第二天中午(6月17日)也就是离我们计划离开时间不到4个小时,房东打来电话要求赔偿130欧,听到之后,非常愤怒!一夜之间涨了100欧,我也是醉了!!!用中国话来讲,这叫狮子大开口,落井下石的行为!!!怎么办?还是需要理智解决,当即决定买一个新镜框赔偿给他好了,于是开始在巴黎街区的各种寻找和狂奔,终于在约定时间之前妥善解决了,新买了一个比之前更好的镜框｡讽刺的是,这个新镜框价格不到30欧｡房东的朋友发来信息表示满意｡最后一天,让我们体验了非常糟糕的感受,在巴黎住过很多房,这个算是最“奇葩”的一次了,当然,这并不影响我们对巴黎的喜爱｡并不是所有人都是善良的｡对房源不做过多评价,对房东先生也不做过多评价了｡我这是写下我的经历和感受,希望对大家多方面在这个房源上有个更清楚的了解｡",1,bulgarian-iso8859_5,zh-en,"This time, the room source in addition to the good location there is almost nothing good feeling to not the pleasure,experience a sense in addition to not happy or not happy as well. The landlord actually lives next door,is a look pretty good French house. I book when the description is a couple with a child,and later due to the check-in day with a friend in case of emergency without can to so the temporary decision to change the predetermined will of the tenant by a person,the cost of another Supplement,the day also on the site a change House. Check-in when the landlord is not,one of his friends received US,also timely communicate with her in this case as well. The next day the landlord sent a message,the tone was not friendly,the word in the line sentence of not happy home. After that,we have other stroke left Paris 2,3 days,come back later,the landlord began a variety of“goodwill”reminder,a variety of prick and wrong,we are all one according to his requirements to go out,always look forward to peace of mind and happiness. The last 2 days,the occurrence of a accident,me and the kids at the table to eat,suddenly,against the wall is placed on the table frame decorative painting suddenly drop down,the table when the when there is glass and other hard objects,imagined at the time of the situation,very dangerous,children scared wah-wah cry,I'm overwhelmed!!! Timely will this situation reflects to a landlord,he expressed very angry,to vent a lot are not satisfied,ask us for compensation of 30 Euro's. It's in our check-in occurred during the accident,although that piece of decorative painting placed in the position of unreasonable security risks, etc. but we still agreed to his request area. The next day at noon(6 on 17th)which is away from our planned departure time less than 4 hours,the landlord called demanding compensation for 130 Euro,hear,very angry! Overnight gone up by 100 Euro,I was drunk!!! With Chinese terms,this is called The Lion big open mouth,adding insult to injury behavior!!! What do I do? Still need a sensible solution,immediately decided to buy a new frame for compensation to the he well,began in the Paris neighborhood of the various looking for and bolted,finally in the appointed time before the proper solution,buy new one than before better frame house. Ironically,this new frame the price less than 30 Euro's. The landlord's friend sent a message, expressed satisfaction as well. On the last day,let us experience a very bad experience,in Paris lived a lot of room,this was the most“wonderful”time,of course,this does not affect us to the Paris of love as well. Not all people are good. The listings do not do too much evaluation,to the Mr. Landlord also do not do too much evaluation of the area. I this is to write down my experiences and feelings,I hope everyone respects in this listing have a more clear understanding of the area."
집이 아주 깨끗해요. 조금 작긴하지만 3명이 쓰기 딱 좋습니다. 와이파이가 아주 빠르고요. 집앞에 까르푸가 있어서 저녁마다 집에서 밥 해먹기 좋았습니다. 다만 메트로 이용하기에 10-15분씩 걸어서 나가야해서 위치가 조금 아쉽긴 했습니다. 호스트 친절하구요 엘리베이터없지만 1층(우리나라 2층)에 있어서 짐 옮기는데 문제없어요.,1,bulgarian-iso8859_5,ko-en,"The house is very clean. A little small, but 3 people write just right. Wi-Fi is very fast. The house in front of the Carrefour in the evening every house in the Bob hammock was great. The only metro in 10-15 minutes of walk I have to position very. Host friendly. no Elevator, but 1st floor(US 2nd floor)in the load move with no problem."
"위치도 좋고 깔끔한 숙소였습니다.
추천합니다~",1,bulgarian-iso8859_5,ko-en,"Good location and neat place.
Recommended.~"
"조용하고 안전한 동네에 위치해있어서 안심하고 다닐 수 있었다. 혼자서 지내기에 알맞은 형태의 숙소였으며 생활하는데 필요한 것들이 갖춰져있었다. 마트, 지하철역, 빨래방 등 모두 도보 2분이내에 있었고 에펠탑도 도보로 이동 가능했다.",1,bulgarian-iso8859_5,ko-en,"Quiet and safe neighborhood located in the safe and had. Alone, in a reasonable form of accommodation was needed to live what they stocked. Mart, Metro, etc all 2 minutes were on the Eiffel Tower a."
"주택가에 위치해서 좋았어요. 
근처에 마트,빵집,약국도 있어서 진짜 사는것 같은 기분이였어요. 바로 앞에 장이 서는 날이 있는데 그것또한 재미있었어요. 
호텔이라 수건도 매일 갈아주고 청소도 해주고 가격도 저렴해서 다음에 또 찾을 것 같아요. ",1,bulgarian-iso8859_5,ko-en,"In a residential location. 
Near the Mart,bakery,pharmacy, also in real it feel like. Right in front of the Chapter each day that it is even more fun. 
The hotel towels are very very clean and the price is also affordable by following or going to find. "
"바스티유 광장 근처여서 어디든 접근성이 좋았고, 집은 매우 깨끗하고 사진 그대로였습니다. 요리하기에는 환기가 잘 안되는 편이여서, 간단한 요리만 가능합니다. 그외에는 불편함없이 잘 지내다 왔어요. 복층도 크게 불편하지 않았습니다.",1,bulgarian-iso8859_5,ko-en,"Bastille, near the Square in the city was great, the house is very clean and exactly as pictured. Cooking in a well ventilated are at this, simple cooking only. In addition, without the inconvenience well...... Duplex also significantly discomfort did not."
"걸어서 1분 좀 넘게 걸어가면 역이 있어서 좋고 방도 넓고 깨끗해서 좋다.
방이 2층에 있고 엘리베이터도 있어서 무거운 짐이 있어도 괜찮을 것 같다.
따뜻한 물도 잘 나와 샤워할 때 좋으며 냉장고, 정수기, 인덕션 등도 다 있어서 음식 해 먹기도 좋다.
집주인은 와인도 2병 주시고, 열쇠가 없을 때 전화하면 직접 와서 열어주기도 하고, 체크아웃 후 짐도 맡아주시는 등 매우 친절했다.
다만 선풍기만 있고 에어컨이 없는 것이 단점이다.
숙박 기간 중 최고기온이 38도로 올라가는 날이 있었는데, 그날은 잘 때나 숙소에 도착했을 때 꽤 더웠다. 선풍기는 있어서 버틸만했다.",1,bulgarian-iso8859_5,ko-en,"1 minute walk little more than walk to the station was great, room was spacious and clean.
The room is on the 2nd floor and Elevator is in heavy load, even if it seems to be OK.
Warm water well and the shower good with a fridge, water purifier, induction, etc then you are in the food that eat is also good.
The house wine is 2 bottles, the key is not when to call you directly and in the open and, after check-out, Luggage take care of as very friendly.
Just a fan, but air conditioning is a disadvantage.
During the stay the best temperature of 38 degrees this day was that day, when sleep or stay when I arrived in was pretty hot. Fan is in steel only."
"Апартаментът е много добър - идеален за семейство с две малки деца (спалнята е преходна). Приятно обзаведен в хубава кооперация - магазин наблизо, както и много ресторанти. Merci",1,bulgarian-iso8859_5,bg-en,"The apartment is very good, perfect for a family with two small children (the bedroom Suite). Nicely decorated in a good co-op store nearby, and many restaurants. Merci"
"Шикарная комната, милая хозяйка",1,bulgarian-iso8859_5,ru-en,"Gorgeous room, lovely hostess"
"프렌치 경험을 원한다면 아주 적합한 숙소입니다. 다시 한번 파리를 간다면 이곳에 머물 것입니다. 사진과 동일한 인테리어, 햇빛, 크기입니다. 지하철 역하고 3분 거리로 접근성 또한 뛰어납니다. 호스트의 세심한 관심으로 아주 포근하고 편한 4박을 할 수 있었습니다. ",1,bulgarian-iso8859_5,ko-en,"French if you want to experience a very suitable place to stay. Once again, Paris goes on this place will stay. The photo with the same interior, the sunlight, the size. Subway station and 3 minute access is also outstanding. The host's attention with a very relaxing 4 nights. "
"저희가 숙소를 헤맬 때 연락드렸더니, 바로 나와서 찾아주셨습니다. 그리고 파리에 대한 모든 정보를 제공 및 설명해주셨고, 모든 질문에 친절하고 신속하게 답장해주셨습니다. 다만 아쉬웠던 점은 방으로 올라가는 계단이 조금 험난했습니다. 그 이외에는 정말 잘 지낸 것 같습니다.",1,bulgarian-iso8859_5,ko-en,"We are the perfect place to wander when was it, just come find me. And Paris all the information about the offer, and explain, all questions kindly and quickly reply. The only inconvenient point is the room with the stairs a bit of a whirlwind. In addition to that really well spent."
"가격 대비 나쁘지 않습니다. 공용시설은 약간 좀 더 단정했으면 하지만, 숙소는 깨끗한 편입니다. 파리 숙소가 상당히 비싼 편이기에 이정도 가격에 이정도 시설이면 괜찮은 것 같습니다. 24시간 개방이구요. 위치도 이 가격에 이 정도 위치면 훌륭합니다. 여기의 큰 장점은 의외로 게스트하우스 바로 앞에 있는 동네 프렌치 레스토랑입니다. 아주 맛이 뛰어나며 가격도 훌륭합니다. 비슷한 가격대의 유명한 피에르 상보다 오히려 맛은 더 뛰어났다고 생각해요. 위치는 게스트하우스 옆 까르푸익스프레스 바로 앞 대각선 코너에 있은 간판이 없어보이는 레스토랑 (문 옆에 작게 지번 주소 표시 같아 보이는게 간판이랍니다.)",1,bulgarian-iso8859_5,ko-en,"For the price not bad. Public facilities are slightly more modest when you have to, but stay clean. Paris accommodation is fairly expensive in a city when a decent seem. Open 24 hours. The location of this price in this location if wonderful. Here is the great advantage of surprisingly Guesthouse is located right in front of the neighborhood French restaurant. Very tasty and the price is also wonderful. Similar to the price of the famous Pierre, rather than taste more excelled. Location the Guesthouse is next to Carrefour Express right front diagonal corner are signs no restaurant (next door to a smaller number address look to the signage.)"
"(+) Прекрасно местоположение -  близо да метро спирка, страхотни ресторанти, пекарни и хранителни магазини.  На 8-12Е с Uber от всяка забележителност.  Много добра комуникация с домакина. Удобни легла, има всичко необходимо за добър престой. На нисък етаж, но много добре обезопасен.  Добро отопление (Website hidden by Airbnb) (-) Не е много добре почистено. Спалното бельо и хавлиите са измачкани и захабени, но миришат на чисто поне. Усещат се вибрации от метрото, но то през ноща не работи. През деня пък има детска градина и се чува детска гръч и миризма от кухнята им, но пък нас през деня ни няма .",1,bulgarian-iso8859_5,bg-en,"(+) Great location - close to subway, bus stop, great restaurants, bakeries and grocery stores. 8-12E with Uber from any benchmark. Very good communication with the host. Comfortable beds, everything needed for a good stay. Low floor but very well fixed. Good heating (Website hidden by Airbnb) (-) Not very well cleaned. Bed linen and towels were ismachine and sahabani, but smell clean at least. Felt vibration from the metro, but it's for a night is not working. During the day he has a kindergarten and heard kids grych and the smell of their kitchen, but we have during the day ."
준비된 휴지와 타월이 다소 부족했다.,1,bulgarian-iso8859_5,ko-en,Prepared trash and towels is somewhat lacking.
다음에 또 묵고싶네요 ㅎㅎ 추천합니다.,1,bulgarian-iso8859_5,ko-en,Next time I would definitely stay ㅎㅎ recommended.
" 지하철과 가게들이 가까이에있어서 편했어요 또 호스트와 연락이 바로바로가능해서 전날예약했음에도 어려움 없이 집을 찾을수있었어요.
하지만 게스트를 맞이하기엔 방이 너무 정리가되어있지않았어요.  또 다른에어비엔비 숙소들과는 달리 친절함이 없어서 아쉬웠습니다",1,bulgarian-iso8859_5,ko-en," Subway and shops in close proximity from the hotel. or contact my host right in the day before the reservation was even home to find.
But the guest to the room so cleanup is not. Another in the garbage place and kindness is not easy."
"딸아이와 둘이 3주정도 머물렀습니다. 
메트로 2호선 역에서 걸어서 2분정도로 아주 가까워서 나다니기 편리하고, 숙소 보안도 매우 훌륭해서 안심하고 지낼 수 있었습니다. 주택가라서 밤에 조용했고요. 바로 근처에 빵집과 큰 수퍼마켓들도 있어요. 주말에는 바로 앞길에 토요일은 재래시장, 일요일은 벼룩시장이 서서 구경하는 재미도 있었네요. (저 재래시장에서 식재료 엄청 저렴하게 구입할 수 있습니다) 
숙소는 작고 깨끗합니다. 두사람이 머물기 가장 적당한 사이즈 같아요. 온수 잘 나오고, 부엌에 있을 거 다 있고요. 와이파이도 잘 되긴 했는데, 냉장고에 붙어있는 거랑 이름과 암호가 다르니 호스트분에게 확인 다시 하세요. 그리고 숙소의 헤어드라이어는 스타일링용이라 그냥 말리는 용으로 쓰실거면 따로 하나 챙겨가시는게 편할 거예요.
호스트분이 여행중이라 직접 만나지는 못하고 메시지만 주고받았는데, 문의에 대한 반응이 대단히 빠릅니다. 친절하시고요. 체크인과 체크아웃 해주시고 청소 맡아주신 분도 시간 약속 잘 지키시고 친절하셨습니다. 
좋은 숙소를 선택한 덕분에 편안하고 즐거운 파리 여행이 되었습니다. 추천해요.",1,bulgarian-iso8859_5,ko-en,"Daughter and two 3 weeks.... 
Metro Line 2 station is within 2 minutes very close to me. stay, stay, Security is also very good, safe and can. The housing is in at night was quiet. Right near the bakery and a large supermarket. Weekend at the road in front of the Saturday Markets, Sunday flea market on the. (Low, so the ingredients I'd like to purchase you can.) 
The hostel is small and clean. Two people staying most suitable size. Hot water well, in the kitchen there. And had in the fridge, stuck it's name and password are different from the host to check again. And property of hair dryers or styling use just words or for write, or the one Packed to you.
Host travel public to report messages only to respond to your inquiries very fast. Friendly and helpful. Check-in and check-out and cleaning take your time to promise well keep and friendly. 
Good accommodation choice thanks to a comfortable and enjoyable trip to Paris. Recommended."
"7박8일 있으면서 단점이 두개정도 있네요
사진보다 많이 어두워서 돌아왔을 때 편안한 느낌은 없었습니다, 두번째는 전기레인지가 안됩니다. 요리가 안되죠. 전자레인지만 되는데, 요리 못하는 것이 아쉬웠죠
아침 간단한거야 명시되어 있었으니 감내하고 보충할 만했고, 위치는 정말 좋습니다 지하철역이 가까워서 돌아디니기도 좋죠. 몽파르나스역 근처라 공항에서 바로오기도 좋구요. 가격을 생각하면 결코 나쁘다고 할 순 없는 숙소입니다. 하지만 다시 올 생각은 없네요",1,bulgarian-iso8859_5,ko-en,"7 Nights 8 days if you have a drawback or two also.
Photo more than the dark in the back to feel comfortable when there was no., the second is electric. Cooking is not. Microwaves only, cooking not your thing.
Morning simple be stated can endure and the replacement can be made, and the location is really good. subway station close by back you a good. The Montparnasse area, near to the airport straight from the Studio. Price if you think is never bad and you can't stay. But then again this didn't think."
"파리 북역에서 지하철(4호선)로 3정거장 떨어져 있고, 숙소는 역 입구 바로 옆에 있어 접근성이 좋다. 현실적으로 숙소와 사진이 큰 차이는 없다. 거실, 주방, 침실이 명확히 구분되고, 야외 공간이 있어 좋다. 다만 1층에 위치하여 이웃집 소음이 있는 편이지만, 취침시간대에는 조용한 편이라 문제가 되지 않았다. 몽마르뜨 까지는 도보 15분정도 소요되며, 파리 시내로 이동하기에 무리가 없는 편이다.",1,bulgarian-iso8859_5,ko-en,"Paris North Station on the subway(line 4)3 stops away, and accommodations with the station entrance right next to the receipt. Realistically accommodations and photos there is no big difference. Living room, kitchen, bedroom, clearly separated, and the outdoor space is good. Just 1 situated on the ground floor by neighbor noise, but bed time is quiet well not have been a problem. Montmartre are 15 minutes, and Paris the city to move to in."
Небольшая комната в уютном месте Парижа. Удобная транспортная развязка.Много кафе и магазинов поблизости. Доброжелательная хозяйка квартиры и милая домашняя кошка.,1,bulgarian-iso8859_5,ru-en,A small room in a nice area of Paris. Convenient transportation.Many cafes and shops nearby. Friendly landlady and lovely pet cat.
"마레지구에 있는 숙소를 찾으신다면 이 숙소 추천드려요! 같이 간 친구도 너무 좋았다며 아직까지 파리숙소앓이중입니다.
키친, 화장실, 거실, 타월, 침대 다 좋았습니다. 다만 한가지 단점은 집안에 창문이 없어서 빛을 볼 수 없으며 집안 자체가 어두운 편이나 이것 또한 분위기 있습니다! (스튜디오 느낌나용!)
저는 다음에 파리가면 또 다시 여기 숙소 예약할만큼 좋았습니다!!",1,bulgarian-iso8859_5,ko-en,"Marais district is the perfect place to stay recommend! Ask the hotel staff was too good and yet Paris reviews heartburn.
Kitchen, bathroom, living room, towels, bed. Just one disadvantage is in the house with no Windows so the light cannot be seen, and the house itself is a dark one-this will also the atmosphere. (Studio feel or use!)
I have the following in Paris is also here again a reservation, you as good as you did!!"
좋은 위치였지만 밤에 거리가 약간 무서웠습니다.,1,bulgarian-iso8859_5,ko-en,Good location but at night the street is slightly scary.
